Phenotype,species,snp,chr,pos,p,logp
soilN,Rice,"9311_chr11:23901560\C,\A",11,23901560,0.0001129654,3.94705455554379
soilN,Rice,"9311_chr06:16236058\G,\A",6,16236058,0.0001130069,3.9468950384596
soilN,Rice,"9311_chr07:7256388\G,\A",7,7256388,0.0001130798,3.9466149683022
soilN,Rice,"9311_chr02:14503712\C,\T",2,14503712,0.0001131341,3.94640647367989
soilN,Rice,"9311_chr09:22346240\G,\T",9,22346240,0.0001132137,3.94610101595347
soilN,Rice,"9311_chr06:16576956\G,\A",6,16576956,0.0001132221,3.94606879424957
soilN,Rice,"9311_chr06:16410257\A,\T",6,16410257,0.0001132621,3.94591539035246
soilN,Rice,"9311_chr06:17051649\C,\T",6,17051649,0.0001133063,3.94574594204154
soilN,Rice,"9311_chr06:14400642\C,\G",6,14400642,0.0001133113,3.94572677784238
soilN,Rice,"9311_chr02:13830554\A,\T",2,13830554,0.0001133786,3.94546890998421
soilN,Rice,"9311_chr02:13884289\A,\G",2,13884289,0.0001133872,3.94543596910383
soilN,Rice,"9311_chr02:11115056\C,\G",2,11115056,0.0001133979,3.94539498800799
soilN,Rice,"9311_chr09:4987933\C,\T",9,4987933,0.000113398,3.94539460502533
soilN,Rice,"9311_chr06:16221584\C,\T",6,16221584,0.0001134109,3.94534520309425
soilN,Rice,"9311_chr02:15414285\C,\A",2,15414285,0.000113414,3.9453333321498
soilN,Rice,"9311_chr02:2649989\T,\C",2,2649989,0.000113461,3.9451533930561
soilN,Rice,"9311_chr06:21512455\C,\T",6,21512455,0.0001134927,3.9450320719658
soilN,Rice,"9311_chr06:15539323\A,\G",6,15539323,0.0001134986,3.94500949544024
soilN,Rice,"9311_chr07:9483924\C,\T",7,9483924,0.0001135072,3.94497658938633
soilN,Rice,"9311_chr09:17003118\G,\A",9,17003118,0.000113525,3.944908489427
soilN,Rice,"9311_chr09:19722290\A,\G",9,19722290,0.0001135439,3.94483619273003
soilN,Rice,"9311_chr02:11112312\G,\A",2,11112312,0.0001135693,3.94473905104134
soilN,Rice,"9311_chr06:17086073\A,\C",6,17086073,0.0001135943,3.94464346035611
soilN,Rice,"9311_chr02:16031195\A,\G",2,16031195,0.0001136217,3.94453871712621
soilN,Rice,"9311_chr02:15956293\T,\C",2,15956293,0.0001136244,3.94452839708023
soilN,Rice,"9311_chr01:3858063\C,\A",1,3858063,0.0001136355,3.94448597280077
soilN,Rice,"9311_chr02:13405179\A,\C",2,13405179,0.000113642,3.94446113167807
soilN,Rice,"9311_chr02:16315739\C,\A",2,16315739,0.0001136496,3.94443208847485
soilN,Rice,"9311_chr08:29739569\G,\A",8,29739569,0.0001136751,3.94433465507377
soilN,Rice,"9311_chr02:16200948\G,\T",2,16200948,0.000113683,3.9443044742585
soilN,Rice,"9311_chr02:14161153\C,\T",2,14161153,0.0001137901,3.94389552091458
soilN,Rice,"9311_chr02:11113075\A,\G",2,11113075,0.0001138705,3.94358877237929
soilN,Rice,"9311_chr02:14214431\G,\T",2,14214431,0.0001139062,3.94345263630276
soilN,Rice,"9311_chr02:14010289\C,\G",2,14010289,0.00011391,3.94343814814054
soilN,Rice,"9311_chr02:13950993\G,\A",2,13950993,0.0001139465,3.94329901014162
soilN,Rice,"9311_chr06:14985794\T,\G",6,14985794,0.0001140217,3.94301248819493
soilN,Rice,"9311_chr06:23129207\G,\T",6,23129207,0.0001140264,3.94299458684811
soilN,Rice,"9311_chr06:14362739\C,\T",6,14362739,0.0001140275,3.94299039727775
soilN,Rice,"9311_chr06:23143034\A,\G",6,23143034,0.0001140347,3.94296297563338
soilN,Rice,"9311_chr02:14510487\C,\T",2,14510487,0.000114046,3.94291994237674
soilN,Rice,"9311_chr06:15749690\G,\T",6,15749690,0.0001140519,3.94289747537951
soilN,Rice,"9311_chr06:17288824\C,\T",6,17288824,0.0001140525,3.94289519066524
soilN,Rice,"9311_chr02:15952298\C,\T",2,15952298,0.0001140537,3.94289062127275
soilN,Rice,"9311_chr02:5744688\G,\T",2,5744688,0.0001140849,3.94277183393979
soilN,Rice,"9311_chr02:13886611\A,\G",2,13886611,0.0001141102,3.94267553344572
soilN,Rice,"9311_chr07:9983198\G,\A",7,9983198,0.0001141676,3.94245712846909
soilN,Rice,"9311_chr04:724878\T,\C",4,724878,0.000114186,3.94238714035868
soilN,Rice,"9311_chr02:15009410\C,\T",2,15009410,0.0001142098,3.94229662898582
soilN,Rice,"9311_chr09:2912931\C,\T",9,2912931,0.0001142537,3.94212972680679
soilN,Rice,"9311_chr06:15335590\C,\T",6,15335590,0.0001142645,3.94208867641861
soilN,Rice,"9311_chr02:2649992\C,\T",2,2649992,0.0001143068,3.94192793308124
soilN,Rice,"9311_chr02:13237592\T,\A",2,13237592,0.0001143287,3.94184473472243
soilN,Rice,"9311_chr06:16244484\G,\A",6,16244484,0.0001143946,3.94159447594119
soilN,Rice,"9311_chr02:15626594\C,\T",2,15626594,0.0001144291,3.9414635178303
soilN,Rice,"9311_chr08:23919943\G,\C",8,23919943,0.0001145068,3.94116872192857
soilN,Rice,"9311_chr08:2868565\A,\C",8,2868565,0.000114543,3.9410314464507
soilN,Rice,"9311_chr02:14381198\G,\T",2,14381198,0.0001145536,3.94099125797552
soilN,Rice,"9311_chr06:15461965\C,\G",6,15461965,0.0001145648,3.94094879872126
soilN,Rice,"9311_chr01:11178365\T,\A",1,11178365,0.0001145762,3.94090558552852
soilN,Rice,"9311_chr05:1300916\A,\G",5,1300916,0.0001145964,3.94082902534151
soilN,Rice,"9311_chr06:14071379\G,\A",6,14071379,0.0001146135,3.94076422503704
soilN,Rice,"9311_chr02:15030374\C,\T",2,15030374,0.000114615,3.94075854126104
soilN,Rice,"9311_chr06:21479227\G,\A",6,21479227,0.0001146176,3.94074868955886
soilN,Rice,"9311_chr06:14417626\T,\C",6,14417626,0.0001146608,3.94058503243424
soilN,Rice,"9311_chr02:13422804\T,\C",2,13422804,0.0001146706,3.94054791509292
soilN,Rice,"9311_chr06:17022188\C,\T",6,17022188,0.0001147287,3.94032792741259
soilN,Rice,"9311_chr06:15335609\C,\T",6,15335609,0.0001147543,3.94023103187973
soilN,Rice,"9311_chr12:24069969\A,\C",12,24069969,0.000114774,3.94015648245542
soilN,Rice,"9311_chr01:17134990\C,\T",1,17134990,0.0001147793,3.94013642819565
soilN,Rice,"9311_chr05:30223566\A,\T",5,30223566,0.000114792,3.94008837741643
soilN,Rice,"9311_chr06:21427674\C,\T",6,21427674,0.000114806,3.94003541421332
soilN,Rice,"9311_chr09:14590033\C,\T",9,14590033,0.0001148446,3.93988942054154
soilN,Rice,"9311_chr06:14417772\T,\C",6,14417772,0.0001148462,3.93988337004957
soilN,Rice,"9311_chr01:4900899\T,\C",1,4900899,0.0001148495,3.93987089117608
soilN,Rice,"9311_chr11:8167414\C,\T",11,8167414,0.0001148538,3.93985463136377
soilN,Rice,"9311_chr02:14880655\T,\C",2,14880655,0.0001148978,3.93968828686443
soilN,Rice,"9311_chr09:19270957\C,\T",9,19270957,0.0001149011,3.93967581359506
soilN,Rice,"9311_chr02:14088532\G,\T",2,14088532,0.0001149022,3.93967165591821
soilN,Rice,"9311_chr06:15760580\G,\A",6,15760580,0.000114939,3.93953258566388
soilN,Rice,"9311_chr02:11120063\G,\C",2,11120063,0.000114943,3.93951747201489
soilN,Rice,"9311_chr09:14764826\G,\A",9,14764826,0.0001149567,3.9394657117524
soilN,Rice,"9311_chr06:14354347\T,\G",6,14354347,0.0001149834,3.93936485363571
soilN,Rice,"9311_chr06:16741001\C,\T",6,16741001,0.0001150221,3.93921870759478
soilN,Rice,"9311_chr06:16308906\T,\C",6,16308906,0.0001150245,3.93920964589375
soilN,Rice,"9311_chr07:26221970\A,\G",7,26221970,0.0001150304,3.93918737001574
soilN,Rice,"9311_chr01:5695623\T,\G",1,5695623,0.0001150353,3.93916887057874
soilN,Rice,"9311_chr06:14506833\A,\G",6,14506833,0.0001151035,3.93891147039648
soilN,Rice,"9311_chr07:26270273\A,\C",7,26270273,0.0001151106,3.93888468236896
soilN,Rice,"9311_chr06:16000657\G,\A",6,16000657,0.0001151594,3.93870060653595
soilN,Rice,"9311_chr12:24056905\A,\G",12,24056905,0.0001151778,3.93863122114372
soilN,Rice,"9311_chr02:13451564\C,\T",2,13451564,0.0001152069,3.93852150926189
soilN,Rice,"9311_chr02:14678950\G,\A",2,14678950,0.0001152069,3.93852150926189
soilN,Rice,"9311_chr03:18205678\T,\C",3,18205678,0.0001152461,3.93837376248615
soilN,Rice,"9311_chr11:1349342\C,\T",11,1349342,0.0001152566,3.93833419599028
soilN,Rice,"9311_chr02:15046881\C,\T",2,15046881,0.0001152836,3.93823247012152
soilN,Rice,"9311_chr06:13876285\G,\A",6,13876285,0.0001153054,3.93815035328391
soilN,Rice,"9311_chr02:14804264\G,\A",2,14804264,0.0001153058,3.938148846698
soilN,Rice,"9311_chr01:5709283\G,\A",1,5709283,0.0001153204,3.93809385988866
soilN,Rice,"9311_chr02:13355411\C,\T",2,13355411,0.0001153321,3.93804980014126
soilN,Rice,"9311_chr02:15481898\C,\T",2,15481898,0.0001153337,3.93804377522408
soilN,Rice,"9311_chr06:1649371\G,\A",6,1649371,0.0001153705,3.93790522519275
soilN,Rice,"9311_chr06:14487683\G,\A",6,14487683,0.0001154196,3.93772043512261
soilN,Rice,"9311_chr07:10742832\G,\A",7,10742832,0.0001154201,3.93771855375436
soilN,Rice,"9311_chr02:15347354\A,\T",2,15347354,0.0001154792,3.93749623342302
soilN,Rice,"9311_chr12:24040837\G,\A",12,24040837,0.0001155134,3.93736763301427
soilN,Rice,"9311_chr06:10197306\G,\A",6,10197306,0.0001155428,3.93725711221598
soilN,Rice,"9311_chr04:9840585\A,\G",4,9840585,0.000115553,3.93721877483625
soilN,Rice,"9311_chr06:17950581\C,\T",6,17950581,0.0001156043,3.93702601166341
soilN,Rice,"9311_chr12:23958772\C,\T",12,23958772,0.0001156045,3.93702526031747
soilN,Rice,"9311_chr07:26270330\G,\T",7,26270330,0.0001156111,3.9370004666307
soilN,Rice,"9311_chr06:13281601\G,\A",6,13281601,0.0001156696,3.93678076626026
soilN,Rice,"9311_chr09:8687263\C,\T",9,8687263,0.0001156764,3.93675523564829
soilN,Rice,"9311_chr02:9646587\T,\C",2,9646587,0.0001156777,3.93675035496689
soilN,Rice,"9311_chr11:11606342\G,\A",11,11606342,0.0001156806,3.93673946749065
soilN,Rice,"9311_chr11:2752944\C,\T",11,2752944,0.0001157777,3.93637508222845
soilN,Rice,"9311_chr08:15580720\T,\C",8,15580720,0.0001157991,3.93629481596741
soilN,Rice,"9311_chr02:15639082\C,\T",2,15639082,0.0001158288,3.93618344297493
soilN,Rice,"9311_chr12:24101854\C,\T",12,24101854,0.0001158836,3.93597802161593
soilN,Rice,"9311_chr05:25807474\C,\A",5,25807474,0.0001158925,3.93594466855761
soilN,Rice,"9311_chr02:27525650\A,\G",2,27525650,0.0001159351,3.93578505904487
soilN,Rice,"9311_chr06:15369253\C,\A",6,15369253,0.0001159985,3.93554762668631
soilN,Rice,"9311_chr06:23142706\T,\C",6,23142706,0.0001160373,3.93540238508088
soilN,Rice,"9311_chr02:30431571\C,\A",2,30431571,0.0001160551,3.93533576987251
soilN,Rice,"9311_chr06:16580466\C,\T",6,16580466,0.0001160992,3.93517077282631
soilN,Rice,"9311_chr06:16590569\C,\T",6,16590569,0.0001161032,3.93515581020811
soilN,Rice,"9311_chr07:10743009\A,\T",7,10743009,0.0001161186,3.93509820894043
soilN,Rice,"9311_chr07:10743012\T,\C",7,10743012,0.0001161186,3.93509820894043
soilN,Rice,"9311_chr10:10147229\G,\A",10,10147229,0.0001162504,3.93460554409398
soilN,Rice,"ScaffoldUn01_6355:2168\G,\C",ScaffoldUn01_6355,2168,0.0001162634,3.93455698071175
soilN,Rice,"9311_chr02:15733515\C,\G",2,15733515,0.0001162842,3.93447929059371
soilN,Rice,"9311_chr02:23272633\T,\G",2,23272633,0.0001163521,3.93422577387118
soilN,Rice,"9311_chr10:10717362\C,\T",10,10717362,0.0001164603,3.93382209549043
soilN,Rice,"9311_chr11:10857257\G,\T",11,10857257,0.0001164798,3.93374938372962
soilN,Rice,"9311_chr01:16634899\C,\T",1,16634899,0.0001164822,3.93374043543113
soilN,Rice,"9311_chr02:13249142\A,\G",2,13249142,0.0001164869,3.93372291221397
soilN,Rice,"9311_chr02:11113166\A,\G",2,11113166,0.0001165088,3.93364127080015
soilN,Rice,"9311_chr05:14319581\T,\C",5,14319581,0.0001165134,3.93362412432554
soilN,Rice,"9311_chr10:19897233\T,\C",10,19897233,0.0001165903,3.93333758020917
soilN,Rice,"9311_chr12:24098826\T,\A",12,24098826,0.0001166103,3.93326308735058
soilN,Rice,"9311_chr06:17289016\C,\T",6,17289016,0.0001166548,3.93309738656912
soilN,Rice,"9311_chr03:18240395\C,\T",3,18240395,0.0001166598,3.93307877245401
soilN,Rice,"9311_chr08:3131486\C,\T",8,3131486,0.0001167294,3.93281974678499
soilN,Rice,"9311_chr02:15063902\C,\A",2,15063902,0.0001167941,3.93257909559829
soilN,Rice,"9311_chr02:14791513\C,\T",2,14791513,0.0001168742,3.93228134884049
soilN,Rice,"9311_chr02:11108236\G,\A",2,11108236,0.000116878,3.93226722859665
soilN,Rice,"9311_chr06:16117847\T,\A",6,16117847,0.000116884,3.93224493440947
soilN,Rice,"9311_chr06:13282688\G,\A",6,13282688,0.0001168843,3.93224381973015
soilN,Rice,"9311_chr06:14389841\A,\G",6,14389841,0.0001168915,3.93221706828479
soilN,Rice,"9311_chr02:15750107\G,\A",2,15750107,0.0001169513,3.93199494632436
soilN,Rice,"9311_chr02:13508878\A,\T",2,13508878,0.000116986,3.9318661082243
soilN,Rice,"9311_chr02:14017043\G,\C",2,14017043,0.0001170216,3.93173396821111
soilN,Rice,"9311_chr02:16031753\G,\A",2,16031753,0.0001170216,3.93173396821111
soilN,Rice,"9311_chr02:16000077\A,\G",2,16000077,0.000117069,3.93155809136066
soilN,Rice,"9311_chr07:23537115\A,\G",7,23537115,0.0001171179,3.93137672339795
soilN,Rice,"9311_chr06:13957394\C,\A",6,13957394,0.0001171225,3.93135966609599
soilN,Rice,"9311_chr02:13262310\A,\T",2,13262310,0.0001171305,3.93133000281862
soilN,Rice,"9311_chr02:9652732\C,\T",2,9652732,0.0001171454,3.93127476036484
soilN,Rice,"9311_chr06:23136883\A,\G",6,23136883,0.0001171456,3.93127401890318
soilN,Rice,"9311_chr07:23535761\C,\T",7,23535761,0.000117197,3.93108350521316
soilN,Rice,"9311_chr02:11104150\A,\G",2,11104150,0.0001172228,3.93098790921249
soilN,Rice,"9311_chr12:23957016\A,\G",12,23957016,0.0001173303,3.93058981888605
soilN,Rice,"9311_chr01:34383746\T,\C",1,34383746,0.000117382,3.93039849508174
soilN,Rice,"9311_chr07:4309879\G,\A",7,4309879,0.000117405,3.93031340712444
soilN,Rice,"9311_chr03:22164463\G,\A",3,22164463,0.0001174083,3.93030120021971
soilN,Rice,"9311_chr06:15635005\C,\A",6,15635005,0.0001174522,3.93013884402974
soilN,Rice,"ScaffoldUn01_257:15014\T,\C",ScaffoldUn01_257,15014,0.0001175074,3.92993478294143
soilN,Rice,"9311_chr06:17235226\A,\G",6,17235226,0.0001175092,3.92992813038951
soilN,Rice,"9311_chr02:16093854\G,\A",2,16093854,0.000117542,3.92980692395364
soilN,Rice,"9311_chr01:31668577\G,\A",1,31668577,0.0001176714,3.92932907948026
soilN,Rice,"9311_chr11:8379006\A,\G",11,8379006,0.0001177384,3.92908187030653
soilN,Rice,"9311_chr02:14797648\T,\A",2,14797648,0.0001177608,3.92899925264648
soilN,Rice,"9311_chr02:11122832\C,\T",2,11122832,0.0001178406,3.92870505489569
soilN,Rice,"9311_chr08:17575496\A,\T",8,17575496,0.0001178969,3.92849761416355
soilN,Rice,"9311_chr02:14624615\G,\A",2,14624615,0.0001179101,3.92844899230613
soilN,Rice,"9311_chr06:17320607\G,\A",6,17320607,0.0001180676,3.92786926472122
soilN,Rice,"9311_chr11:7527703\C,\T",11,7527703,0.0001181242,3.92766111974627
soilN,Rice,"9311_chr02:13242384\T,\G",2,13242384,0.0001181633,3.92751738878804
soilN,Rice,"9311_chr06:1620159\C,\A",6,1620159,0.0001181683,3.9274990123
soilN,Rice,"9311_chr06:21541481\A,\G",6,21541481,0.0001181748,3.92747512402797
soilN,Rice,"9311_chr06:23182039\C,\T",6,23182039,0.0001181818,3.92744939966593
soilN,Rice,"9311_chr06:15109331\C,\T",6,15109331,0.0001182037,3.92736892900101
soilN,Rice,"9311_chr06:16584554\T,\A",6,16584554,0.0001182297,3.9272734124067
soilN,Rice,"9311_chr02:9638207\G,\A",2,9638207,0.0001182725,3.92711622313718
soilN,Rice,"9311_chr02:9638925\C,\G",2,9638925,0.0001182725,3.92711622313718
soilN,Rice,"9311_chr02:9643280\C,\T",2,9643280,0.0001182725,3.92711622313718
soilN,Rice,"9311_chr02:9633875\C,\T",2,9633875,0.0001182859,3.9270670213666
soilN,Rice,"9311_chr01:34362673\C,\T",1,34362673,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34364943\T,\C",1,34364943,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34392665\C,\A",1,34392665,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34398279\T,\A",1,34398279,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34432724\G,\A",1,34432724,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34433985\T,\C",1,34433985,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34435260\T,\C",1,34435260,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34436185\A,\C",1,34436185,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr01:34436202\T,\A",1,34436202,0.0001183041,3.92700020400672
soilN,Rice,"9311_chr06:21501015\C,\T",6,21501015,0.0001184398,3.92650233464115
soilN,Rice,"9311_chr06:21548115\G,\A",6,21548115,0.0001184398,3.92650233464115
soilN,Rice,"9311_chr06:17292917\G,\A",6,17292917,0.0001184528,3.9264546689203
soilN,Rice,"9311_chr04:33380183\C,\T",4,33380183,0.0001184655,3.92640810822891
soilN,Rice,"9311_chr02:5723328\T,\G",2,5723328,0.0001184795,3.92635678726621
soilN,Rice,"9311_chr06:16610189\C,\T",6,16610189,0.0001185601,3.92606144305714
soilN,Rice,"9311_chr01:7865066\C,\T",1,7865066,0.0001185698,3.92602591268769
soilN,Rice,"9311_chr10:10299845\A,\G",10,10299845,0.0001185704,3.92602371502834
soilN,Rice,"9311_chr02:14898429\C,\G",2,14898429,0.0001185718,3.92601858719977
soilN,Rice,"9311_chr05:7624703\C,\T",5,7624703,0.0001186689,3.92566308330396
soilN,Rice,"9311_chr11:30107000\T,\C",11,30107000,0.0001187692,3.92529616881866
soilN,Rice,"ScaffoldUn01_3528:1266\C,\T",ScaffoldUn01_3528,1266,0.0001188161,3.92512470693557
soilN,Rice,"9311_chr03:8575443\C,\G",3,8575443,0.00011883,3.92507390287604
soilN,Rice,"9311_chr04:33331675\G,\A",4,33331675,0.0001189182,3.92475167309629
soilN,Rice,"9311_chr11:14554301\G,\T",11,14554301,0.00011893,3.9247085811167
soilN,Rice,"9311_chr04:8631326\C,\T",4,8631326,0.0001189658,3.92457787059075
soilN,Rice,"9311_chr02:13402452\A,\G",2,13402452,0.0001189892,3.92449245535754
soilN,Rice,"9311_chr06:22121240\A,\G",6,22121240,0.0001190196,3.92438151364176
soilN,Rice,"9311_chr02:15344442\T,\C",2,15344442,0.0001190434,3.92429467773106
soilN,Rice,"9311_chr06:13234348\C,\T",6,13234348,0.0001190462,3.92428446288296
soilN,Rice,"9311_chr12:23958215\A,\T",12,23958215,0.0001191016,3.92408240420569
soilN,Rice,"9311_chr07:863906\C,\A",7,863906,0.0001191371,3.92395297557615
soilN,Rice,"9311_chr06:17951002\C,\T",6,17951002,0.0001191424,3.92393365573744
soilN,Rice,"9311_chr11:7474738\G,\A",11,7474738,0.0001191838,3.9237827718503
soilN,Rice,"9311_chr02:2656200\C,\T",2,2656200,0.0001192182,3.92365743959402
soilN,Rice,"9311_chr09:940898\G,\A",9,940898,0.0001192256,3.92363048331193
soilN,Rice,"9311_chr11:7480812\G,\A",11,7480812,0.0001192316,3.92360862809521
soilN,Rice,"9311_chr02:13304543\G,\A",2,13304543,0.0001192408,3.92357511889888
soilN,Rice,"9311_chr07:23536515\A,\G",7,23536515,0.0001194261,3.92290074986265
soilN,Rice,"9311_chr06:14482368\A,\C",6,14482368,0.0001194366,3.92286256816193
soilN,Rice,"9311_chr06:17311660\A,\T",6,17311660,0.0001194458,3.92282911647829
soilN,Rice,"9311_chr02:14510056\G,\A",2,14510056,0.0001195024,3.92262337257116
soilN,Rice,"9311_chr02:5728578\G,\A",2,5728578,0.0001195191,3.92256268583076
soilN,Rice,"9311_chr12:10037280\G,\A",12,10037280,0.000119538,3.92249401465785
soilN,Rice,"9311_chr06:16998356\C,\A",6,16998356,0.0001195495,3.92245223592374
soilN,Rice,"9311_chr02:13243924\T,\G",2,13243924,0.0001196058,3.92224775975463
soilN,Rice,"9311_chr06:16936472\G,\A",6,16936472,0.0001196397,3.9221246846453
soilN,Rice,"9311_chr06:15004508\C,\T",6,15004508,0.0001197548,3.92170707021624
soilN,Rice,"9311_chr05:25618397\G,\A",5,25618397,0.0001197813,3.92161097777909
soilN,Rice,"9311_chr05:30204104\G,\A",5,30204104,0.0001198439,3.92138406645936
soilN,Rice,"9311_chr02:13451844\G,\A",2,13451844,0.0001198572,3.92133587213222
soilN,Rice,"9311_chr02:15828424\C,\T",2,15828424,0.0001198594,3.92132790065373
soilN,Rice,"9311_chr06:13954134\C,\T",6,13954134,0.0001198728,3.92127935026239
soilN,Rice,"9311_chr10:19889738\A,\T",10,19889738,0.0001198751,3.92127101753198
soilN,Rice,"9311_chr08:29731262\C,\T",8,29731262,0.0001198776,3.92126196039765
soilN,Rice,"9311_chr06:6951944\C,\T",6,6951944,0.0001198874,3.92122645825242
soilN,Rice,"9311_chr12:24103995\T,\G",12,24103995,0.0001199078,3.92115256513486
soilN,Rice,"9311_chr01:34397313\C,\T",1,34397313,0.0001199637,3.92095014790749
soilN,Rice,"9311_chr11:7492016\C,\T",11,7492016,0.0001199955,3.92083504030082
soilN,Rice,"9311_chr06:15548730\C,\T",6,15548730,0.0001200387,3.92067871656178
soilN,Rice,"9311_chr03:13130787\C,\T",3,13130787,0.0001200564,3.92061468349868
soilN,Rice,"9311_chr07:21780858\C,\T",7,21780858,0.0001200574,3.92061106609325
soilN,Rice,"9311_chr06:14919353\C,\T",6,14919353,0.0001202151,3.92004097796722
soilN,Rice,"9311_chr06:23143990\G,\A",6,23143990,0.0001202539,3.91990082995609
soilN,Rice,"9311_chr09:5588826\C,\T",9,5588826,0.0001202604,3.91987735597444
soilN,Rice,"9311_chr02:15366739\C,\T",2,15366739,0.0001202988,3.9197387047963
soilN,Rice,"9311_chr05:3661092\G,\A",5,3661092,0.0001203016,3.91972859654586
soilN,Rice,"9311_chr09:16824549\C,\T",9,16824549,0.0001203266,3.9196383547364
soilN,Rice,"9311_chr04:759315\T,\G",4,759315,0.0001203454,3.91957050524601
soilN,Rice,"9311_chr09:22330969\G,\A",9,22330969,0.0001203678,3.91948967713668
soilN,Rice,"9311_chr07:23532805\G,\A",7,23532805,0.0001204265,3.91927793552492
soilN,Rice,"9311_chr06:15798067\C,\A",6,15798067,0.0001204455,3.91920942116731
soilN,Rice,"9311_chr02:15506523\T,\C",2,15506523,0.0001205243,3.91892538220148
soilN,Rice,"9311_chr02:11117152\T,\C",2,11117152,0.0001205338,3.91889115146972
soilN,Rice,"9311_chr04:28507421\C,\A",4,28507421,0.0001205507,3.91883026346774
soilN,Rice,"9311_chr09:3906488\C,\T",9,3906488,0.000120581,3.9187211187732
soilN,Rice,"9311_chr10:11198370\C,\A",10,11198370,0.0001206295,3.91854647229092
soilN,Rice,"9311_chr02:11115768\T,\C",2,11115768,0.0001206433,3.91849679189714
soilN,Rice,"9311_chr05:3648635\G,\A",5,3648635,0.0001206545,3.918456475755
soilN,Rice,"9311_chr06:13461540\C,\T",6,13461540,0.0001207071,3.91826718391977
soilN,Rice,"9311_chr06:13462762\C,\T",6,13462762,0.0001207071,3.91826718391977
soilN,Rice,"9311_chr06:16849060\A,\G",6,16849060,0.0001207159,3.91823552337837
soilN,Rice,"9311_chr02:14883100\C,\G",2,14883100,0.0001207262,3.9181984690853
soilN,Rice,"9311_chr05:25238295\C,\T",5,25238295,0.000120741,3.91814523155789
