Taxa,Long,Lat,Species,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,PC1,PC2,PC3,aridity_index,pH,soilN,AM_rel_abundance_colonization,AM_roots_colonized
PI330828.D1EYBACXX.8.250140258,35.83000183,9.159999847,Sorghum,19.91111374,12.5898962,72.75399017,132.4232178,29.51275063,12.20800018,17.30475044,18.47587585,20.58208275,21.75900078,18.37249947,1784,350,5,94.69696808,1007,24,104,975,3.01968714,-1.405277978,-2.213947981,1.1218,55,457, NA, NA
PI330833.D1G0BACXX.7.250130157,36.40000153,9.149999619,Sorghum,19.63212585,12.6307497,73.48371887,159.6776428,29.56150055,12.37300014,17.18849945,17.7484169,20.52700043,21.75533295,17.66916656,1792,355,10,90.43687439,1001,36,139,953,3.361619336,-1.338824367,-2.282756569,1.0633,56,392,0.226954177,0.423626393
PI330834.D1G0BACXX.7.250130169,36.40000153,9.149999619,Sorghum,19.63212585,12.6307497,73.48371887,159.6776428,29.56150055,12.37300014,17.18849945,17.7484169,20.52700043,21.75533295,17.66916656,1792,355,10,90.43687439,1001,36,139,953,3.361619336,-1.338824367,-2.282756569,1.0633,56,392,0.226954177,0.423626393
PI330835.D1G0BACXX.7.250130181,35.83000183,9.159999847,Sorghum,19.91111374,12.5898962,72.75399017,132.4232178,29.51275063,12.20800018,17.30475044,18.47587585,20.58208275,21.75900078,18.37249947,1784,350,5,94.69696808,1007,24,104,975,3.01968714,-1.405277978,-2.213947981,1.1218,55,457, NA, NA
PI330838.D1G0BACXX.7.250130193,37.54999924,9.56000042,Sorghum,19.35668755,13.70833302,72.77827454,133.0907135,29.12624931,10.29049969,18.83575058,18.52599907,18.76870918,21.24329185,18.05145836,1118,251,11,88.84519958,629,46,216,625,2.89179162,0.083307248,-0.259948048,0.7978,57,355,0.226954177,0.423626393
PI330847.D1G0BACXX.7.250130205,37.54999924,9.56000042,Sorghum,19.35668755,13.70833302,72.77827454,133.0907135,29.12624931,10.29049969,18.83575058,18.52599907,18.76870918,21.24329185,18.05145836,1118,251,11,88.84519958,629,46,216,625,2.89179162,0.083307248,-0.259948048,0.7978,57,355,0.226954177,0.423626393
PI330851.D1G0BACXX.7.250130217,37.11000061,9.359999657,Sorghum,15.93733311,12.88987446,75.8161087,94.35098267,25.00149918,8,17.00149918,15.08737469,16.10975075,17.23337555,14.92870808,1689,364,14,90.7088089,949,60,322,947,5.292887157,-0.086662635,-2.341185088,1.0099,58,378, NA, NA
PI330857.D1G0BACXX.7.250130134,37.11000061,9.359999657,Sorghum,15.93733311,12.88987446,75.8161087,94.35098267,25.00149918,8,17.00149918,15.08737469,16.10975075,17.23337555,14.92870808,1689,364,14,90.7088089,949,60,322,947,5.292887157,-0.086662635,-2.341185088,1.0099,58,378, NA, NA
PI330858.D1G0BACXX.7.250130146,41.59000015,8.329999924,Sorghum,22.73842621,12.98177052,76.67569733,76.71060181,30.67250061,13.74174976,16.9307518,23.32437515,21.60466576,23.51670837,21.60466576,679,109,5,60.519104,266,40,257,40,1.509170555,-0.222492679,2.218596691,0.3384,73,222,0.281424135,0.417500407
PI330867.D1G0BACXX.7.250130158,41.59000015,8.329999924,Sorghum,22.73842621,12.98177052,76.67569733,76.71060181,30.67250061,13.74174976,16.9307518,23.32437515,21.60466576,23.51670837,21.60466576,679,109,5,60.519104,266,40,257,40,1.509170555,-0.222492679,2.218596691,0.3384,73,222,0.281424135,0.417500407
PI337674.D1G0BACXX.7.250130170,41.45999908,9.380000114,Sorghum,18.43131256,12.85762501,74.554245,118.8333359,26.82349968,9.577500343,17.24599838,18.69687462,16.89724922,19.89504242,16.89724922,901,195,6,75.85107422,455,45,255,45,3.058462128,1.063007025,0.905076286,0.5468,76,247, NA,0.032323431
PI337676.D1G0BACXX.7.250130182,39.83000183,5.210000038,Sorghum,19.69849968,12.73066616,71.6897583,100.3317719,29.66024971,11.90225029,17.75799942,20.43029213,18.43899918,21.00424957,18.43899918,746,198,11,99.76660156,403,50,284,50,2.248779017,0.624194885,0.925333396,0.4052,64,191,0.281424135,0.417500407
PI337678.D1G0BACXX.7.250130194,40.86000061,9.079999924,Sorghum,18.10727119,13.76216698,77.59890747,106.6201935,26.59300041,8.857999802,17.73500061,18.30870819,16.67987442,19.41316605,16.67987442,1024,203,4,72.1727066,501,51,303,51,3.340529681,1.127597253,0.685588065,0.5084,71,253, NA,0.032323431
PI337680.D1G0BACXX.7.250130206,38.58000183,9.899999619,Sorghum,16.42724037,14.24981213,74.16176605,157.4038391,26.49424934,7.27974987,19.21450043,14.74133301,15.6362505,18.50899887,14.74133301,1008,263,7,105.0028839,640,30,183,640,3.532077271,1.364364268,-0.252790424,0.5622,68,330, NA, NA
PI337684.D1G0BACXX.7.250130218,35.63999939,8.850000381,Sorghum,19.83358383,13.12162495,75.56472015,130.7494659,29.6779995,12.31324959,17.36474991,18.52162552,20.69179153,21.65391731,18.3279171,1717,323,8,90.47490692,932,32,110,905,3.074521819,-1.271535837,-1.689726459,1.071,57,444, NA, NA
PI337685.D1G0BACXX.7.250130135,38.58000183,9.899999619,Sorghum,16.42724037,14.24981213,74.16176605,157.4038391,26.49424934,7.27974987,19.21450043,14.74133301,15.6362505,18.50899887,14.74133301,1008,263,7,105.0028839,640,30,183,640,3.532077271,1.364364268,-0.252790424,0.5622,68,330, NA, NA
PI337688.D1G0BACXX.7.250130147,39.83000183,5.210000038,Sorghum,19.69849968,12.73066616,71.6897583,100.3317719,29.66024971,11.90225029,17.75799942,20.43029213,18.43899918,21.00424957,18.43899918,746,198,11,99.76660156,403,50,284,50,2.248779017,0.624194885,0.925333396,0.4052,64,191,0.281424135,0.417500407
PI337689.D1G0BACXX.7.250130159,40.90000153,9.039999962,Sorghum,18.10727119,13.76216698,77.59890747,106.6201935,26.59300041,8.857999802,17.73500061,18.30870819,16.67987442,19.41316605,16.67987442,1024,203,4,72.1727066,501,51,303,51,3.340529681,1.127597253,0.685588065,0.6281,72,334, NA,0.032323431
PI510907.D1G0BACXX.7.250130171,26.12000084,-24.39999962,Sorghum,21.17837524,15.68841743,55.81774902,466.5583801,32.4307518,4.324249744,28.10650253,25.71662521,14.85608292,25.71662521,14.81624985,469,92,1,84.70619202,246,7,246,14,-0.253331864,3.462583137,0.997571579,0.2013,64,88,0.140752196,0.576276481
PI510910.D1G0BACXX.7.250130183,25.84000015,-24.72999954,Sorghum,20.54766655,15.13516617,54.9196434,468.1725769,31.85124969,4.292500019,27.55875015,25.23066711,14.2126255,25.23066711,14.2126255,478,92,1,83.77341461,242,8,242,8,0.000567204,3.566989219,0.97151505,0.199,64,90,0.140752196,0.576276481
PI510911.D1G0BACXX.7.250130195,25.84000015,-24.72999954,Sorghum,20.54766655,15.13516617,54.9196434,468.1725769,31.85124969,4.292500019,27.55875015,25.23066711,14.2126255,25.23066711,14.2126255,478,92,1,83.77341461,242,8,242,8,0.000567204,3.566989219,0.97151505,0.199,64,90,0.140752196,0.576276481
PI510925.D1G0BACXX.7.250130207,26.14999962,-24.37999916,Sorghum,21.17837524,15.68841743,55.81774902,466.5583801,32.4307518,4.324249744,28.10650253,25.71662521,14.85608292,25.71662521,14.81624985,469,92,1,84.70619202,246,7,246,14,-0.253331864,3.462583137,0.997571579,0.2026, NA, NA,0.140752196,0.576276481
PI510926.D1G0BACXX.7.250130219,26.14999962,-24.37999916,Sorghum,21.17837524,15.68841743,55.81774902,466.5583801,32.4307518,4.324249744,28.10650253,25.71662521,14.85608292,25.71662521,14.81624985,469,92,1,84.70619202,246,7,246,14,-0.253331864,3.462583137,0.997571579,0.2026, NA, NA,0.140752196,0.576276481
PI510931.D1G0BACXX.7.250130136,23.14999962,-24.37000084,Sorghum,22.12584305,16.88998032,57.99632263,459.5749512,34.25225067,5.129749775,29.12250137,25.95670891,15.89116669,26.71350098,15.89116669,327,66,1,84.33839417,174,5,163,5,-0.957981817,3.390810809,1.722759828,0.1223,72,74,0.140752196,0.576276481
PI510932.D1G0BACXX.7.250130148,23.14999962,-24.37000084,Sorghum,22.12584305,16.88998032,57.99632263,459.5749512,34.25225067,5.129749775,29.12250137,25.95670891,15.89116669,26.71350098,15.89116669,327,66,1,84.33839417,174,5,163,5,-0.957981817,3.390810809,1.722759828,0.1223,72,74,0.140752196,0.576276481
PI510958.D1G0BACXX.7.250130160,27.57999992,-22.93000031,Sorghum,21.27508354,15.1192503,55.82715988,445.1235046,32.13349915,5.051249981,27.08224869,25.5984993,15.18900013,25.6082077,15.18900013,397,79,1,88.10361481,217,6,211,6,-0.300294021,3.309896567,1.306012335,0.1776,65,86,0.150890455,0.467448086
PI510959.D1G0BACXX.7.250130172,27.57999992,-22.93000031,Sorghum,21.27508354,15.1192503,55.82715988,445.1235046,32.13349915,5.051249981,27.08224869,25.5984993,15.18900013,25.6082077,15.18900013,397,79,1,88.10361481,217,6,211,6,-0.300294021,3.309896567,1.306012335,0.1776,65,86,0.150890455,0.467448086
PI510966.D1G0BACXX.7.250130184,26.81999969,-22.46999931,Sorghum,19.51273918,15.36772919,56.09530258,440.2348938,30.59025002,3.194499969,27.39575005,23.63483238,13.46187496,23.77558327,13.46187496,419,81,1,91.98635101,236,4,216,4,0.29879384,3.951180527,1.220855388,0.191,66,100,0.150890455,0.467448086
PI510967.D1G0BACXX.7.250130196,26.81999969,-22.46999931,Sorghum,19.51273918,15.36772919,56.09530258,440.2348938,30.59025002,3.194499969,27.39575005,23.63483238,13.46187496,23.77558327,13.46187496,419,81,1,91.98635101,236,4,216,4,0.29879384,3.951180527,1.220855388,0.191,66,100,0.150890455,0.467448086
PI510968.D1G0BACXX.7.250129908,26.40999985,-22.43000031,Sorghum,19.19110489,15.34491634,56.29973984,425.1402893,30.26325035,3.007499933,27.25575066,23.07933426,13.33850002,23.25620842,13.33850002,415,82,1,92.42952728,233,4,215,4,0.448824517,4.005733305,1.262667113,0.1909,66,90,0.150890455,0.467448086
PI510969.D1G0BACXX.7.250130220,26.40999985,-22.43000031,Sorghum,19.19110489,15.34491634,56.29973984,425.1402893,30.26325035,3.007499933,27.25575066,23.07933426,13.33850002,23.25620842,13.33850002,415,82,1,92.42952728,233,4,215,4,0.448824517,4.005733305,1.262667113,0.1909,66,90,0.150890455,0.467448086
PI510979.D1G0BACXX.7.250130137,26.90999985,-23.06999969,Sorghum,20.93069839,15.354105,56.54089355,442.2244568,31.67925072,4.523499966,27.15575027,25.2250824,14.88187504,25.2250824,14.88187504,425,83,1,90.03316498,237,5,237,5,-0.130728275,3.432879424,1.184427055,0.1851,65,81,0.150890455,0.467448086
PI510990.D1G0BACXX.7.250130149,23.11000061,-20.27000046,Sorghum,23.84189606,16.1934166,57.7495842,381.3808899,36.12450027,8.083749771,28.0407505,26.69712448,18.57787514,27.58045959,18.57787514,384,101,0,106.4965439,247,2,127,2,-1.637243438,2.293359475,1.431726788,0.1427,68,81,0.150890455,0.467448086
PI510991.D1G0BACXX.7.250130161,23.11000061,-20.27000046,Sorghum,23.84189606,16.1934166,57.7495842,381.3808899,36.12450027,8.083749771,28.0407505,26.69712448,18.57787514,27.58045959,18.57787514,384,101,0,106.4965439,247,2,127,2,-1.637243438,2.293359475,1.431726788,0.1427,68,81,0.150890455,0.467448086
PI511008.D1G0BACXX.7.250130173,23.51000023,-24.62999916,Sorghum,22.17357254,16.8221035,58.33514023,449.0787659,34.23424911,5.397250175,28.83699799,25.8730011,16.07424927,26.6345005,16.07424927,330,64,1,82.63410187,170,5,161,5,-0.919623542,3.304197433,1.786571651,0.1227,69,58,0.140752196,0.576276481
PI511009.D1G0BACXX.7.250130185,23.51000023,-24.62999916,Sorghum,22.17357254,16.8221035,58.33514023,449.0787659,34.23424911,5.397250175,28.83699799,25.8730011,16.07424927,26.6345005,16.07424927,330,64,1,82.63410187,170,5,161,5,-0.919623542,3.304197433,1.786571651,0.1227,69,58,0.140752196,0.576276481
PI514456.D1G0BACXX.7.250130197,-12.27999973,13.38000011,Sorghum,28.31546783,12.34435368,55.27838516,260.1839294,40.14374924,17.8125,22.33124924,26.80870819,28.0735817,32.0152092,25.86837387,851,253,0,131.5519257,648,1,30,3,-2.686526489,-1.559496905,-0.419440989,0.3463,61,95,0.186257556,0.427846909
PI514610.D1G0BACXX.7.250130209,-12.31999969,12.52999973,Sorghum,28.45831299,12.17162514,55.25148773,250.4585114,39.83599854,17.80649948,22.02949905,26.77791595,28.6746254,32.19037628,26.28187561,1115,305,0,124.7058334,809,3,53,8,-2.379397879,-2.025802255,-1.308871429,0.4819,60,181,0.150890455,0.467428714
PI514617.D1G0BACXX.7.250129906,-16.05999947,13.07999992,Sorghum,26.71818733,12.71370888,61.51397324,161.206131,36.61275101,15.94474983,20.66800117,26.88949966,25.73775101,28.52958298,24.52308273,1050,365,0,146.785553,876,0,81,0,-1.586065623,-1.628634129,-1.547278531,0.4595,55,191,0.186257556,0.252989709
PI521833.D1G0BACXX.7.250130221,33.63000107,-11.71000004,Sorghum,19.3562603,11.73910427,58.44930267,216.8790741,28.91500092,8.830750465,20.0842514,20.57458305,16.23541641,21.6410408,16.23541641,904,211,1,113.8653793,592,5,269,5,1.604121117,1.609152872,-0.426141631,0.542,60,107, NA, NA
PI533762.C00TDABXX.1.250004189,29.42000008,11,Sorghum,28.31147957,14.35933304,63.15195084,202.0619812,40.07825089,17.34049988,22.73775101,26.74454117,28.18854141,31.37041664,26.74454117,648,166,0,114.3971252,431,0,55,431,-2.379900973,-1.588995866,0.962396819,0.2546,68,128,0.140752196,0.576276481
PI533769.C00TDABXX.1.250004153,33.25,16.39999962,Sorghum,29.36497879,15.24054146,55.32158279,429.8707275,41.64799881,14.09899998,27.54899979,32.36066818,24.54683304,33.58070755,23.23762512,93,44,0,156.9372864,83,0,32,0,-4.541323146,0.792730318,2.206115608,0.0284,85,34, NA, NA
PI533785.C00TDABXX.1.250004119,9.100000381,12.43000031,Sorghum,26.96596909,14.89264584,54.89263153,337.441925,39.71625137,12.58575058,27.13050079,27.03004074,24.80670738,31.17091751,22.60266685,614,221,0,146.4937134,493,0,111,0,-2.878102513,0.331613111,-0.126083992,0.2274,64,100,0.116900332,0.334864914
PI533789.C00TDABXX.1.250004159,30.20000076,13.03999996,Sorghum,27.22857285,14.57968712,56.05793762,330.0573425,39.36024857,13.35200024,26.00824738,27.8579998,24.19345856,30.94291687,22.50849915,327,115,0,149.3920135,275,0,39,0,-3.184931813,0.622080407,1.405209555,0.1171,71,97,0.387512326,0.146656707
PI533792.C00TDABXX.1.250004135,38.70000076,9.029999733,Sorghum,14.6074791,12.64587498,74.67962646,102.6650772,22.91525078,5.981750011,16.93350029,13.97670841,13.65654182,16.09312439,13.65654182,1130,274,7,95.76576996,682,34,226,34,4.439146363,1.940138143,-0.235481152,0.6392,65,318,0.044357259,0.453568012
PI533794.C00TDABXX.1.250004112,38.70000076,9.029999733,Sorghum,14.6074791,12.64587498,74.67962646,102.6650772,22.91525078,5.981750011,16.93350029,13.97670841,13.65654182,16.09312439,13.65654182,1130,274,7,95.76576996,682,34,226,34,4.439146363,1.940138143,-0.235481152,0.6392,65,318,0.044357259,0.453568012
PI533800.C00TDABXX.1.250004173,41.86000061,9.579999924,Sorghum,23.20064545,12.75516701,67.52785492,182.8379517,32.16424942,13.2755003,18.88874817,24.17116547,20.80395889,25.22241592,20.79716682,633,118,6,66.116745,286,36,200,53,0.782110712,0.185679917,1.769888672,0.2692, NA, NA,0.128436387,0.082629971
PI533810.C00TDABXX.1.250004099,73.98000336,17.68000031,Sorghum,23.72004128,11.24770832,52.88248825,238.4088287,35.00099945,13.73174953,21.26924896,22.56195831,23.20487595,27.19441605,21.41137505,1094,381,0,123.9645233,730,5,72,43,-0.500708074,-0.557235164,-1.68559071,0.4407,65,218, NA, NA
PI533839.C00TDABXX.1.250004124,7.420000076,11.03999996,Sorghum,25.16434288,12.6472702,60.55309677,209.408783,35.20349884,14.31725025,20.88624954,23.93679237,23.26791573,28.34654045,23.26791573,1014,280,0,115.8517456,684,1,146,1,-0.742833373,-0.700366489,-0.724004113,0.4495,62,93, NA, NA
PI533842.C00TDABXX.1.250004174,75.01999664,15.47000027,Sorghum,24.52294731,11.05514622,57.35483932,194.5918579,34.87200165,15.59700012,19.27500153,23.62558365,24.76895905,27.48941612,22.70475006,939,214,1,90.48474884,504,8,138,47,-0.276450162,-0.813794414,0.146931179,0.5411,71,119, NA, NA
PI533856.C00TDABXX.1.250004166,75.01999664,15.47000027,Sorghum,24.52294731,11.05514622,57.35483932,194.5918579,34.87200165,15.59700012,19.27500153,23.62558365,24.76895905,27.48941612,22.70475006,939,214,1,90.48474884,504,8,138,47,-0.276450162,-0.813794414,0.146931179,0.5411,71,119, NA, NA
PI533876.C00TDABXX.2.250020296,7.730000019,12.51000023,Sorghum,25.9126358,12.81660461,53.67200089,303.6490479,37.55424881,13.67475033,23.87949753,25.22341728,22.42254257,29.76491547,22.29850006,663,228,0,138.7973938,513,0,134,0,-1.897264574,0.174654236,-0.248022548,0.2642,61,100, NA, NA
PI533877.C00TDABXX.1.250004121,3.710000038,12.31000042,Sorghum,28.59474945,13.2527504,57.18307877,259.282196,40.11474991,16.93874931,23.1760006,26.87241745,26.33349991,32.28720856,26.30216599,724,195,0,119.0599747,504,1,82,2,-2.653664886,-1.109997705,0.342682875,0.2607,59,93, NA, NA
PI533882.B064FABXX.2.250009868,9.199999809,11.85999966,Sorghum,26.66192627,14.69535351,55.65842438,307.7017517,39.20774841,12.80500031,26.40274811,26.44799995,22.7952919,30.56074905,22.7952919,743,259,0,139.5724335,573,0,152,0,-2.36116967,0.186795575,-0.620759566,0.2962,66,96, NA, NA
PI533910.C00TDABXX.1.250004147,30.20000076,13.03999996,Sorghum,27.22857285,14.57968712,56.05793762,330.0573425,39.36024857,13.35200024,26.00824738,27.8579998,24.19345856,30.94291687,22.50849915,327,115,0,149.3920135,275,0,39,0,-3.184931813,0.622080407,1.405209555,0.1171,71,97,0.387512326,0.146656707
PI533911.C00TDABXX.1.250004171,30.20000076,13.03999996,Sorghum,27.22857285,14.57968712,56.05793762,330.0573425,39.36024857,13.35200024,26.00824738,27.8579998,24.19345856,30.94291687,22.50849915,327,115,0,149.3920135,275,0,39,0,-3.184931813,0.622080407,1.405209555,0.1171,71,97,0.387512326,0.146656707
PI533912.C00TDABXX.1.250004138,30.20000076,13.03999996,Sorghum,27.22857285,14.57968712,56.05793762,330.0573425,39.36024857,13.35200024,26.00824738,27.8579998,24.19345856,30.94291687,22.50849915,327,115,0,149.3920135,275,0,39,0,-3.184931813,0.622080407,1.405209555,0.1171,71,97,0.387512326,0.146656707
PI533985.C00TDABXX.2.250020288,22.56999969,14.30000019,Sorghum,25.04503059,17.06410408,60.20305252,324.6681213,37.99100113,9.64675045,28.34424973,26.07058334,22.28266716,28.87516785,20.65020943,328,140,0,164.7646942,288,0,34,0,-2.840569523,1.679970932,1.348320333,0.1083,74,110,0.544282615,0.08849436
PI533986.C00TDABXX.1.250004176,29.42000008,11,Sorghum,28.31147957,14.35933304,63.15195084,202.0619812,40.07825089,17.34049988,22.73775101,26.74454117,28.18854141,31.37041664,26.74454117,648,166,0,114.3971252,431,0,55,431,-2.379900973,-1.588995866,0.962396819,0.2546,68,128,0.140752196,0.576276481
PI533987.C00TDABXX.2.250020284,30.44000053,10.5,Sorghum,27.86479187,13.95904255,65.9036026,172.6950684,39.02949905,17.8484993,21.18099976,26.25270844,27.02595901,30.47741699,26.25270844,728,165,0,107.7889633,454,0,69,454,-1.816141957,-1.727352108,0.9681392,0.3004,68,162,0.140752196,0.576276481
PI533991.B064FABXX.2.250009905,32.33000183,4.239999771,Sorghum,25.84316635,12.76545906,74.2879715,148.947403,35.83499908,18.65125084,17.18374825,24.13658333,27.4078331,27.95166779,24.13658333,1151,176,8,63.37887192,482,43,78,482,0.433507328,-2.344326688,0.974275739,0.6605,60,308,0.281424135,0.417500407
PI533996.C00TDABXX.2.250020224,30.44000053,10.5,Sorghum,27.86479187,13.95904255,65.9036026,172.6950684,39.02949905,17.8484993,21.18099976,26.25270844,27.02595901,30.47741699,26.25270844,728,165,0,107.7889633,454,0,69,454,-1.816141957,-1.727352108,0.9681392,0.3004,68,162,0.140752196,0.576276481
PI534009.C00TDABXX.1.250004102,81.11000061,16.70999908,Sorghum,28.21507263,9.402729988,47.72051239,291.9483032,38.42924881,18.72550011,19.7037487,28.79241753,26.16504288,32.05504227,24.60941696,1039,231,2,100.3606186,600,13,197,55,-1.643961245,-1.790226567,-0.958193403,0.5045, NA, NA, NA, NA
PI534021.C00TDABXX.2.250020253,75.01999664,15.47000027,Sorghum,24.52294731,11.05514622,57.35483932,194.5918579,34.87200165,15.59700012,19.27500153,23.62558365,24.76895905,27.48941612,22.70475006,939,214,1,90.48474884,504,8,138,47,-0.276450162,-0.813794414,0.146931179,0.5411,71,119, NA, NA
PI534028.C00TDABXX.1.250004154,74.23000336,16.70000076,Sorghum,24.79709435,11.68706226,54.53790283,217.8779755,35.98574829,14.55650043,21.42924881,24.23633385,24.49575043,27.99354172,22.63800049,1001,321,0,112.3849716,618,8,109,43,-0.819709165,-0.765669982,-0.953659438,0.525, NA, NA, NA, NA
PI534070.C00TDABXX.1.250004136,10.26000023,7,Sorghum,25.28881264,9.846916199,65.25241852,114.6582565,32.90625,17.81575012,15.09049988,24.09012604,25.23987579,26.90070915,24.09012604,1734,312,4,82.06160736,863,20,186,863,1.475974533,-3.233709995,-1.937915031,0.9898,55,200,0.044357259,0.417286485
