PC1_Arabidopsis,PC1_Barley,PC1_Rice,PC1_Maize,PC1_Sorghum,PC2_Arabidopsis,PC2_Barley,PC2_Rice,PC2_Maize,PC2_Sorghum,PC3_Arabidopsis,PC3_Barley,PC3_Rice,PC3_Maize,PC3_Sorghum,pH_Arabidopsis,pH_Barley,pH_Rice,pH_Maize,pH_Sorghum,soilN_Arabidopsis,soilN_Barley,soilN_Rice,soilN_Maize,soilN_Sorghum,AM_rel_Arabidopsis,AM_rel_Barley,AM_rel_Rice,AM_rel_Maize,AM_rel_Sorghum,AM_roots_Arabidopsis,AM_roots_Barley,AM_roots_Rice,AM_roots_Maize,AM_roots_Sorghum,aridity_Arabidopsis,aridity_Barley,aridity_Rice,aridity_Maize,aridity_Sorghum
AT5G59520,,,Zm00001eb323110,,,,,Zm00001eb328770,,,,,Zm00001eb325360,,,,,Zm00001eb302370,,,,,Zm00001eb294170,,AT5G40740,,,Zm00001eb329840,,AT5G57520,,,Zm00001eb324200,,,,,,
AT5G60660,,,Zm00001eb323490,,,,,Zm00001eb329220,,,,,Zm00001eb325550,,,,,Zm00001eb302760,,,,,Zm00001eb294250,,AT5G40770,,,Zm00001eb330380,,AT5G57530,,,Zm00001eb324980,,,,,,
AT5G60670,,,Zm00001eb323500,,,,,Zm00001eb329540,,,,,Zm00001eb325800,,,,,Zm00001eb303710,,,,,Zm00001eb294520,,AT5G40870,,,Zm00001eb330430,,AT5G57655,,,Zm00001eb325120,,,,,,
AT5G60710,,,Zm00001eb323510,,,,,Zm00001eb329580,,,,,Zm00001eb325810,,,,,Zm00001eb304060,,,,,Zm00001eb294530,,AT5G41060,,,Zm00001eb330580,,AT5G57700,,,Zm00001eb325380,,,,,,
AT5G60770,,,Zm00001eb323790,,,,,Zm00001eb329590,,,,,Zm00001eb325820,,,,,Zm00001eb304070,,,,,Zm00001eb295120,,AT5G42340,,,Zm00001eb330600,,AT5G57970,,,Zm00001eb325410,,,,,,
AT5G60780,,,Zm00001eb324170,,,,,Zm00001eb330080,,,,,Zm00001eb326830,,,,,Zm00001eb305810,,,,,Zm00001eb295770,,AT5G42765,,,Zm00001eb330610,,AT5G58060,,,Zm00001eb326620,,,,,,
AT5G60800,,,Zm00001eb324180,,,,,Zm00001eb330650,,,,,Zm00001eb326840,,,,,Zm00001eb307770,,,,,Zm00001eb296060,,AT5G42790,,,Zm00001eb330720,,AT5G58370,,,Zm00001eb326840,,,,,,
AT5G61000,,,Zm00001eb324410,,,,,Zm00001eb330680,,,,,Zm00001eb327190,,,,,Zm00001eb309560,,,,,Zm00001eb296540,,AT5G42900,,,Zm00001eb331410,,AT5G58390,,,Zm00001eb327450,,,,,,
AT5G61410,,,Zm00001eb324540,,,,,Zm00001eb330690,,,,,Zm00001eb327350,,,,,Zm00001eb311440,,,,,Zm00001eb297760,,AT5G42980,,,Zm00001eb331610,,AT5G58460,,,Zm00001eb328970,,,,,,
AT5G61840,,,Zm00001eb325080,,,,,Zm00001eb330740,,,,,Zm00001eb327450,,,,,Zm00001eb312940,,,,,Zm00001eb298130,,AT5G43370,,,Zm00001eb332460,,AT5G58480,,,Zm00001eb328990,,,,,,
AT5G62090,,,Zm00001eb325100,,,,,Zm00001eb330750,,,,,Zm00001eb328530,,,,,Zm00001eb313430,,,,,Zm00001eb299790,,AT5G48650,,,Zm00001eb333230,,AT5G58510,,,Zm00001eb329580,,,,,,
AT5G62230,,,Zm00001eb326010,,,,,Zm00001eb330760,,,,,Zm00001eb328970,,,,,Zm00001eb313460,,,,,Zm00001eb299950,,AT5G52120,,,Zm00001eb333940,,AT5G58520,,,Zm00001eb330180,,,,,,
AT5G62310,,,Zm00001eb326880,,,,,Zm00001eb330810,,,,,Zm00001eb329190,,,,,Zm00001eb313850,,,,,Zm00001eb300120,,AT5G55930,,,Zm00001eb333950,,AT5G58710,,,Zm00001eb330530,,,,,,
AT5G63270,,,Zm00001eb327170,,,,,Zm00001eb331390,,,,,Zm00001eb330600,,,,,Zm00001eb314000,,,,,Zm00001eb300130,,AT5G56190,,,Zm00001eb334200,,AT5G58740,,,Zm00001eb330600,,,,,,
AT5G63810,,,Zm00001eb327310,,,,,Zm00001eb331410,,,,,Zm00001eb330610,,,,,Zm00001eb314120,,,,,Zm00001eb300140,,AT5G56550,,,Zm00001eb334400,,AT5G58800,,,Zm00001eb330610,,,,,,
AT5G63900,,,Zm00001eb328470,,,,,Zm00001eb333590,,,,,Zm00001eb330710,,,,,Zm00001eb314260,,,,,Zm00001eb300240,,AT5G57100,,,Zm00001eb334460,,AT5G58860,,,Zm00001eb330810,,,,,,
AT5G64210,,,Zm00001eb329440,,,,,Zm00001eb333640,,,,,Zm00001eb330740,,,,,Zm00001eb314270,,,,,Zm00001eb300320,,AT5G57490,,,Zm00001eb335820,,AT5G58920,,,Zm00001eb331350,,,,,,
AT5G64660,,,Zm00001eb329450,,,,,Zm00001eb334140,,,,,Zm00001eb330750,,,,,Zm00001eb315040,,,,,Zm00001eb300740,,AT5G57520,,,Zm00001eb338060,,AT5G58950,,,Zm00001eb331360,,,,,,
AT5G65470,,,Zm00001eb329840,,,,,Zm00001eb334390,,,,,Zm00001eb330760,,,,,Zm00001eb315340,,,,,Zm00001eb300760,,AT5G57530,,,Zm00001eb338750,,AT5G58960,,,Zm00001eb331390,,,,,,
AT5G65800,,,Zm00001eb330550,,,,,Zm00001eb334830,,,,,Zm00001eb331000,,,,,Zm00001eb316540,,,,,Zm00001eb301110,,AT5G57540,,,Zm00001eb338770,,AT5G58970,,,Zm00001eb331410,,,,,,
AT5G66360,,,Zm00001eb330690,,,,,Zm00001eb336190,,,,,Zm00001eb331410,,,,,Zm00001eb317830,,,,,Zm00001eb301590,,AT5G57550,,,Zm00001eb339970,,AT5G59150,,,Zm00001eb331430,,,,,,
AT5G66720,,,Zm00001eb330700,,,,,Zm00001eb336490,,,,,Zm00001eb331430,,,,,Zm00001eb317860,,,,,Zm00001eb302210,,AT5G57560,,,Zm00001eb342280,,AT5G59290,,,Zm00001eb331520,,,,,,
AT5G67210,,,Zm00001eb331000,,,,,Zm00001eb337550,,,,,Zm00001eb331520,,,,,Zm00001eb318020,,,,,Zm00001eb302320,,AT5G57610,,,Zm00001eb344520,,AT5G60410,,,Zm00001eb333460,,,,,,
AT5G67385,,,Zm00001eb331390,,,,,Zm00001eb338910,,,,,Zm00001eb331530,,,,,Zm00001eb320440,,,,,Zm00001eb302680,,AT5G57655,,,Zm00001eb344540,,AT5G60510,,,Zm00001eb333570,,,,,,
AT5G67390,,,Zm00001eb332460,,,,,Zm00001eb338920,,,,,Zm00001eb331540,,,,,Zm00001eb320820,,,,,Zm00001eb302700,,AT5G57890,,,Zm00001eb344570,,AT5G60520,,,Zm00001eb333980,,,,,,
AT5G67420,,,Zm00001eb334420,,,,,Zm00001eb344110,,,,,Zm00001eb331570,,,,,Zm00001eb320830,,,,,Zm00001eb303060,,AT5G58370,,,Zm00001eb349510,,AT5G60680,,,Zm00001eb334390,,,,,,
AT5G67500,,,Zm00001eb334460,,,,,Zm00001eb345510,,,,,Zm00001eb331680,,,,,Zm00001eb320950,,,,,Zm00001eb303120,,AT5G58390,,,Zm00001eb350300,,AT5G60710,,,Zm00001eb334400,,,,,,
AT5G67520,,,Zm00001eb336190,,,,,Zm00001eb345530,,,,,Zm00001eb331700,,,,,Zm00001eb320970,,,,,Zm00001eb304250,,AT5G58740,,,Zm00001eb350510,,AT5G60780,,,Zm00001eb335710,,,,,,
,,,Zm00001eb336730,,,,,Zm00001eb348660,,,,,Zm00001eb332790,,,,,Zm00001eb321000,,,,,Zm00001eb305640,,AT5G58784,,,Zm00001eb351300,,AT5G60790,,,Zm00001eb336020,,,,,,
,,,Zm00001eb337060,,,,,Zm00001eb348810,,,,,Zm00001eb334830,,,,,Zm00001eb321010,,,,,Zm00001eb309530,,AT5G58787,,,Zm00001eb351310,,AT5G60910,,,Zm00001eb336090,,,,,,
,,,Zm00001eb337370,,,,,Zm00001eb349080,,,,,Zm00001eb338910,,,,,Zm00001eb322450,,,,,Zm00001eb310990,,AT5G58960,,,Zm00001eb351880,,AT5G60920,,,Zm00001eb336130,,,,,,
,,,Zm00001eb338590,,,,,Zm00001eb349990,,,,,Zm00001eb338920,,,,,Zm00001eb323060,,,,,Zm00001eb311000,,AT5G59160,,,Zm00001eb352080,,AT5G60980,,,Zm00001eb336480,,,,,,
,,,Zm00001eb338910,,,,,Zm00001eb351340,,,,,Zm00001eb342980,,,,,Zm00001eb325650,,,,,Zm00001eb311010,,AT5G59490,,,Zm00001eb352160,,AT5G64560,,,Zm00001eb336800,,,,,,
,,,Zm00001eb338920,,,,,Zm00001eb351350,,,,,Zm00001eb344490,,,,,Zm00001eb326840,,,,,Zm00001eb311440,,AT5G65660,,,Zm00001eb353580,,AT5G64960,,,Zm00001eb337140,,,,,,
,,,Zm00001eb338990,,,,,Zm00001eb351610,,,,,Zm00001eb346890,,,,,Zm00001eb327110,,,,,Zm00001eb312910,,,,,Zm00001eb356320,,AT5G66330,,,Zm00001eb337980,,,,,,
,,,Zm00001eb339070,,,,,Zm00001eb351960,,,,,Zm00001eb347570,,,,,Zm00001eb327250,,,,,Zm00001eb313980,,,,,Zm00001eb357410,,AT5G67390,,,Zm00001eb338010,,,,,,
,,,Zm00001eb339080,,,,,Zm00001eb352250,,,,,Zm00001eb347850,,,,,Zm00001eb328400,,,,,Zm00001eb314620,,,,,Zm00001eb357450,,,,,Zm00001eb338020,,,,,,
,,,Zm00001eb339100,,,,,Zm00001eb352260,,,,,Zm00001eb348770,,,,,Zm00001eb328460,,,,,Zm00001eb315410,,,,,Zm00001eb359190,,,,,Zm00001eb338030,,,,,,
,,,Zm00001eb339590,,,,,Zm00001eb352400,,,,,Zm00001eb349140,,,,,Zm00001eb328470,,,,,Zm00001eb315420,,,,,Zm00001eb359480,,,,,Zm00001eb338250,,,,,,
,,,Zm00001eb340690,,,,,Zm00001eb353580,,,,,Zm00001eb349810,,,,,Zm00001eb328560,,,,,Zm00001eb315430,,,,,Zm00001eb359490,,,,,Zm00001eb338260,,,,,,
,,,Zm00001eb341910,,,,,Zm00001eb355150,,,,,Zm00001eb350800,,,,,Zm00001eb329080,,,,,Zm00001eb316590,,,,,Zm00001eb359720,,,,,Zm00001eb340330,,,,,,
,,,Zm00001eb342590,,,,,Zm00001eb355170,,,,,Zm00001eb351810,,,,,Zm00001eb329740,,,,,Zm00001eb317540,,,,,Zm00001eb361750,,,,,Zm00001eb340500,,,,,,
,,,Zm00001eb343830,,,,,Zm00001eb355240,,,,,Zm00001eb351820,,,,,Zm00001eb330700,,,,,Zm00001eb317730,,,,,Zm00001eb364200,,,,,Zm00001eb343000,,,,,,
,,,Zm00001eb344490,,,,,Zm00001eb355370,,,,,Zm00001eb352820,,,,,Zm00001eb330710,,,,,Zm00001eb322440,,,,,Zm00001eb365030,,,,,Zm00001eb343580,,,,,,
,,,Zm00001eb347020,,,,,Zm00001eb355810,,,,,Zm00001eb354620,,,,,Zm00001eb330910,,,,,Zm00001eb322470,,,,,Zm00001eb365950,,,,,Zm00001eb344020,,,,,,
,,,Zm00001eb347770,,,,,Zm00001eb356840,,,,,Zm00001eb355790,,,,,Zm00001eb331700,,,,,Zm00001eb322620,,,,,Zm00001eb366250,,,,,Zm00001eb345070,,,,,,
,,,Zm00001eb349140,,,,,Zm00001eb357740,,,,,Zm00001eb356330,,,,,Zm00001eb331890,,,,,Zm00001eb322690,,,,,Zm00001eb366760,,,,,Zm00001eb346120,,,,,,
,,,Zm00001eb349390,,,,,Zm00001eb357790,,,,,Zm00001eb356840,,,,,Zm00001eb332380,,,,,Zm00001eb323110,,,,,Zm00001eb367040,,,,,Zm00001eb348850,,,,,,
,,,Zm00001eb350250,,,,,Zm00001eb360560,,,,,Zm00001eb357740,,,,,Zm00001eb332460,,,,,Zm00001eb323640,,,,,Zm00001eb367670,,,,,Zm00001eb349040,,,,,,
,,,Zm00001eb351150,,,,,Zm00001eb361200,,,,,Zm00001eb357860,,,,,Zm00001eb332830,,,,,Zm00001eb325790,,,,,Zm00001eb367680,,,,,Zm00001eb349050,,,,,,
,,,Zm00001eb351750,,,,,Zm00001eb361230,,,,,Zm00001eb358970,,,,,Zm00001eb335680,,,,,Zm00001eb325810,,,,,Zm00001eb367690,,,,,Zm00001eb349990,,,,,,
,,,Zm00001eb351770,,,,,Zm00001eb362000,,,,,Zm00001eb359760,,,,,Zm00001eb336090,,,,,Zm00001eb326020,,,,,Zm00001eb368040,,,,,Zm00001eb350510,,,,,,
,,,Zm00001eb351810,,,,,Zm00001eb363070,,,,,Zm00001eb361680,,,,,Zm00001eb336650,,,,,Zm00001eb326930,,,,,Zm00001eb369150,,,,,Zm00001eb351610,,,,,,
,,,Zm00001eb351820,,,,,Zm00001eb363390,,,,,Zm00001eb361860,,,,,Zm00001eb336660,,,,,Zm00001eb327120,,,,,Zm00001eb369320,,,,,Zm00001eb352080,,,,,,
,,,Zm00001eb352250,,,,,Zm00001eb363730,,,,,Zm00001eb362070,,,,,Zm00001eb336760,,,,,Zm00001eb327350,,,,,Zm00001eb369640,,,,,Zm00001eb352090,,,,,,
,,,Zm00001eb352260,,,,,Zm00001eb365010,,,,,Zm00001eb362650,,,,,Zm00001eb336880,,,,,Zm00001eb327670,,,,,Zm00001eb369670,,,,,Zm00001eb352220,,,,,,
,,,Zm00001eb352540,,,,,Zm00001eb365580,,,,,Zm00001eb362730,,,,,Zm00001eb336890,,,,,Zm00001eb328570,,,,,Zm00001eb370150,,,,,Zm00001eb354450,,,,,,
,,,Zm00001eb353560,,,,,Zm00001eb365600,,,,,Zm00001eb362860,,,,,Zm00001eb336900,,,,,Zm00001eb328650,,,,,Zm00001eb370850,,,,,Zm00001eb355060,,,,,,
,,,Zm00001eb355220,,,,,Zm00001eb366460,,,,,Zm00001eb363130,,,,,Zm00001eb337010,,,,,Zm00001eb328990,,,,,Zm00001eb371910,,,,,Zm00001eb356320,,,,,,
,,,Zm00001eb355740,,,,,Zm00001eb366540,,,,,Zm00001eb363360,,,,,Zm00001eb337410,,,,,Zm00001eb329200,,,,,Zm00001eb372310,,,,,Zm00001eb358890,,,,,,
,,,Zm00001eb355750,,,,,Zm00001eb367490,,,,,Zm00001eb363620,,,,,Zm00001eb342490,,,,,Zm00001eb329220,,,,,Zm00001eb372320,,,,,Zm00001eb359780,,,,,,
,,,Zm00001eb356130,,,,,Zm00001eb367530,,,,,Zm00001eb363860,,,,,Zm00001eb344900,,,,,Zm00001eb329580,,,,,Zm00001eb372330,,,,,Zm00001eb360650,,,,,,
,,,Zm00001eb356140,,,,,Zm00001eb367960,,,,,Zm00001eb363890,,,,,Zm00001eb344980,,,,,Zm00001eb329590,,,,,Zm00001eb373200,,,,,Zm00001eb361670,,,,,,
,,,Zm00001eb358400,,,,,Zm00001eb368000,,,,,Zm00001eb364610,,,,,Zm00001eb345880,,,,,Zm00001eb330020,,,,,Zm00001eb373220,,,,,Zm00001eb361680,,,,,,
,,,Zm00001eb358420,,,,,Zm00001eb368060,,,,,Zm00001eb364620,,,,,Zm00001eb347360,,,,,Zm00001eb330040,,,,,Zm00001eb373660,,,,,Zm00001eb361700,,,,,,
,,,Zm00001eb359150,,,,,Zm00001eb368150,,,,,Zm00001eb365950,,,,,Zm00001eb349070,,,,,Zm00001eb330530,,,,,Zm00001eb374580,,,,,Zm00001eb362490,,,,,,
,,,Zm00001eb361460,,,,,Zm00001eb368160,,,,,Zm00001eb366280,,,,,Zm00001eb353510,,,,,Zm00001eb330810,,,,,Zm00001eb374760,,,,,Zm00001eb362860,,,,,,
,,,Zm00001eb361500,,,,,Zm00001eb368390,,,,,Zm00001eb366300,,,,,Zm00001eb353520,,,,,Zm00001eb331000,,,,,Zm00001eb374950,,,,,Zm00001eb363100,,,,,,
,,,Zm00001eb361520,,,,,Zm00001eb368420,,,,,Zm00001eb366460,,,,,Zm00001eb353710,,,,,Zm00001eb331390,,,,,Zm00001eb375710,,,,,Zm00001eb363490,,,,,,
,,,Zm00001eb362000,,,,,Zm00001eb368430,,,,,Zm00001eb366540,,,,,Zm00001eb353740,,,,,Zm00001eb331410,,,,,Zm00001eb376490,,,,,Zm00001eb363830,,,,,,
,,,Zm00001eb362210,,,,,Zm00001eb368680,,,,,Zm00001eb366670,,,,,Zm00001eb354620,,,,,Zm00001eb332460,,,,,Zm00001eb376640,,,,,Zm00001eb363860,,,,,,
,,,Zm00001eb362260,,,,,Zm00001eb368990,,,,,Zm00001eb366760,,,,,Zm00001eb356370,,,,,Zm00001eb334120,,,,,Zm00001eb376650,,,,,Zm00001eb364100,,,,,,
,,,Zm00001eb362650,,,,,Zm00001eb369010,,,,,Zm00001eb368150,,,,,Zm00001eb356710,,,,,Zm00001eb335470,,,,,Zm00001eb377300,,,,,Zm00001eb364850,,,,,,
,,,Zm00001eb362660,,,,,Zm00001eb369030,,,,,Zm00001eb368530,,,,,Zm00001eb357780,,,,,Zm00001eb335800,,,,,Zm00001eb378360,,,,,Zm00001eb365740,,,,,,
,,,Zm00001eb362710,,,,,Zm00001eb369460,,,,,Zm00001eb368990,,,,,Zm00001eb357800,,,,,Zm00001eb336130,,,,,Zm00001eb380850,,,,,Zm00001eb366440,,,,,,
,,,Zm00001eb363180,,,,,Zm00001eb369470,,,,,Zm00001eb369000,,,,,Zm00001eb358380,,,,,Zm00001eb336530,,,,,Zm00001eb384580,,,,,Zm00001eb366470,,,,,,
,,,Zm00001eb363580,,,,,Zm00001eb369640,,,,,Zm00001eb369010,,,,,Zm00001eb360070,,,,,Zm00001eb336730,,,,,Zm00001eb384590,,,,,Zm00001eb366700,,,,,,
,,,Zm00001eb363610,,,,,Zm00001eb369960,,,,,Zm00001eb369260,,,,,Zm00001eb360550,,,,,Zm00001eb338340,,,,,Zm00001eb385190,,,,,Zm00001eb367490,,,,,,
,,,Zm00001eb363620,,,,,Zm00001eb370220,,,,,Zm00001eb369270,,,,,Zm00001eb360740,,,,,Zm00001eb338800,,,,,Zm00001eb385280,,,,,Zm00001eb367890,,,,,,
,,,Zm00001eb363720,,,,,Zm00001eb371630,,,,,Zm00001eb369730,,,,,Zm00001eb360750,,,,,Zm00001eb338910,,,,,Zm00001eb385300,,,,,Zm00001eb368000,,,,,,
,,,Zm00001eb363750,,,,,Zm00001eb371840,,,,,Zm00001eb369940,,,,,Zm00001eb360890,,,,,Zm00001eb338920,,,,,Zm00001eb387010,,,,,Zm00001eb368360,,,,,,
,,,Zm00001eb363890,,,,,Zm00001eb371980,,,,,Zm00001eb369960,,,,,Zm00001eb361200,,,,,Zm00001eb339380,,,,,Zm00001eb387520,,,,,Zm00001eb368390,,,,,,
,,,Zm00001eb363950,,,,,Zm00001eb373960,,,,,Zm00001eb370860,,,,,Zm00001eb361210,,,,,Zm00001eb342070,,,,,Zm00001eb387530,,,,,Zm00001eb368580,,,,,,
,,,Zm00001eb363960,,,,,Zm00001eb374270,,,,,Zm00001eb371580,,,,,Zm00001eb362000,,,,,Zm00001eb343590,,,,,Zm00001eb388260,,,,,Zm00001eb368680,,,,,,
,,,Zm00001eb364200,,,,,Zm00001eb374680,,,,,Zm00001eb371770,,,,,Zm00001eb362640,,,,,Zm00001eb343610,,,,,Zm00001eb389520,,,,,Zm00001eb369060,,,,,,
,,,Zm00001eb365950,,,,,Zm00001eb375010,,,,,Zm00001eb372280,,,,,Zm00001eb362650,,,,,Zm00001eb343630,,,,,Zm00001eb389550,,,,,Zm00001eb369070,,,,,,
,,,Zm00001eb367060,,,,,Zm00001eb375030,,,,,Zm00001eb372310,,,,,Zm00001eb362860,,,,,Zm00001eb344490,,,,,Zm00001eb389900,,,,,Zm00001eb369340,,,,,,
,,,Zm00001eb367150,,,,,Zm00001eb375040,,,,,Zm00001eb372690,,,,,Zm00001eb362870,,,,,Zm00001eb344520,,,,,Zm00001eb390710,,,,,Zm00001eb369510,,,,,,
,,,Zm00001eb367160,,,,,Zm00001eb375190,,,,,Zm00001eb373090,,,,,Zm00001eb363310,,,,,Zm00001eb344570,,,,,Zm00001eb394240,,,,,Zm00001eb369820,,,,,,
,,,Zm00001eb367240,,,,,Zm00001eb375200,,,,,Zm00001eb373100,,,,,Zm00001eb363360,,,,,Zm00001eb344910,,,,,Zm00001eb394250,,,,,Zm00001eb369830,,,,,,
,,,Zm00001eb368380,,,,,Zm00001eb376490,,,,,Zm00001eb373960,,,,,Zm00001eb363500,,,,,Zm00001eb345550,,,,,Zm00001eb394300,,,,,Zm00001eb369940,,,,,,
,,,Zm00001eb368390,,,,,Zm00001eb376510,,,,,Zm00001eb374100,,,,,Zm00001eb363720,,,,,Zm00001eb345980,,,,,Zm00001eb394310,,,,,Zm00001eb370150,,,,,,
,,,Zm00001eb368400,,,,,Zm00001eb376530,,,,,Zm00001eb374410,,,,,Zm00001eb363730,,,,,Zm00001eb349140,,,,,Zm00001eb394670,,,,,Zm00001eb370610,,,,,,
,,,Zm00001eb368820,,,,,Zm00001eb376640,,,,,Zm00001eb375010,,,,,Zm00001eb363750,,,,,Zm00001eb351810,,,,,Zm00001eb395060,,,,,Zm00001eb370620,,,,,,
,,,Zm00001eb368920,,,,,Zm00001eb376670,,,,,Zm00001eb375030,,,,,Zm00001eb363830,,,,,Zm00001eb351820,,,,,Zm00001eb395290,,,,,Zm00001eb370650,,,,,,
,,,Zm00001eb368950,,,,,Zm00001eb377350,,,,,Zm00001eb375580,,,,,Zm00001eb364200,,,,,Zm00001eb355170,,,,,Zm00001eb397050,,,,,Zm00001eb370990,,,,,,
,,,Zm00001eb368990,,,,,Zm00001eb377500,,,,,Zm00001eb376160,,,,,Zm00001eb364850,,,,,Zm00001eb355740,,,,,Zm00001eb397220,,,,,Zm00001eb371800,,,,,,
,,,Zm00001eb369000,,,,,Zm00001eb377530,,,,,Zm00001eb377300,,,,,Zm00001eb365130,,,,,Zm00001eb355750,,,,,Zm00001eb397230,,,,,Zm00001eb372200,,,,,,
,,,Zm00001eb369010,,,,,Zm00001eb377810,,,,,Zm00001eb378880,,,,,Zm00001eb366300,,,,,Zm00001eb356000,,,,,Zm00001eb397400,,,,,Zm00001eb372230,,,,,,
,,,Zm00001eb369300,,,,,Zm00001eb379100,,,,,Zm00001eb378900,,,,,Zm00001eb366310,,,,,Zm00001eb356010,,,,,Zm00001eb397560,,,,,Zm00001eb373920,,,,,,
,,,Zm00001eb369480,,,,,Zm00001eb380990,,,,,Zm00001eb380650,,,,,Zm00001eb366460,,,,,Zm00001eb356300,,,,,Zm00001eb397570,,,,,Zm00001eb374080,,,,,,
,,,Zm00001eb369520,,,,,Zm00001eb386550,,,,,Zm00001eb383310,,,,,Zm00001eb366700,,,,,Zm00001eb356840,,,,,Zm00001eb398750,,,,,Zm00001eb374100,,,,,,
,,,Zm00001eb369540,,,,,Zm00001eb389210,,,,,Zm00001eb383860,,,,,Zm00001eb366870,,,,,Zm00001eb358640,,,,,Zm00001eb401370,,,,,Zm00001eb374200,,,,,,
,,,Zm00001eb369550,,,,,Zm00001eb389780,,,,,Zm00001eb383870,,,,,Zm00001eb367050,,,,,Zm00001eb361620,,,,,Zm00001eb401400,,,,,Zm00001eb374270,,,,,,
,,,Zm00001eb369830,,,,,Zm00001eb390580,,,,,Zm00001eb384580,,,,,Zm00001eb368000,,,,,Zm00001eb362000,,,,,Zm00001eb401720,,,,,Zm00001eb375240,,,,,,
,,,Zm00001eb369840,,,,,Zm00001eb390820,,,,,Zm00001eb386990,,,,,Zm00001eb368570,,,,,Zm00001eb362650,,,,,Zm00001eb401790,,,,,Zm00001eb375380,,,,,,
,,,Zm00001eb369850,,,,,Zm00001eb392700,,,,,Zm00001eb389520,,,,,Zm00001eb368580,,,,,Zm00001eb362660,,,,,Zm00001eb402560,,,,,Zm00001eb375580,,,,,,
,,,Zm00001eb370590,,,,,Zm00001eb393060,,,,,Zm00001eb389680,,,,,Zm00001eb368620,,,,,Zm00001eb363580,,,,,Zm00001eb402630,,,,,Zm00001eb377420,,,,,,
,,,Zm00001eb370620,,,,,Zm00001eb394470,,,,,Zm00001eb389710,,,,,Zm00001eb368680,,,,,Zm00001eb363610,,,,,Zm00001eb402640,,,,,Zm00001eb377440,,,,,,
,,,Zm00001eb370650,,,,,Zm00001eb394480,,,,,Zm00001eb389720,,,,,Zm00001eb369580,,,,,Zm00001eb363620,,,,,Zm00001eb402750,,,,,Zm00001eb378930,,,,,,
,,,Zm00001eb370860,,,,,Zm00001eb394940,,,,,Zm00001eb390820,,,,,Zm00001eb369640,,,,,Zm00001eb364390,,,,,Zm00001eb402810,,,,,Zm00001eb379070,,,,,,
,,,Zm00001eb372940,,,,,Zm00001eb395470,,,,,Zm00001eb394400,,,,,Zm00001eb369650,,,,,Zm00001eb364400,,,,,Zm00001eb402830,,,,,Zm00001eb380190,,,,,,
,,,Zm00001eb373930,,,,,Zm00001eb395580,,,,,Zm00001eb394940,,,,,Zm00001eb369660,,,,,Zm00001eb365600,,,,,Zm00001eb403370,,,,,Zm00001eb380200,,,,,,
,,,Zm00001eb374760,,,,,Zm00001eb396880,,,,,Zm00001eb394950,,,,,Zm00001eb369820,,,,,Zm00001eb365950,,,,,Zm00001eb403390,,,,,Zm00001eb384620,,,,,,
,,,Zm00001eb375490,,,,,Zm00001eb397010,,,,,Zm00001eb395780,,,,,Zm00001eb370100,,,,,Zm00001eb366140,,,,,Zm00001eb403440,,,,,Zm00001eb386630,,,,,,
,,,Zm00001eb375510,,,,,Zm00001eb397130,,,,,Zm00001eb395790,,,,,Zm00001eb370130,,,,,Zm00001eb366470,,,,,Zm00001eb403510,,,,,Zm00001eb388840,,,,,,
,,,Zm00001eb376570,,,,,Zm00001eb397150,,,,,Zm00001eb396290,,,,,Zm00001eb370850,,,,,Zm00001eb366870,,,,,Zm00001eb403550,,,,,Zm00001eb388960,,,,,,
,,,Zm00001eb377420,,,,,Zm00001eb397170,,,,,Zm00001eb396610,,,,,Zm00001eb371230,,,,,Zm00001eb368000,,,,,Zm00001eb403660,,,,,Zm00001eb389520,,,,,,
,,,Zm00001eb377440,,,,,Zm00001eb397710,,,,,Zm00001eb397150,,,,,Zm00001eb371240,,,,,Zm00001eb368030,,,,,Zm00001eb403710,,,,,Zm00001eb389720,,,,,,
,,,Zm00001eb377830,,,,,Zm00001eb398400,,,,,Zm00001eb397170,,,,,Zm00001eb371680,,,,,Zm00001eb368150,,,,,Zm00001eb403740,,,,,Zm00001eb390710,,,,,,
,,,Zm00001eb378370,,,,,Zm00001eb399100,,,,,Zm00001eb397360,,,,,Zm00001eb371840,,,,,Zm00001eb369480,,,,,Zm00001eb403760,,,,,Zm00001eb390720,,,,,,
,,,Zm00001eb378690,,,,,Zm00001eb399220,,,,,Zm00001eb397490,,,,,Zm00001eb371880,,,,,Zm00001eb369940,,,,,Zm00001eb403780,,,,,Zm00001eb392370,,,,,,
,,,Zm00001eb379120,,,,,Zm00001eb400510,,,,,Zm00001eb397500,,,,,Zm00001eb371980,,,,,Zm00001eb370990,,,,,Zm00001eb403790,,,,,Zm00001eb392430,,,,,,
,,,Zm00001eb379210,,,,,Zm00001eb400520,,,,,Zm00001eb398460,,,,,Zm00001eb373090,,,,,Zm00001eb371150,,,,,Zm00001eb404000,,,,,Zm00001eb394050,,,,,,
,,,Zm00001eb379220,,,,,Zm00001eb400530,,,,,Zm00001eb399460,,,,,Zm00001eb373450,,,,,Zm00001eb371830,,,,,Zm00001eb404060,,,,,Zm00001eb394240,,,,,,
,,,Zm00001eb382180,,,,,Zm00001eb400680,,,,,Zm00001eb399680,,,,,Zm00001eb373920,,,,,Zm00001eb372320,,,,,Zm00001eb406630,,,,,Zm00001eb394250,,,,,,
