PC1_Arabidopsis,PC1_Barley,PC1_Rice,PC1_Maize,PC1_Sorghum,PC2_Arabidopsis,PC2_Barley,PC2_Rice,PC2_Maize,PC2_Sorghum,PC3_Arabidopsis,PC3_Barley,PC3_Rice,PC3_Maize,PC3_Sorghum,pH_Arabidopsis,pH_Barley,pH_Rice,pH_Maize,pH_Sorghum,soilN_Arabidopsis,soilN_Barley,soilN_Rice,soilN_Maize,soilN_Sorghum,AM_rel_Arabidopsis,AM_rel_Barley,AM_rel_Rice,AM_rel_Maize,AM_rel_Sorghum,AM_roots_Arabidopsis,AM_roots_Barley,AM_roots_Rice,AM_roots_Maize,AM_roots_Sorghum,aridity_Arabidopsis,aridity_Barley,aridity_Rice,aridity_Maize,aridity_Sorghum
AT5G49665,,LOC_Os07g06120,,,,,LOC_Os09g14890,,,AT5G49180,,LOC_Os08g13160,,,,,LOC_Os06g48110,,,,,,,,AT5G35715,,LOC_Os09g04110,,,AT5G53700,,LOC_Os11g12780,,,AT5G59480,,LOC_Os06g46160,,
AT5G49680,,LOC_Os07g06860,,,,,LOC_Os09g14900,,,AT5G49200,,LOC_Os08g13270,,,,,LOC_Os06g48140,,,,,,,,AT5G35810,,LOC_Os09g04130,,,AT5G53910,,LOC_Os11g13740,,,AT5G59490,,LOC_Os06g46180,,
AT5G49870,,LOC_Os07g06890,,,,,LOC_Os09g14920,,,AT5G49210,,LOC_Os08g13360,,,,,LOC_Os06g48150,,,,,,,,AT5G35945,,LOC_Os09g04150,,,AT5G53960,,LOC_Os11g13970,,,AT5G59500,,LOC_Os06g46200,,
AT5G49880,,LOC_Os07g06910,,,,,LOC_Os09g14940,,,AT5G49230,,LOC_Os08g13660,,,,,LOC_Os06g48160,,,,,,,,AT5G35960,,LOC_Os09g04160,,,AT5G53970,,LOC_Os11g14200,,,AT5G59505,,LOC_Os06g46240,,
AT5G49900,,LOC_Os07g06930,,,,,LOC_Os09g14950,,,AT5G49470,,LOC_Os08g13670,,,,,LOC_Os06g48200,,,,,,,,AT5G36080,,LOC_Os09g04170,,,AT5G53980,,LOC_Os11g14210,,,AT5G59510,,LOC_Os06g46260,,
AT5G49930,,LOC_Os07g06980,,,,,LOC_Os09g14960,,,AT5G49580,,LOC_Os08g13680,,,,,LOC_Os06g48210,,,,,,,,AT5G36120,,LOC_Os09g04260,,,AT5G54050,,LOC_Os11g14280,,,AT5G59520,,LOC_Os06g46270,,
AT5G50000,,LOC_Os07g07070,,,,,LOC_Os09g14970,,,AT5G49640,,LOC_Os08g13720,,,,,LOC_Os06g48400,,,,,,,,AT5G36160,,LOC_Os09g04270,,,AT5G54080,,LOC_Os11g14300,,,AT5G59530,,LOC_Os06g46360,,
AT5G50010,,LOC_Os07g07130,,,,,LOC_Os09g14990,,,AT5G49750,,LOC_Os08g13750,,,,,LOC_Os06g48570,,,,,,,,AT5G36200,,LOC_Os09g04290,,,AT5G54100,,LOC_Os11g14360,,,AT5G59580,,LOC_Os06g46438,,
AT5G50020,,LOC_Os07g07170,,,,,LOC_Os09g15010,,,AT5G49760,,LOC_Os08g13760,,,,,LOC_Os06g49030,,,,,,,,AT5G36230,,LOC_Os09g04300,,,AT5G54130,,LOC_Os11g14510,,,AT5G59590,,LOC_Os06g47350,,
AT5G50030,,LOC_Os07g07220,,,,,LOC_Os09g15020,,,AT5G49770,,LOC_Os08g13770,,,,,LOC_Os06g49040,,,,,,,,AT5G36240,,LOC_Os09g04400,,,AT5G54140,,LOC_Os11g14630,,,AT5G59610,,LOC_Os06g47540,,
AT5G50050,,LOC_Os07g07230,,,,,LOC_Os09g15050,,,AT5G49800,,LOC_Os08g13780,,,,,LOC_Os06g49050,,,,,,,,AT5G36250,,LOC_Os09g04410,,,AT5G54145,,LOC_Os11g15290,,,AT5G59650,,LOC_Os06g47640,,
AT5G50060,,LOC_Os07g07310,,,,,LOC_Os09g15070,,,AT5G49830,,LOC_Os08g13790,,,,,LOC_Os06g49130,,,,,,,,AT5G36260,,LOC_Os09g04450,,,AT5G54160,,LOC_Os11g15370,,,AT5G59660,,LOC_Os06g47680,,
AT5G50100,,LOC_Os07g07340,,,,,LOC_Os09g15090,,,AT5G49850,,LOC_Os08g13795,,,,,LOC_Os06g49260,,,,,,,,AT5G36280,,LOC_Os09g04570,,,AT5G54170,,LOC_Os11g15400,,,AT5G59680,,LOC_Os06g47730,,
AT5G50120,,LOC_Os07g07350,,,,,LOC_Os09g15100,,,AT5G49900,,LOC_Os08g13800,,,,,LOC_Os06g49650,,,,,,,,AT5G36290,,LOC_Os09g04624,,,AT5G54200,,LOC_Os11g15430,,,AT5G59700,,LOC_Os06g47860,,
AT5G50130,,LOC_Os07g07360,,,,,LOC_Os09g15250,,,AT5G49920,,LOC_Os08g13810,,,,,LOC_Os06g49660,,,,,,,,AT5G36300,,LOC_Os09g04810,,,AT5G54240,,LOC_Os11g15570,,,AT5G59710,,LOC_Os06g47900,,
AT5G50140,,LOC_Os07g07390,,,,,LOC_Os09g15284,,,AT5G49950,,LOC_Os08g13820,,,,,LOC_Os06g49670,,,,,,,,AT5G36970,,LOC_Os09g04840,,,AT5G54260,,LOC_Os11g15710,,,AT5G59730,,LOC_Os06g48070,,
AT5G50150,,LOC_Os07g07400,,,,,LOC_Os09g15310,,,AT5G49960,,LOC_Os08g13840,,,,,LOC_Os06g49710,,,,,,,,AT5G36980,,LOC_Os09g04890,,,AT5G54375,,LOC_Os11g16248,,,AT5G59740,,LOC_Os06g48110,,
AT5G50180,,LOC_Os07g07420,,,,,LOC_Os09g15410,,,AT5G50160,,LOC_Os08g13850,,,,,LOC_Os06g49720,,,,,,,,AT5G37020,,LOC_Os09g04950,,,AT5G54380,,LOC_Os11g16290,,,AT5G59880,,LOC_Os06g48590,,
AT5G50210,,LOC_Os07g07460,,,,,LOC_Os09g15590,,,AT5G50300,,LOC_Os08g13860,,,,,LOC_Os06g49860,,,,,,,,AT5G37310,,LOC_Os09g05030,,,AT5G54390,,LOC_Os11g16410,,,AT5G59930,,LOC_Os06g48730,,
AT5G50260,,LOC_Os07g07480,,,,,LOC_Os09g15600,,,AT5G50717,,LOC_Os08g13870,,,,,LOC_Os06g49900,,,,,,,,AT5G37550,,LOC_Os09g05050,,,AT5G54400,,LOC_Os11g16640,,,AT5G59945,,LOC_Os06g49040,,
AT5G50270,,LOC_Os07g07490,,,,,LOC_Os09g15860,,,AT5G50750,,LOC_Os08g13880,,,,,LOC_Os06g50020,,,,,,,,AT5G37610,,LOC_Os09g06120,,,AT5G54470,,LOC_Os11g16660,,,AT5G59950,,LOC_Os06g49130,,
AT5G50280,,LOC_Os07g07709,,,,,LOC_Os09g15900,,,AT5G50800,,LOC_Os08g13910,,,,,LOC_Os06g50050,,,,,,,,AT5G37690,,LOC_Os09g06140,,,AT5G54520,,LOC_Os11g16730,,,AT5G59960,,LOC_Os06g49185,,
AT5G50290,,LOC_Os07g07730,,,,,LOC_Os09g16260,,,AT5G50840,,LOC_Os08g13920,,,,,LOC_Os06g50170,,,,,,,,AT5G37750,,LOC_Os09g06220,,,AT5G54550,,LOC_Os11g16830,,,AT5G60060,,LOC_Os06g49240,,
AT5G50300,,LOC_Os07g07770,,,,,LOC_Os09g16270,,,AT5G50860,,LOC_Os08g13960,,,,,LOC_Os06g50220,,,,,,,,AT5G37980,,LOC_Os09g06290,,,AT5G54560,,LOC_Os11g16870,,,AT5G60100,,LOC_Os06g49540,,
AT5G50335,,LOC_Os07g07780,,,,,LOC_Os09g16380,,,AT5G50870,,LOC_Os08g14000,,,,,LOC_Os06g50240,,,,,,,,AT5G38000,,LOC_Os09g06300,,,AT5G54569,,LOC_Os11g16910,,,AT5G60130,,LOC_Os06g49650,,
AT5G50340,,LOC_Os07g07900,,,,,LOC_Os09g16510,,,AT5G50880,,LOC_Os08g14170,,,,,LOC_Os06g50280,,,,,,,,AT5G38020,,LOC_Os09g06310,,,AT5G54580,,LOC_Os11g17040,,,AT5G60140,,LOC_Os06g49660,,
AT5G50350,,LOC_Os07g07910,,,,,LOC_Os09g16720,,,AT5G50900,,LOC_Os08g14220,,,,,LOC_Os06g50380,,,,,,,,AT5G38030,,LOC_Os09g06330,,,AT5G54585,,LOC_Os11g17220,,,AT5G60160,,LOC_Os06g49670,,
AT5G50360,,LOC_Os07g07950,,,,,LOC_Os09g16760,,,AT5G50910,,LOC_Os08g14310,,,,,LOC_Os06g50400,,,,,,,,AT5G38040,,LOC_Os09g06350,,,AT5G54590,,LOC_Os11g17440,,,AT5G60190,,LOC_Os06g49710,,
AT5G50375,,LOC_Os07g07990,,,,,LOC_Os09g17200,,,AT5G50915,,LOC_Os08g14350,,,,,LOC_Os06g50480,,,,,,,,AT5G38110,,LOC_Os09g06390,,,AT5G54630,,LOC_Os11g17570,,,AT5G60270,,LOC_Os06g49720,,
AT5G50380,,LOC_Os07g08000,,,,,LOC_Os09g17450,,,AT5G50920,,LOC_Os08g14770,,,,,LOC_Os06g50560,,,,,,,,AT5G38120,,LOC_Os09g06450,,,AT5G54640,,LOC_Os11g17910,,,AT5G60300,,LOC_Os06g49810,,
AT5G50750,,LOC_Os07g08050,,,,,LOC_Os09g17800,,,AT5G51140,,LOC_Os08g14820,,,,,LOC_Os06g50724,,,,,,,,AT5G38140,,LOC_Os09g06480,,,AT5G54650,,LOC_Os11g18140,,,AT5G60340,,LOC_Os06g49820,,
AT5G50820,,LOC_Os07g08160,,,,,LOC_Os09g18060,,,AT5G51150,,LOC_Os08g14950,,,,,LOC_Os06g50733,,,,,,,,AT5G38150,,LOC_Os09g06499,,,AT5G54660,,LOC_Os11g18260,,,AT5G60350,,LOC_Os06g49830,,
AT5G50870,,LOC_Os07g08170,,,,,LOC_Os09g18540,,,AT5G51160,,LOC_Os08g14980,,,,,LOC_Os06g50742,,,,,,,,AT5G38160,,LOC_Os09g06530,,,AT5G54680,,LOC_Os11g18310,,,AT5G60370,,LOC_Os06g49950,,
AT5G50930,,LOC_Os07g08190,,,,,LOC_Os09g18594,,,AT5G51180,,LOC_Os08g15149,,,,,LOC_Os06g50760,,,,,,,,AT5G38170,,LOC_Os09g06680,,,AT5G54690,,LOC_Os11g18382,,,AT5G60390,,LOC_Os06g49960,,
AT5G50940,,LOC_Os07g08260,,,,,LOC_Os09g19580,,,AT5G51270,,LOC_Os08g15170,,,,,LOC_Os06g50770,,,,,,,,AT5G38180,,LOC_Os09g06690,,,AT5G54710,,LOC_Os11g18530,,,AT5G60400,,LOC_Os06g50030,,
AT5G50950,,LOC_Os07g08270,,,,,LOC_Os09g19750,,,AT5G51560,,LOC_Os08g15220,,,,,LOC_Os06g50780,,,,,,,,AT5G38190,,LOC_Os09g06760,,,AT5G54720,,LOC_Os11g18540,,,AT5G60440,,LOC_Os06g50040,,
AT5G50960,,LOC_Os07g08300,,,,,LOC_Os09g19980,,,AT5G51570,,LOC_Os08g15330,,,,,LOC_Os06g50800,,,,,,,,AT5G38197,,LOC_Os09g06850,,,AT5G54730,,LOC_Os11g18550,,,AT5G60450,,LOC_Os06g50050,,
AT5G50970,,LOC_Os07g08320,,,,,LOC_Os09g20060,,,AT5G51650,,LOC_Os08g15770,,,,,LOC_Os06g50809,,,,,,,,AT5G38200,,LOC_Os09g06860,,,AT5G54740,,LOC_Os11g18560,,,AT5G60580,,LOC_Os06g50060,,
AT5G51050,,LOC_Os07g08340,,,,,LOC_Os09g20220,,,AT5G51770,,LOC_Os08g15780,,,,,LOC_Os06g50818,,,,,,,,AT5G38220,,LOC_Os09g06890,,,AT5G54790,,LOC_Os11g18570,,,AT5G60670,,LOC_Os06g50070,,
AT5G51150,,LOC_Os07g08370,,,,,LOC_Os09g20750,,,AT5G51790,,LOC_Os08g16140,,,,,LOC_Os06g50830,,,,,,,,AT5G38240,,LOC_Os09g06920,,,AT5G54820,,LOC_Os11g18580,,,AT5G60690,,LOC_Os06g50100,,
AT5G51370,,LOC_Os07g08390,,,,,LOC_Os09g20790,,,AT5G51890,,LOC_Os08g16720,,,,,LOC_Os06g50880,,,,,,,,AT5G38280,,LOC_Os09g06970,,,AT5G54870,,LOC_Os11g18590,,,AT5G60700,,LOC_Os06g50110,,
AT5G51530,,LOC_Os07g08420,,,,,LOC_Os09g20930,,,AT5G52070,,LOC_Os08g16730,,,,,LOC_Os06g51310,,,,,,,,AT5G38290,,LOC_Os09g07010,,,AT5G54940,,LOC_Os11g18600,,,AT5G60710,,LOC_Os06g50180,,
AT5G51540,,LOC_Os07g08440,,,,,LOC_Os09g20940,,,AT5G52080,,LOC_Os08g16740,,,,,LOC_Os06g51460,,,,,,,,AT5G38300,,LOC_Os09g07020,,,AT5G54970,,LOC_Os11g18610,,,AT5G60720,,LOC_Os06g50190,,
AT5G51545,,LOC_Os07g08450,,,,,LOC_Os09g20990,,,AT5G52110,,LOC_Os08g16750,,,,,LOC_Os06g51490,,,,,,,,AT5G38330,,LOC_Os09g07090,,,AT5G54980,,LOC_Os11g18620,,,AT5G60730,,LOC_Os06g50210,,
AT5G51580,,LOC_Os07g08490,,,,,LOC_Os09g21050,,,AT5G52860,,LOC_Os08g16770,,,,,LOC_Os06g51500,,,,,,,,AT5G38380,,LOC_Os09g07140,,,AT5G55050,,LOC_Os11g18630,,,AT5G60740,,LOC_Os06g50220,,
AT5G51600,,LOC_Os07g08550,,,,,LOC_Os09g21070,,,AT5G53400,,LOC_Os08g16780,,,,,LOC_Os06g51520,,,,,,,,AT5G38396,,LOC_Os09g07170,,,AT5G55090,,LOC_Os11g18640,,,AT5G60750,,LOC_Os06g50400,,
AT5G51650,,LOC_Os07g08570,,,,,LOC_Os09g21090,,,AT5G53410,,LOC_Os08g16880,,,,,LOC_Os06g51524,,,,,,,,AT5G38400,,LOC_Os09g07230,,,AT5G55100,,LOC_Os11g18660,,,AT5G60760,,LOC_Os06g50450,,
AT5G51670,,LOC_Os07g08620,,,,,LOC_Os09g21150,,,AT5G53430,,LOC_Os08g17180,,,,,LOC_Os06g51530,,,,,,,,AT5G38410,,LOC_Os09g07250,,,AT5G55110,,LOC_Os11g18670,,,AT5G60770,,LOC_Os06g50620,,
AT5G51930,,LOC_Os07g08630,,,,,LOC_Os09g21200,,,AT5G53480,,LOC_Os08g17420,,,,,LOC_Os06g51540,,,,,,,,AT5G38430,,LOC_Os09g07280,,,AT5G55120,,LOC_Os11g18940,,,AT5G60790,,LOC_Os06g50733,,
AT5G52560,,LOC_Os07g08640,,,,,LOC_Os09g21440,,,AT5G53900,,LOC_Os08g17880,,,,,LOC_Os06g51550,,,,,,,,AT5G38435,,LOC_Os09g07294,,,AT5G55125,,LOC_Os11g19050,,,AT5G60800,,LOC_Os06g50910,,
AT5G52660,,LOC_Os07g08650,,,,,LOC_Os09g21630,,,AT5G53910,,LOC_Os08g18940,,,,,LOC_Os06g51560,,,,,,,,AT5G38440,,LOC_Os09g07320,,,AT5G55130,,LOC_Os11g19100,,,AT5G60805,,LOC_Os06g51029,,
AT5G52680,,LOC_Os07g08660,,,,,LOC_Os09g21660,,,AT5G54000,,LOC_Os08g19100,,,,,LOC_Os06g51570,,,,,,,,AT5G38460,,LOC_Os09g07400,,,AT5G55180,,LOC_Os11g19130,,,AT5G60810,,LOC_Os06g51050,,
AT5G52730,,LOC_Os07g08690,,,,,LOC_Os09g21710,,,AT5G54020,,LOC_Os08g19105,,,,,LOC_Os07g01010,,,,,,,,AT5G38590,,LOC_Os09g07560,,,AT5G55200,,LOC_Os11g19149,,,AT5G60820,,LOC_Os06g51150,,
AT5G52780,,LOC_Os07g08700,,,,,LOC_Os09g21770,,,AT5G54040,,LOC_Os08g19114,,,,,LOC_Os07g01150,,,,,,,,AT5G38630,,LOC_Os09g07600,,,AT5G55250,,LOC_Os11g19260,,,AT5G60880,,LOC_Os06g51180,,
AT5G52800,,LOC_Os07g08710,,,,,LOC_Os09g21919,,,AT5G54140,,LOC_Os08g19220,,,,,LOC_Os07g01200,,,,,,,,AT5G38905,,LOC_Os09g07610,,,AT5G55260,,LOC_Os11g19320,,,AT5G60890,,LOC_Os06g51210,,
AT5G53160,,LOC_Os07g08729,,,,,LOC_Os09g22000,,,AT5G54145,,LOC_Os08g19300,,,,,LOC_Os07g01320,,,,,,,,AT5G39020,,LOC_Os09g07614,,,AT5G55280,,LOC_Os11g19510,,,AT5G60900,,LOC_Os06g51530,,
AT5G53410,,LOC_Os07g08750,,,,,LOC_Os09g22030,,,AT5G54150,,LOC_Os08g19650,,,,,LOC_Os07g01340,,,,,,,,AT5G39040,,LOC_Os09g07640,,,AT5G55330,,LOC_Os11g19640,,,AT5G60910,,LOC_Os06g51540,,
AT5G53486,,LOC_Os07g08760,,,,,LOC_Os09g22100,,,AT5G54160,,LOC_Os08g19980,,,,,LOC_Os07g02300,,,,,,,,AT5G39050,,LOC_Os09g07660,,,AT5G55400,,LOC_Os11g19650,,,AT5G60980,,LOC_Os07g01150,,
AT5G53500,,LOC_Os07g08770,,,,,LOC_Os09g22210,,,AT5G54240,,LOC_Os08g20060,,,,,LOC_Os07g02490,,,,,,,,AT5G39080,,LOC_Os09g07680,,,AT5G55410,,LOC_Os11g19810,,,AT5G61000,,LOC_Os07g01330,,
AT5G53510,,LOC_Os07g08780,,,,,LOC_Os09g22300,,,AT5G54250,,LOC_Os08g20170,,,,,LOC_Os07g02570,,,,,,,,AT5G39850,,LOC_Os09g07690,,,AT5G55430,,LOC_Os11g19820,,,AT5G61010,,LOC_Os07g01340,,
AT5G53580,,LOC_Os07g08790,,,,,LOC_Os09g22380,,,AT5G54280,,LOC_Os08g20220,,,,,LOC_Os07g02610,,,,,,,,AT5G40060,,LOC_Os09g07700,,,AT5G55440,,LOC_Os11g19830,,,AT5G61050,,LOC_Os07g01390,,
AT5G53635,,LOC_Os07g08800,,,,,LOC_Os09g22470,,,AT5G54290,,LOC_Os08g20330,,,,,LOC_Os07g02624,,,,,,,,AT5G40100,,LOC_Os09g08190,,,AT5G55450,,LOC_Os11g19880,,,AT5G61070,,LOC_Os07g01750,,
AT5G53770,,LOC_Os07g08810,,,,,LOC_Os09g23100,,,AT5G54380,,LOC_Os08g20340,,,,,LOC_Os07g02740,,,,,,,,AT5G40210,,LOC_Os09g08300,,,AT5G55460,,LOC_Os11g20040,,,AT5G61100,,LOC_Os07g01800,,
AT5G53780,,LOC_Os07g08840,,,,,LOC_Os09g23150,,,AT5G54390,,LOC_Os08g21050,,,,,LOC_Os07g02790,,,,,,,,AT5G40230,,LOC_Os09g08360,,,AT5G55470,,LOC_Os11g20130,,,AT5G61110,,LOC_Os07g01830,,
AT5G53810,,LOC_Os07g09010,,,,,LOC_Os09g23370,,,AT5G54510,,LOC_Os08g21460,,,,,LOC_Os07g02820,,,,,,,,AT5G40240,,LOC_Os09g08400,,,AT5G55500,,LOC_Os11g20384,,,AT5G61120,,LOC_Os07g01920,,
AT5G53820,,LOC_Os07g09020,,,,,LOC_Os09g23460,,,AT5G54520,,LOC_Os08g21480,,,,,LOC_Os07g02860,,,,,,,,AT5G40270,,LOC_Os09g08410,,,AT5G55510,,LOC_Os11g20470,,,AT5G61130,,LOC_Os07g02030,,
AT5G53830,,LOC_Os07g09060,,,,,LOC_Os09g23510,,,AT5G54530,,LOC_Os08g21570,,,,,LOC_Os07g02910,,,,,,,,AT5G40275,,LOC_Os09g08420,,,AT5G55520,,LOC_Os11g20490,,,AT5G61140,,LOC_Os07g02060,,
AT5G53840,,LOC_Os07g09120,,,,,LOC_Os09g23570,,,AT5G54650,,LOC_Os08g21590,,,,,LOC_Os07g02980,,,,,,,,AT5G40310,,LOC_Os09g08900,,,AT5G55550,,LOC_Os11g20600,,,AT5G61150,,LOC_Os07g02070,,
AT5G53850,,LOC_Os07g09180,,,,,LOC_Os09g23650,,,AT5G54660,,LOC_Os08g21695,,,,,LOC_Os07g03070,,,,,,,,AT5G40316,,LOC_Os09g09080,,,AT5G55560,,LOC_Os11g20640,,,AT5G61160,,LOC_Os07g02080,,
AT5G53860,,LOC_Os07g09250,,,,,LOC_Os09g23730,,,AT5G54670,,LOC_Os08g21700,,,,,LOC_Os07g03100,,,,,,,,AT5G40330,,LOC_Os09g09290,,,AT5G55590,,LOC_Os11g20650,,,AT5G61170,,LOC_Os07g02250,,
AT5G53870,,LOC_Os07g09330,,,,,LOC_Os09g23790,,,AT5G54680,,LOC_Os08g21879,,,,,LOC_Os07g03140,,,,,,,,AT5G40340,,LOC_Os09g09360,,,AT5G55630,,LOC_Os11g20730,,,AT5G61180,,LOC_Os07g02280,,
AT5G53880,,LOC_Os07g09400,,,,,LOC_Os09g23894,,,AT5G54710,,LOC_Os08g21920,,,,,LOC_Os07g03170,,,,,,,,AT5G40348,,LOC_Os09g09630,,,AT5G55660,,LOC_Os11g20790,,,AT5G61190,,LOC_Os07g02490,,
AT5G53900,,LOC_Os07g09450,,,,,LOC_Os09g24250,,,AT5G54720,,LOC_Os08g21940,,,,,LOC_Os07g03230,,,,,,,,AT5G40360,,LOC_Os09g09700,,,AT5G55670,,LOC_Os11g21790,,,AT5G61200,,LOC_Os07g02530,,
AT5G53902,,LOC_Os07g09460,,,,,LOC_Os09g24260,,,AT5G54730,,LOC_Os08g22028,,,,,LOC_Os07g03270,,,,,,,,AT5G40430,,LOC_Os09g09870,,,AT5G55680,,LOC_Os11g21820,,,AT5G61210,,LOC_Os07g02540,,
AT5G53940,,LOC_Os07g09640,,,,,LOC_Os09g24420,,,AT5G54790,,LOC_Os08g22030,,,,,LOC_Os07g03520,,,,,,,,AT5G40450,,LOC_Os09g09990,,,AT5G55700,,LOC_Os11g21980,,,AT5G61250,,LOC_Os07g02550,,
AT5G53950,,LOC_Os07g09970,,,,,LOC_Os09g24460,,,AT5G54830,,LOC_Os08g22450,,,,,LOC_Os07g03540,,,,,,,,AT5G40460,,LOC_Os09g10290,,,AT5G55770,,LOC_Os11g22220,,,AT5G61260,,LOC_Os07g02560,,
AT5G53960,,LOC_Os07g09980,,,,,LOC_Os09g24490,,,AT5G54840,,LOC_Os08g22570,,,,,LOC_Os07g03630,,,,,,,,AT5G40470,,LOC_Os09g10650,,,AT5G55780,,LOC_Os11g22770,,,AT5G61270,,LOC_Os07g02710,,
AT5G53970,,LOC_Os07g10080,,,,,LOC_Os09g24590,,,AT5G54870,,LOC_Os08g22740,,,,,LOC_Os07g03670,,,,,,,,AT5G40480,,LOC_Os09g10740,,,AT5G55790,,LOC_Os11g22850,,,AT5G61280,,LOC_Os07g02890,,
AT5G53980,,LOC_Os07g10820,,,,,LOC_Os09g24710,,,AT5G54880,,LOC_Os08g22920,,,,,LOC_Os07g03700,,,,,,,,AT5G40490,,LOC_Os09g10750,,,AT5G55840,,LOC_Os11g24150,,,AT5G61290,,LOC_Os07g03025,,
AT5G53990,,LOC_Os07g11000,,,,,LOC_Os09g24740,,,AT5G54900,,LOC_Os08g22990,,,,,LOC_Os07g03730,,,,,,,,AT5G40510,,LOC_Os09g10800,,,AT5G55870,,LOC_Os11g24170,,,AT5G61300,,LOC_Os07g03160,,
AT5G54000,,LOC_Os07g11020,,,,,LOC_Os09g24790,,,AT5G54910,,LOC_Os08g23180,,,,,LOC_Os07g03760,,,,,,,,AT5G40520,,LOC_Os09g10820,,,AT5G55890,,LOC_Os11g24320,,,AT5G61310,,LOC_Os07g03230,,
AT5G54010,,LOC_Os07g11030,,,,,LOC_Os09g24810,,,AT5G54930,,LOC_Os08g23300,,,,,LOC_Os07g03770,,,,,,,,AT5G40540,,LOC_Os09g10900,,,AT5G55893,,LOC_Os11g24374,,,AT5G61320,,LOC_Os07g03279,,
AT5G54020,,LOC_Os07g11050,,,,,LOC_Os09g25050,,,AT5G54940,,LOC_Os08g23310,,,,,LOC_Os07g03780,,,,,,,,AT5G40550,,LOC_Os09g11190,,,AT5G55900,,LOC_Os11g24560,,,AT5G61330,,LOC_Os07g03297,,
AT5G54030,,LOC_Os07g11060,,,,,LOC_Os09g25420,,,AT5G54970,,LOC_Os08g23390,,,,,LOC_Os07g03880,,,,,,,,AT5G40570,,LOC_Os09g11200,,,AT5G55910,,LOC_Os11g25380,,,AT5G61370,,LOC_Os07g03377,,
AT5G54040,,LOC_Os07g11070,,,,,LOC_Os09g25600,,,AT5G55040,,LOC_Os08g23480,,,,,LOC_Os07g03890,,,,,,,,AT5G40580,,LOC_Os09g11220,,,AT5G55920,,LOC_Os11g25650,,,AT5G61400,,LOC_Os07g03490,,
AT5G54050,,LOC_Os07g11080,,,,,LOC_Os09g25620,,,AT5G55131,,LOC_Os08g23510,,,,,LOC_Os07g03900,,,,,,,,AT5G40590,,LOC_Os09g11420,,,AT5G55930,,LOC_Os11g25910,,,AT5G61430,,LOC_Os07g03520,,
AT5G54060,,LOC_Os07g11120,,,,,LOC_Os09g25630,,,AT5G55140,,LOC_Os08g23730,,,,,LOC_Os07g03910,,,,,,,,AT5G40595,,LOC_Os09g11770,,,AT5G55950,,LOC_Os11g25990,,,AT5G61440,,LOC_Os07g03540,,
AT5G54062,,LOC_Os07g11130,,,,,LOC_Os09g25740,,,AT5G55180,,LOC_Os08g23780,,,,,LOC_Os07g03920,,,,,,,,AT5G40600,,LOC_Os09g11870,,,AT5G55960,,LOC_Os11g26270,,,AT5G61500,,LOC_Os07g03550,,
AT5G54070,,LOC_Os07g11210,,,,,LOC_Os09g25800,,,AT5G55190,,LOC_Os08g23940,,,,,LOC_Os07g03930,,,,,,,,AT5G40620,,LOC_Os09g11880,,,AT5G55970,,LOC_Os11g26970,,,AT5G61560,,LOC_Os07g03580,,
AT5G54100,,LOC_Os07g11250,,,,,LOC_Os09g26050,,,AT5G55200,,LOC_Os08g23960,,,,,LOC_Os07g03940,,,,,,,,AT5G40630,,LOC_Os09g11900,,,AT5G55990,,LOC_Os11g27540,,,AT5G61570,,LOC_Os07g03590,,
AT5G54110,,LOC_Os07g11260,,,,,LOC_Os09g26070,,,AT5G55210,,LOC_Os08g23980,,,,,LOC_Os07g03970,,,,,,,,AT5G40650,,LOC_Os09g12150,,,AT5G56000,,LOC_Os11g27590,,,AT5G61580,,LOC_Os07g03600,,
AT5G54130,,LOC_Os07g11280,,,,,LOC_Os09g26144,,,AT5G55220,,LOC_Os08g24040,,,,,LOC_Os07g03980,,,,,,,,AT5G40670,,LOC_Os09g12160,,,AT5G56010,,LOC_Os11g27620,,,AT5G61640,,LOC_Os07g03610,,
AT5G54140,,LOC_Os07g11290,,,,,LOC_Os09g26190,,,AT5G55230,,LOC_Os08g24170,,,,,LOC_Os07g03990,,,,,,,,AT5G40690,,LOC_Os09g12170,,,AT5G56020,,LOC_Os11g27650,,,AT5G61650,,LOC_Os07g03620,,
AT5G54145,,LOC_Os07g11300,,,,,LOC_Os09g26200,,,AT5G55250,,LOC_Os08g24270,,,,,LOC_Os07g04020,,,,,,,,AT5G40700,,LOC_Os09g12180,,,AT5G56030,,LOC_Os11g27700,,,AT5G61660,,LOC_Os07g03630,,
AT5G54148,,LOC_Os07g11590,,,,,LOC_Os09g26210,,,AT5G55260,,LOC_Os08g24330,,,,,LOC_Os07g04180,,,,,,,,AT5G40720,,LOC_Os09g12190,,,AT5G56040,,LOC_Os11g27760,,,AT5G61670,,LOC_Os07g03670,,
AT5G54150,,LOC_Os07g11600,,,,,LOC_Os09g26220,,,AT5G55910,,LOC_Os08g24380,,,,,LOC_Os07g04220,,,,,,,,AT5G40740,,LOC_Os09g12200,,,AT5G56050,,LOC_Os11g27790,,,AT5G61690,,LOC_Os07g03730,,
AT5G54160,,LOC_Os07g11630,,,,,LOC_Os09g26230,,,AT5G55950,,LOC_Os08g24400,,,,,LOC_Os07g04430,,,,,,,,AT5G40750,,LOC_Os09g12210,,,AT5G56060,,LOC_Os11g27840,,,AT5G61700,,LOC_Os07g03880,,
