"Lines","Long","Lat","n_value","elevation_m"
"SEEDGWAS5193:MRG:4:250105208",-104.6,21.43333333,178,824
"SEEDGWAS5194:MRG:4:250105367",-104.69997,20.375341,294,1557
"SEEDGWAS5195:MRG:4:250105368",-99.9322222,21.79805556,134,1114
"SEEDGWAS5196:MRG:4:250105369",-83.658268,9.421917,574,1723
"SEEDGWAS5197:MRG:4:250105370",-104.466667,24.766667,153,1853
"SEEDGWAS5199:MRG:4:250105372",-90.11921,14.259326,308,1086
"SEEDGWAS52:MRG:4:250054481",-88.137823,21.15474,845,23
"SEEDGWAS520:MRG:4:250059312",-60.45,-26.87,190,92
"SEEDGWAS5200:MRG:4:250105373",-91.399905,14.617455,603,695
"SEEDGWAS5201:MRG:4:250105374",-99.66666667,18.75,183,1851
"SEEDGWAS5205:MRG:4:250105378",-99.3,18.68,200,1107
"SEEDGWAS5206:MRG:4:250105379",-99.58333333,19.73333333,391,2784
"SEEDGWAS5207:MRG:4:250105380",-102.3,19.98333333,194,1829
"SEEDGWAS5208:MRG:4:250105381",-100.833333,25.45,173,2245
"SEEDGWAS5209:MRG:4:250105382",-92.466667,16.55,315,2219
"SEEDGWAS521:MRG:4:250059313",-60.45,-26.87,190,92
"SEEDGWAS5210:MRG:4:250105383",-105.4166667,26.93333333,145,1653
"SEEDGWAS5214:MRG:4:250105387",-82.903449,8.754457,434,889
"SEEDGWAS5215:MRG:4:250105388",-81.701842,8.295226,423,175
"SEEDGWAS5216:MRG:4:250105389",-81.980232,8.258527,574,42
"SEEDGWAS5219:MRG:4:250105392",-89.939202,14.559174,325,1182
"SEEDGWAS522:MRG:4:250059314",-60,-25,178,113
"SEEDGWAS5220:MRG:4:250105393",-91.413563,14.530291,504,695
"SEEDGWAS5221:MRG:4:250105394",-90.300288,14.392633,273,1358
"SEEDGWAS5227:MRG:4:250105400",-90.63333,14.43333,272,1400
"SEEDGWAS523:MRG:4:250059315",-58.818594,-24.965509,237,89
"SEEDGWAS5232:MRG:4:250105406",-55.632887,-31.239218,351,181
"SEEDGWAS5234:MRG:4:250105409",-106.35,26.96666667,190,1783
"SEEDGWAS5235:MRG:4:250105410",-104.393881,23.480832,168,1878
"SEEDGWAS5236:MRG:4:250105411",-104.393881,23.480832,168,1878
"SEEDGWAS5237:MRG:4:250105412",-104.395773,23.478827,152,1878
"SEEDGWAS5238:MRG:4:250105413",-103.25,22.11666667,160,1825
"SEEDGWAS524:MRG:4:250059316",-59.272377,-25.154213,234,100
"SEEDGWAS5243:MRG:4:250105418",-71.788833,8.296702,373,2133
"SEEDGWAS525:MRG:4:250059317",-59.63,-26.15,255,92
"SEEDGWAS526:MRG:4:250059318",-93.3,17.13333333,481,846
"SEEDGWAS5262:MRG:4:250105438",-58.255224,-33.494989,392,15
"SEEDGWAS5263:MRG:4:250105439",-92.73333333,15.86666667,284,803
"SEEDGWAS5265:MRG:4:250105441",-100.9833333,20.65,156,1765
"SEEDGWAS5266:MRG:4:250105442",-92.72,17.06,511,1142
"SEEDGWAS5267:MRG:4:250105443",-102.3,20.33333333,180,1615
"SEEDGWAS5268:MRG:4:250105444",-102.319883,20.290769,181,1615
"SEEDGWAS5269:MRG:4:250105445",-96.282141,18.390306,257,43
"SEEDGWAS527:MRG:4:250059319",-93.38333333,16.76666667,203,856
"SEEDGWAS5270:MRG:4:250105446",-97.95,19.11666667,289,2459
"SEEDGWAS5271:MRG:4:250105447",-97.15,19.35,486,2076
"SEEDGWAS5273:MRG:4:250105449",-43.24,-15.79,167,570
"SEEDGWAS5277:MRG:4:250105453",-64.173051,-21.48298,208,1802
"SEEDGWAS528:MRG:4:250059320",-89,19.62,446,95
"SEEDGWAS5280:MRG:4:250105456",-38.35,-10.06666667,276,387
"SEEDGWAS5283:MRG:4:250105459",-67.03333333,-27.65,122,1718
"SEEDGWAS5284:MRG:4:250105460",-102.716667,19.966667,205,1862
"SEEDGWAS5285:MRG:4:250105461",-97.11666667,19.35,428,2076
"SEEDGWAS5286:MRG:4:250105462",-91.783754,16.529039,544,1221
"SEEDGWAS5287:D17PEACXX:3:250098128",-105.537833,26.447593,182,1846
"SEEDGWAS5287:D17PEACXX:3:250098215",-105.537833,26.447593,182,1846
"SEEDGWAS5288:D17PEACXX:3:250098129",-100.7333333,20.91666667,185,2003
"SEEDGWAS5288:D17PEACXX:3:250098216",-100.7333333,20.91666667,185,2003
"SEEDGWAS5289:D17PEACXX:3:250098130",-91.943308,16.328624,283,1534
"SEEDGWAS5289:D17PEACXX:3:250098217",-91.943308,16.328624,283,1534
"SEEDGWAS529:MRG:4:250059321",-90.23914,20.054799,664,16
"SEEDGWAS5290:D17PEACXX:3:250098131",-93.38333333,16.76666667,203,856
"SEEDGWAS5290:D17PEACXX:3:250098218",-93.38333333,16.76666667,203,856
"SEEDGWAS5291:D17PEACXX:3:250098132",-92.113768,16.25436,234,1630
"SEEDGWAS5291:D17PEACXX:3:250098219",-92.113768,16.25436,234,1630
"SEEDGWAS5292:D17PEACXX:3:250098133",-92.1,15.7,244,696
"SEEDGWAS5292:D17PEACXX:3:250098220",-92.1,15.7,244,696
"SEEDGWAS5293:D17PEACXX:3:250098134",-102.6166667,20.3,178,1530
"SEEDGWAS5293:D17PEACXX:3:250098221",-102.6166667,20.3,178,1530
"SEEDGWAS5294:D17PEACXX:3:250098135",-101.395424,20.966316,188,1799
"SEEDGWAS5294:D17PEACXX:3:250098222",-101.395424,20.966316,188,1799
"SEEDGWAS5296:D17PEACXX:3:250098137",-103.6,21.98333333,162,1808
"SEEDGWAS5297:D17PEACXX:3:250098138",-99.217527,19.835255,199,2265
"SEEDGWAS5298:D17PEACXX:3:250098139",-97.81666667,18.4,186,1971
"SEEDGWAS5299:D17PEACXX:3:250098140",-100.7333333,20.91666667,185,2003
"SEEDGWAS53:MRG:4:250054483",-89.31613,19.841513,356,137
"SEEDGWAS530:MRG:4:250059322",-105.2,21.82,355,10
"SEEDGWAS5300:D17PEACXX:3:250098141",-98.16666667,18.61666667,174,1311
"SEEDGWAS5301:D17PEACXX:3:250098142",-102.35,20.71666667,187,2038
"SEEDGWAS5302:D17PEACXX:3:250098143",-98.91666667,18.98333333,268,1623
"SEEDGWAS5303:D17PEACXX:3:250098144",-86.91666667,20.51666667,837,8
"SEEDGWAS5304:D17PEACXX:3:250098145",-100.21527,22.031961,175,1318
"SEEDGWAS5305:D17PEACXX:3:250098146",-110.367266,29.43544,111,411
"SEEDGWAS5306:D17PEACXX:3:250098147",-100.913794,21.253292,156,1975
"SEEDGWAS5307:D17PEACXX:3:250098148",-102.471716,20.686914,178,2038
"SEEDGWAS5308:D17PEACXX:3:250098149",-102.370596,20.691381,188,2038
"SEEDGWAS5309:D17PEACXX:3:250098150",-102.3333333,20.53333333,170,1958
"SEEDGWAS531:MRG:4:250059323",-92.81666667,17.6,561,59
"SEEDGWAS5310:D17PEACXX:3:250098151",-100.6833333,22.45,221,1849
"SEEDGWAS5311:D17PEACXX:3:250098152",-97.08333333,19.61666667,460,2545
"SEEDGWAS5312:D17PEACXX:3:250098153",-97.633333,19.916667,497,1596
"SEEDGWAS5313:D17PEACXX:3:250098154",-97.55,18.56666667,178,1980
"SEEDGWAS5314:D17PEACXX:3:250098155",-100,21.96666667,131,1011
"SEEDGWAS5315:D17PEACXX:3:250098156",-103.7,24.88333333,147,1595
"SEEDGWAS5316:D17PEACXX:3:250098157",-100.9833333,20.51666667,170,1765
"SEEDGWAS5317:D17PEACXX:3:250098158",-92.1,15.7,244,696
"SEEDGWAS5318:D17PEACXX:3:250098159",-102.4,19.95,176,1911
"SEEDGWAS5319:D17PEACXX:3:250098160",-98.290118,25.412966,179,75
"SEEDGWAS5322:D17PEACXX:3:250098164",-66.274516,-28.31619,95,934
"SEEDGWAS5323:D17PEACXX:3:250098165",-104.367239,24.5296,160,2041
"SEEDGWAS5324:D17PEACXX:3:250098166",-100.0333333,19.03333333,630,2100
"SEEDGWAS5325:D17PEACXX:3:250098167",-98.91666667,18.98333333,268,1623
"SEEDGWAS5327:D17PEACXX:3:250098169",-98.91666667,18.98333333,268,1623
"SEEDGWAS5328:D17PEACXX:3:250098170",-97.08333333,19.11666667,442,1888
"SEEDGWAS5329:D17PEACXX:3:250098171",-102.45,21.16666667,180,1781
"SEEDGWAS5330:D17PEACXX:3:250098172",-102.45,21.16666667,180,1781
"SEEDGWAS5331:D17PEACXX:3:250098173",-102.95,20.78333333,195,1703
"SEEDGWAS5332:D17PEACXX:3:250098174",-102.95,20.78333333,195,1703
"SEEDGWAS5334:D17PEACXX:3:250098176",-96.876585,17.258284,184,1898
"SEEDGWAS5335:D17PEACXX:3:250098177",-96.261935,16.8965,424,1753
"SEEDGWAS5336:D17PEACXX:3:250098178",-97.01666667,16.58333333,221,1887
"SEEDGWAS5339:D17PEACXX:3:250098181",-104.6666667,24.51666667,181,2011
"SEEDGWAS5340:D17PEACXX:3:250098182",-104.6666667,24.51666667,181,2011
"SEEDGWAS5342:D17PEACXX:3:250098184",-38.35,-10.06666667,276,387
"SEEDGWAS5343:D17PEACXX:3:250098185",-38.35,-10.06666667,276,387
"SEEDGWAS5344:D17PEACXX:3:250098186",-38.8,-10.96666667,181,341
"SEEDGWAS5345:D17PEACXX:3:250098187",-53.076765,-26.035028,360,628
"SEEDGWAS5346:D17PEACXX:3:250098188",-102.690624,20.673771,174,1843
"SEEDGWAS5347:D17PEACXX:3:250098189",-102.6666667,20.81666667,167,1843
"SEEDGWAS5348:D17PEACXX:3:250098190",-102,21.11666667,222,1852
"SEEDGWAS5349:D17PEACXX:3:250098191",-102.1666667,21.01666667,161,1941
"SEEDGWAS5350:D17PEACXX:3:250098192",-102.1666667,21.01666667,161,1941
"SEEDGWAS5351:D17PEACXX:3:250098193",-92.711648,16.602202,259,715
"SEEDGWAS5352:D17PEACXX:3:250098194",-100.7333333,20.91666667,185,2003
"SEEDGWAS5354:D17PEACXX:3:250098197",-99.634229,21.83299,175,975
"SEEDGWAS5355:D17PEACXX:3:250098198",-103.497012,19.716303,215,1701
"SEEDGWAS5357:D17PEACXX:3:250098200",-104.575801,21.320316,177,1286
"SEEDGWAS5358:D17PEACXX:3:250098201",-104.575801,21.320316,177,1286
"SEEDGWAS5359:D17PEACXX:3:250098202",-100.21527,22.031961,175,1318
"SEEDGWAS536:MRG:4:250059325",-58.773539,-27.939614,163,62
"SEEDGWAS5361:D17PEACXX:3:250098204",-102.764636,21.851035,182,1915
"SEEDGWAS5366:D17PEACXX:3:250098210",-65,-25.72,157,764
"SEEDGWAS5367:D17PEACXX:3:250098211",-97.53333333,18.78333333,223,2294
"SEEDGWAS5368:D17PEACXX:3:250098212",-97.88333333,19.16666667,326,2633
"SEEDGWAS537:MRG:4:250059326",-58.325108,-25.207418,217,78
"SEEDGWAS5370:D17PEACXX:3:250098214",-45.080201,-21.084035,231,881
"SEEDGWAS538:MRG:4:250059327",-58.325108,-25.207418,217,78
"SEEDGWAS539:MRG:4:250059328",-61.48,-23.78,202,175
"SEEDGWAS54:MRG:4:250054484",-89.732539,20.485433,359,52
"SEEDGWAS541:MRG:4:250059329",-61.48,-23.78,202,175
"SEEDGWAS542:MRG:4:250059330",-61.48,-23.78,202,175
"SEEDGWAS543:MRG:4:250059331",-59.135576,-25.743184,246,86
"SEEDGWAS544:MRG:4:250059332",-59.135576,-25.743184,246,86
"SEEDGWAS545:MRG:4:250059333",-59.135576,-25.743184,246,86
"SEEDGWAS547:MRG:4:250059334",-59.378135,-26.187748,243,85
"SEEDGWAS548:MRG:4:250059335",-60.040877,-24.843951,205,118
"SEEDGWAS549:MRG:4:250059336",-88.686882,18.24058,351,47
"SEEDGWAS55:MRG:4:250054485",-89.31613,19.841513,356,137
"SEEDGWAS56:MRG:4:250054486",-85.598355,10.275515,251,157
"SEEDGWAS57:MRG:4:250054487",-85.481812,10.730766,267,469
"SEEDGWAS589:MRG:4:250059403",-101.8666667,19.5,385,1592
"SEEDGWAS59:MRG:4:250054489",-82.617824,8.481494,282,61
"SEEDGWAS591:MRG:4:250059405",-96.419028,15.925349,563,819
"SEEDGWAS592:MRG:4:250059406",-110.95676,30.643365,138,881
"SEEDGWAS594:MRG:4:250059408",-100.465567,22.545288,234,1666
"SEEDGWAS595:MRG:4:250059409",-102.184609,25.458737,169,1841
"SEEDGWAS596:MRG:4:250059410",-99.57213,21.591941,213,1081
"SEEDGWAS598:MRG:4:250059412",-87.25,14.25,291,1047
"SEEDGWAS601:MRG:4:250059414",-90.176536,15.141426,669,1332
"SEEDGWAS604:MRG:4:250059417",-98.850117,19.903114,250,2365
"SEEDGWAS606:MRG:4:250059419",-102.1833333,25.45,167,1841
"SEEDGWAS609:MRG:4:250059420",-99.481779,21.69932,327,791
"SEEDGWAS613:MRG:4:250059424",-76.476108,3.507372,306,974
"SEEDGWAS614:MRG:4:250059425",-73.345161,8.238297,385,1086
"SEEDGWAS617:MRG:4:250059428",-83.681158,9.36847,456,1124
"SEEDGWAS618:MRG:4:250059429",-83.660106,9.451193,677,1723
"SEEDGWAS619:MRG:4:250059430",-84.410685,10.232041,728,1337
"SEEDGWAS621:MRG:4:250059432",-84.38333333,10.08333333,510,1103
"SEEDGWAS622:MRG:4:250059433",-86.16666667,13.23333333,442,1107
"SEEDGWAS623:MRG:4:250059434",-82.43333333,8.783333333,436,1227
"SEEDGWAS624:MRG:4:250059435",-81.666375,8.246152,387,275
"SEEDGWAS625:MRG:4:250059436",-81.649363,8.237929,336,275
"SEEDGWAS634:MRG:4:250059441",-96.964079,20.335333,402,14
"SEEDGWAS637:MRG:4:250059443",-97.28339,16.233634,301,1644
"SEEDGWAS639:MRG:4:250059444",-104.3333333,21.03333333,195,1196
"SEEDGWAS64:MRG:4:250054492",-90.494655,15.366112,562,1501
"SEEDGWAS640:MRG:4:250059445",-104.129818,21.386317,222,1791
"SEEDGWAS641:MRG:4:250059446",-44.15,-22.71666667,310,574
"SEEDGWAS645:MRG:4:250059449",-102.45,19.96666667,193,1911
"SEEDGWAS647:MRG:4:250059450",-63.292271,-20.680467,219,704
"SEEDGWAS648:MRG:4:250059451",-64.3,-19.3,262,2156
"SEEDGWAS649:MRG:4:250059452",-38.48333333,-11.23333333,238,169
"SEEDGWAS65:MRG:4:250054493",-89.41666667,14.95,385,871
"SEEDGWAS650:MRG:4:250059453",-93.176559,16.782368,224,855
"SEEDGWAS651:MRG:4:250059454",-63.292271,-20.680467,219,704
"SEEDGWAS652:MRG:4:250059455",-63.191165,-21.437723,136,354
"SEEDGWAS656:MRG:4:250059458",-37.23333333,-9.366666667,269,296
"SEEDGWAS657:MRG:4:250059459",-38.35,-11.36666667,200,203
"SEEDGWAS658:MRG:4:250059460",-38.484207,-11.138679,216,190
"SEEDGWAS659:MRG:4:250059461",-92.113768,16.25436,234,1630
"SEEDGWAS66:MRG:4:250054494",-76.21666667,20.3,307,189
"SEEDGWAS662:MRG:4:250059465",-92.251361,15.37229,426,2081
"SEEDGWAS663:MRG:4:250059466",-92.711648,16.602202,259,715
"SEEDGWAS664:MRG:4:250059467",-92.68035,16.538454,196,715
"SEEDGWAS665:MRG:4:250059468",-92.711648,16.602202,259,715
"SEEDGWAS669:MRG:4:250059472",-97.620559,19.972572,558,1596
"SEEDGWAS670:MRG:4:250059473",-93.3,17.13333333,481,846
"SEEDGWAS674:MRG:4:250059477",-104.739704,21.221061,329,1368
"SEEDGWAS677:MRG:4:250059481",-103.661841,18.6781,238,352
"SEEDGWAS680:MRG:4:250059483",-100.5166667,18.23333333,170,431
"SEEDGWAS681:MRG:4:250059484",-102.268729,20.119105,183,1691
"SEEDGWAS682:MRG:4:250059485",-103.666667,18.75,248,40
"SEEDGWAS683:MRG:4:250059486",-101.70156,17.789507,384,68
"SEEDGWAS684:MRG:4:250059487",-101.485639,17.645756,226,71
"SEEDGWAS685:MRG:4:250059488",-97.081927,18.12723,186,1071
"SEEDGWAS686:MRG:4:250059489",-98.927143,22.953007,202,82
"SEEDGWAS687:MRG:4:250059490",-99.205617,24.041477,367,241
"SEEDGWAS692:MRG:4:250059493",-97.382222,20.43027778,286,143
"SEEDGWAS693:MRG:4:250059525",-89.82814,19.744273,262,94
"SEEDGWAS694:MRG:4:250059526",-89.966607,19.742201,290,91
"SEEDGWAS695:MRG:4:250059527",-92.720579,16.576234,185,715
"SEEDGWAS696:MRG:4:250059528",-88.51666667,20.85,891,27
"SEEDGWAS697:MRG:4:250059529",-88.137823,21.15474,845,23
"SEEDGWAS700:MRG:4:250059532",-103.847703,18.933399,221,47
"SEEDGWAS701:MRG:4:250059533",-108.398102,25.578765,200,21
"SEEDGWAS702:MRG:4:250059534",-61.700681,16.320169,631,270
"SEEDGWAS703:MRG:4:250059535",-90.379625,14.761569,304,1145
"SEEDGWAS704:MRG:4:250059536",-91.993184,14.94144,600,1310
"SEEDGWAS705:MRG:4:250059537",-91.420921,14.595978,555,695
"SEEDGWAS706:MRG:4:250059538",-89.66667,15.4,510,641
"SEEDGWAS71:MRG:4:250054497",-96.41666667,19.36666667,187,48
"SEEDGWAS710:MRG:4:250059540",-73.800134,18.286044,366,77
"SEEDGWAS712:MRG:4:250059542",-61.264283,13.23247,755,378
"SEEDGWAS713:MRG:4:250059543",-61.76,17.08,669,44
"SEEDGWAS714:MRG:4:250059544",-79.1,21.93,260,100
"SEEDGWAS717:MRG:4:250059548",-90.204981,14.799398,215,1117
"SEEDGWAS718:MRG:4:250059549",-90.254673,15.105167,499,1332
"SEEDGWAS719:MRG:4:250059550",-88.516667,15.65,595,85
"SEEDGWAS720:MRG:4:250059551",-61.221184,13.161853,637,100
"SEEDGWAS729:MRG:4:250059560",-72.714282,18.951893,331,214
"SEEDGWAS73:MRG:4:250054499",-89.1,15.36666667,442,143
"SEEDGWAS730:MRG:4:250059561",-72.470669,19.052999,227,243
"SEEDGWAS732:MRG:4:250059562",-71.582327,18.896069,253,418
"SEEDGWAS734:MRG:4:250059564",-66.319263,18.433948,519,59
"SEEDGWAS735:MRG:4:250059565",-64.706515,17.718069,434,57
"SEEDGWAS736:MRG:4:250059566",-64.706515,17.718069,434,57
"SEEDGWAS737:MRG:4:250059567",-61.389538,16.232268,705,46
"SEEDGWAS738:MRG:4:250059568",-61.7,17.05,697,44
"SEEDGWAS739:MRG:4:250059569",-61.667992,12.033232,547,248
"SEEDGWAS743:MRG:4:250059572",-61.16666667,10.3,411,56
"SEEDGWAS746:MRG:4:250059574",-99.613536,24.580162,324,491
"SEEDGWAS748:MRG:4:250059575",-90.3779,15.105156,508,1271
"SEEDGWAS749:MRG:4:250059576",-91.522027,14.342497,241,131
"SEEDGWAS751:MRG:4:250059577",-103.8,19.2,233,502
"SEEDGWAS752:MRG:4:250059578",-93.176559,16.782368,224,855
"SEEDGWAS753:MRG:4:250059579",-98.56666667,21.73333333,220,40
"SEEDGWAS754:MRG:4:250059580",-99.206515,24.031255,238,241
"SEEDGWAS755:MRG:4:250059581",-96.563924,19.475726,268,257
"SEEDGWAS756:MRG:4:250059582",-88.90711,20.139394,524,39
"SEEDGWAS757:MRG:4:250059583",-75.98333333,20.25,466,155
"SEEDGWAS758:MRG:4:250059584",-76.11666667,20.61666667,576,108
"SEEDGWAS759:MRG:4:250059585",-76.11666667,20.61666667,576,108
"SEEDGWAS76:MRG:4:250054500",-90.254673,15.105167,499,1332
"SEEDGWAS760:MRG:4:250059586",-75.98333333,20.25,466,155
"SEEDGWAS761:MRG:4:250059587",-83.7,22.61666667,783,187
"SEEDGWAS763:MRG:4:250059588",-80.133298,22.270317,378,138
"SEEDGWAS764:MRG:4:250059589",-76.43333333,20.38333333,254,104
"SEEDGWAS768:MRG:4:250059591",-70.013422,19.646842,525,109
"SEEDGWAS769:MRG:4:250059592",-61.400777,10.654156,355,23
"SEEDGWAS771:MRG:4:250059593",-92.081027,14.857059,278,411
"SEEDGWAS772:MRG:4:250059594",-103.847703,18.933399,221,47
"SEEDGWAS773:MRG:4:250059595",-99.65,24.55,352,491
"SEEDGWAS777:MRG:4:250059599",-74.83549,10.775847,222,100
"SEEDGWAS778:MRG:4:250059600",-74.874618,10.392495,450,13
"SEEDGWAS780:MRG:4:250059601",-97.53333333,20.96666667,499,39
"SEEDGWAS782:MRG:4:250059602",-98.383333,21.516667,339,54
"SEEDGWAS783:MRG:4:250059603",-97.83333333,21.66666667,263,40
"SEEDGWAS784:MRG:4:250059604",-83.654161,9.311512,514,679
"SEEDGWAS785:MRG:4:250059605",-83.654161,9.311512,514,679
"SEEDGWAS786:MRG:4:250059606",-83.052593,9.913101,567,124
"SEEDGWAS787:MRG:4:250059607",-83.03333333,9.983333333,514,124
"SEEDGWAS788:MRG:4:250059608",-83.03333333,9.983333333,514,124
"SEEDGWAS789:MRG:4:250059609",-84.73333333,11.01666667,661,38
"SEEDGWAS790:MRG:4:250059610",-84.273896,10.353732,716,258
"SEEDGWAS791:MRG:4:250059611",-85.65,10.7,275,142
"SEEDGWAS792:MRG:4:250059612",-84.733333,10.066667,345,326
"SEEDGWAS793:MRG:4:250059613",-85.626441,11.07393,333,221
"SEEDGWAS794:MRG:4:250059614",-83.31666667,8.55,690,101
"SEEDGWAS796:MRG:4:250059616",-85.507987,10.112727,320,378
"SEEDGWAS797:MRG:4:250059618",-85.45,10.11666667,360,281
"SEEDGWAS798:MRG:4:250059619",-85.34835,10.307944,270,87
"SEEDGWAS799:MRG:4:250059620",-88.820802,13.728128,268,466
"SEEDGWAS800:MRG:4:250059652",-89.867062,13.66216,248,21
"SEEDGWAS801:MRG:4:250059653",-88.91,13.8,321,644
"SEEDGWAS802:MRG:4:250059654",-87.963237,15.497219,488,52
"SEEDGWAS803:MRG:4:250059655",-87.9942222,15.047378,513,204
"SEEDGWAS804:MRG:4:250059656",-80.531579,8.327238,267,30
"SEEDGWAS805:MRG:4:250059657",-82.754955,8.549987,480,402
"SEEDGWAS806:MRG:4:250059658",-82.71666667,8.583333333,424,402
"SEEDGWAS807:MRG:4:250059660",-82.784281,8.408878,507,40
"SEEDGWAS808:MRG:4:250059661",-79.1,9.166666667,403,205
"SEEDGWAS809:MRG:4:250059662",-79.88,8.75,349,263
"SEEDGWAS810:MRG:4:250059663",-61.68,17.05,599,44
"SEEDGWAS812:MRG:4:250059664",-76.21666667,20.3,307,189
"SEEDGWAS814:MRG:4:250059665",-72.747717,19.018342,187,210
"SEEDGWAS815:MRG:4:250059666",-72.699224,19.544,282,460
"SEEDGWAS817:MRG:4:250059668",-72.500407,19.565256,472,397
"SEEDGWAS818:MRG:4:250059669",-73.213596,18.360857,398,360
"SEEDGWAS819:MRG:4:250059670",-74.264148,18.55853,500,227
"SEEDGWAS821:MRG:4:250059672",-69.08333333,18.75,392,98
"SEEDGWAS822:MRG:4:250059673",-69.111595,18.861896,458,221
"SEEDGWAS823:MRG:4:250059674",-69.111595,18.861896,458,221
"SEEDGWAS824:MRG:4:250059675",-70.5,19.18333333,364,85
"SEEDGWAS825:MRG:4:250059676",-70.5,19.18333333,364,85
"SEEDGWAS826:MRG:4:250059677",-69.952097,19.663433,552,131
"SEEDGWAS829:MRG:4:250059680",-71.7,18.88333333,285,361
"SEEDGWAS830:MRG:4:250059681",-64.706515,17.718069,434,57
"SEEDGWAS831:MRG:4:250059682",-64.706515,17.718069,434,57
"SEEDGWAS832:MRG:4:250059683",-61.464321,10.209325,404,28
"SEEDGWAS833:MRG:4:250059684",-61.35,10.61666667,316,23
"SEEDGWAS836:MRG:4:250059687",-55.32512,5.456466,239,28
"SEEDGWAS838:MRG:4:250059689",-47.18593,-24.278472,342,214
"SEEDGWAS839:MRG:4:250059690",-45.88333333,-23.4,297,714
"SEEDGWAS840:MRG:4:250059691",-47.76686,-21.038776,206,584
"SEEDGWAS841:MRG:4:250059692",-47.76686,-21.038776,206,584
"SEEDGWAS843:MRG:4:250059693",-89.878217,15.30986,458,739
"SEEDGWAS844:MRG:4:250059694",-91.68333333,15.66666667,466,1113
"SEEDGWAS845:MRG:4:250059695",-91.818562,14.949387,355,2427
"SEEDGWAS846:MRG:4:250059696",-89.875981,14.497025,199,1294
"SEEDGWAS847:MRG:4:250059698",-91.4055,14.485933,397,153
"SEEDGWAS848:MRG:4:250059699",-91.461758,14.596797,545,695
"SEEDGWAS850:MRG:4:250059700",-92.058935,14.84823,296,411
"SEEDGWAS851:MRG:4:250059701",-80.53333333,22.33333333,587,30
"SEEDGWAS852:MRG:4:250059703",-80.26666667,22.15,384,160
"SEEDGWAS853:MRG:4:250059704",-75.2,20.16666667,422,327
"SEEDGWAS854:MRG:4:250059705",-49.005651,-28.515684,469,86
"SEEDGWAS855:MRG:4:250059706",-88.51666667,20.85,891,27
"SEEDGWAS857:MRG:4:250059707",-64.706515,17.718069,434,57
"SEEDGWAS858:MRG:4:250059708",-64.706515,17.718069,434,57
"SEEDGWAS859:MRG:4:250059709",-49.457185,-28.920044,456,12
"SEEDGWAS861:MRG:4:250059711",-76.463107,20.862895,346,116
"SEEDGWAS864:MRG:4:250059713",-98.136052,16.539657,298,394
"SEEDGWAS865:MRG:4:250059714",-88.51666667,20.85,891,27
"SEEDGWAS866:MRG:4:250059715",-88.732723,20.730074,522,28
"SEEDGWAS867:MRG:4:250059716",-92.137003,15.556193,367,1194
"SEEDGWAS868:MRG:4:250059717",-98.136052,16.539657,298,394
"SEEDGWAS869:MRG:4:250059718",-98.136052,16.539657,298,394
"SEEDGWAS871:MRG:4:250059719",-97.95,17.03333333,493,1192
"SEEDGWAS872:MRG:4:250059720",-96.831814,17.528084,185,1905
"SEEDGWAS873:MRG:4:250059721",-49.005651,-28.515684,469,86
"SEEDGWAS875:MRG:4:250059723",-105.3333333,20.31666667,372,778
"SEEDGWAS876:MRG:4:250059724",-105.3333333,22.65,363,380
"SEEDGWAS877:MRG:4:250059725",-104.499597,22.513281,205,1513
"SEEDGWAS878:MRG:4:250059726",-104.499597,22.513281,205,1513
"SEEDGWAS879:MRG:4:250059727",-108.574829,26.417533,178,126
"SEEDGWAS880:MRG:4:250059728",-108.211516,26.425469,214,624
"SEEDGWAS881:MRG:4:250059729",-108.3333333,26.71666667,170,543
"SEEDGWAS882:MRG:4:250059730",-47.210516,-22.612407,194,600
"SEEDGWAS885:MRG:4:250059732",-104.915301,21.232846,187,878
"SEEDGWAS886:MRG:4:250059733",-102.53255,19.325525,200,601
"SEEDGWAS887:MRG:4:250059734",-91.5,14.5,396,153
"SEEDGWAS888:MRG:4:250059735",-77.602383,-1.634804,555,552
"SEEDGWAS890:MRG:4:250059737",-89.021165,20.782939,553,19
"SEEDGWAS891:MRG:4:250059738",-77.581794,-11.08858,282,144
"SEEDGWAS894:MRG:4:250059741",-49.005651,-28.515684,469,86
"SEEDGWAS895:MRG:4:250059742",-66.431233,8.887215,208,134
"SEEDGWAS897:MRG:4:250059744",-63.556911,10.515606,479,69
"SEEDGWAS90:MRG:4:250054508",-76.38333333,20.73333333,296,69
"SEEDGWAS906:MRG:4:250067593",-92.899516,15.420631,436,47
"SEEDGWAS908:MRG:4:250067595",-67.67559,10.296959,313,520
"SEEDGWAS909:MRG:4:250067596",-72.360865,8.291141,424,71
"SEEDGWAS91:MRG:4:250054509",-74.264148,18.55853,500,227
"SEEDGWAS914:MRG:4:250067602",-68.012668,10.464608,296,357
"SEEDGWAS918:MRG:4:250067605",-65.659389,-16.706693,478,271
"SEEDGWAS92:MRG:4:250054510",-70.928539,19.736877,428,224
"SEEDGWAS920:MRG:4:250067607",-102.06122,19.469084,273,1831
"SEEDGWAS922:MRG:4:250067610",-71.113383,18.196607,441,95
"SEEDGWAS923:MRG:4:250067611",-70.74942,19.437646,441,260
"SEEDGWAS925:MRG:4:250067612",-74.135178,18.648324,440,247
"SEEDGWAS927:MRG:4:250067613",-70.609403,19.420826,340,239
