"Lines","Long","Lat","crop","n_value","log_n","elevation_m"
"SEEDGWAS5334:D17PEACXX:3:250098176",-96.876585,17.258284,"maize",184,2.26481782300954,1898
"SEEDGWAS5335:D17PEACXX:3:250098177",-96.261935,16.8965,"maize",424,2.62736585659273,1753
"SEEDGWAS5336:D17PEACXX:3:250098178",-97.01666667,16.58333333,"maize",221,2.34439227368511,1887
"SEEDGWAS5339:D17PEACXX:3:250098181",-104.6666667,24.51666667,"maize",181,2.25767857486918,2011
"SEEDGWAS5340:D17PEACXX:3:250098182",-104.6666667,24.51666667,"maize",181,2.25767857486918,2011
"SEEDGWAS5346:D17PEACXX:3:250098188",-102.690624,20.673771,"maize",174,2.2405492482826,1843
"SEEDGWAS5347:D17PEACXX:3:250098189",-102.6666667,20.81666667,"maize",167,2.22271647114758,1843
"SEEDGWAS5348:D17PEACXX:3:250098190",-102,21.11666667,"maize",222,2.34635297445064,1852
"SEEDGWAS5349:D17PEACXX:3:250098191",-102.1666667,21.01666667,"maize",161,2.20682587603185,1941
"SEEDGWAS5350:D17PEACXX:3:250098192",-102.1666667,21.01666667,"maize",161,2.20682587603185,1941
"SEEDGWAS5351:D17PEACXX:3:250098193",-92.711648,16.602202,"maize",259,2.41329976408125,715
"SEEDGWAS5352:D17PEACXX:3:250098194",-100.7333333,20.91666667,"maize",185,2.26717172840301,2003
"SEEDGWAS5354:D17PEACXX:3:250098197",-99.634229,21.83299,"maize",175,2.24303804868629,975
"SEEDGWAS5355:D17PEACXX:3:250098198",-103.497012,19.716303,"maize",215,2.33243845991561,1701
"SEEDGWAS5357:D17PEACXX:3:250098200",-104.575801,21.320316,"maize",177,2.24797326636181,1286
"SEEDGWAS5358:D17PEACXX:3:250098201",-104.575801,21.320316,"maize",177,2.24797326636181,1286
"SEEDGWAS5359:D17PEACXX:3:250098202",-100.21527,22.031961,"maize",175,2.24303804868629,1318
"SEEDGWAS5361:D17PEACXX:3:250098204",-102.764636,21.851035,"maize",182,2.26007138798507,1915
"SEEDGWAS5367:D17PEACXX:3:250098211",-97.53333333,18.78333333,"maize",223,2.34830486304816,2294
"SEEDGWAS5368:D17PEACXX:3:250098212",-97.88333333,19.16666667,"maize",326,2.51321760006794,2633
"SEEDGWAS54:MRG:4:250054484",-89.732539,20.485433,"maize",359,2.55509444857832,52
"SEEDGWAS549:MRG:4:250059336",-88.686882,18.24058,"maize",351,2.54530711646582,47
"SEEDGWAS55:MRG:4:250054485",-89.31613,19.841513,"maize",356,2.55144999797288,137
"SEEDGWAS589:MRG:4:250059403",-101.8666667,19.5,"maize",385,2.5854607295085,1592
"SEEDGWAS591:MRG:4:250059405",-96.419028,15.925349,"maize",563,2.75050839485135,819
"SEEDGWAS592:MRG:4:250059406",-110.95676,30.643365,"maize",138,2.13987908640124,881
"SEEDGWAS594:MRG:4:250059408",-100.465567,22.545288,"maize",234,2.36921585741014,1666
"SEEDGWAS595:MRG:4:250059409",-102.184609,25.458737,"maize",169,2.22788670461367,1841
"SEEDGWAS596:MRG:4:250059410",-99.57213,21.591941,"maize",213,2.32837960343874,1081
"SEEDGWAS604:MRG:4:250059417",-98.850117,19.903114,"maize",250,2.39794000867204,2365
"SEEDGWAS606:MRG:4:250059419",-102.1833333,25.45,"maize",167,2.22271647114758,1841
"SEEDGWAS609:MRG:4:250059420",-99.481779,21.69932,"maize",327,2.51454775266029,791
"SEEDGWAS634:MRG:4:250059441",-96.964079,20.335333,"maize",402,2.60422605308447,14
"SEEDGWAS637:MRG:4:250059443",-97.28339,16.233634,"maize",301,2.47856649559384,1644
"SEEDGWAS639:MRG:4:250059444",-104.3333333,21.03333333,"maize",195,2.29003461136252,1196
"SEEDGWAS640:MRG:4:250059445",-104.129818,21.386317,"maize",222,2.34635297445064,1791
"SEEDGWAS645:MRG:4:250059449",-102.45,19.96666667,"maize",193,2.28555730900777,1911
"SEEDGWAS650:MRG:4:250059453",-93.176559,16.782368,"maize",224,2.35024801833416,855
"SEEDGWAS659:MRG:4:250059461",-92.113768,16.25436,"maize",234,2.36921585741014,1630
"SEEDGWAS662:MRG:4:250059465",-92.251361,15.37229,"maize",426,2.62940959910272,2081
"SEEDGWAS663:MRG:4:250059466",-92.711648,16.602202,"maize",259,2.41329976408125,715
"SEEDGWAS664:MRG:4:250059467",-92.68035,16.538454,"maize",196,2.29225607135648,715
"SEEDGWAS665:MRG:4:250059468",-92.711648,16.602202,"maize",259,2.41329976408125,715
"SEEDGWAS669:MRG:4:250059472",-97.620559,19.972572,"maize",558,2.74663419893758,1596
"SEEDGWAS670:MRG:4:250059473",-93.3,17.13333333,"maize",481,2.68214507637383,846
"SEEDGWAS674:MRG:4:250059477",-104.739704,21.221061,"maize",329,2.51719589794997,1368
"SEEDGWAS677:MRG:4:250059481",-103.661841,18.6781,"maize",238,2.37657695705651,352
"SEEDGWAS680:MRG:4:250059483",-100.5166667,18.23333333,"maize",170,2.23044892137827,431
"SEEDGWAS681:MRG:4:250059484",-102.268729,20.119105,"maize",183,2.26245108973043,1691
"SEEDGWAS682:MRG:4:250059485",-103.666667,18.75,"maize",248,2.39445168082622,40
"SEEDGWAS683:MRG:4:250059486",-101.70156,17.789507,"maize",384,2.58433122436753,68
"SEEDGWAS684:MRG:4:250059487",-101.485639,17.645756,"maize",226,2.3541084391474,71
"SEEDGWAS685:MRG:4:250059488",-97.081927,18.12723,"maize",186,2.26951294421792,1071
"SEEDGWAS686:MRG:4:250059489",-98.927143,22.953007,"maize",202,2.30535136944662,82
"SEEDGWAS687:MRG:4:250059490",-99.205617,24.041477,"maize",367,2.56466606425209,241
"SEEDGWAS692:MRG:4:250059493",-97.382222,20.43027778,"maize",286,2.45636603312904,143
"SEEDGWAS693:MRG:4:250059525",-89.82814,19.744273,"maize",262,2.41830129131975,94
"SEEDGWAS694:MRG:4:250059526",-89.966607,19.742201,"maize",290,2.46239799789896,91
"SEEDGWAS695:MRG:4:250059527",-92.720579,16.576234,"maize",185,2.26717172840301,715
"SEEDGWAS696:MRG:4:250059528",-88.51666667,20.85,"maize",891,2.94987770403687,27
"SEEDGWAS697:MRG:4:250059529",-88.137823,21.15474,"maize",845,2.92685670894969,23
"SEEDGWAS700:MRG:4:250059532",-103.847703,18.933399,"maize",221,2.34439227368511,47
"SEEDGWAS701:MRG:4:250059533",-108.398102,25.578765,"maize",200,2.30102999566398,21
"SEEDGWAS71:MRG:4:250054497",-96.41666667,19.36666667,"maize",187,2.2718416065365,48
"SEEDGWAS746:MRG:4:250059574",-99.613536,24.580162,"maize",324,2.51054501020661,491
"SEEDGWAS751:MRG:4:250059577",-103.8,19.2,"maize",233,2.36735592102602,502
"SEEDGWAS752:MRG:4:250059578",-93.176559,16.782368,"maize",224,2.35024801833416,855
"SEEDGWAS753:MRG:4:250059579",-98.56666667,21.73333333,"maize",220,2.34242268082221,40
"SEEDGWAS754:MRG:4:250059580",-99.206515,24.031255,"maize",238,2.37657695705651,241
"SEEDGWAS755:MRG:4:250059581",-96.563924,19.475726,"maize",268,2.42813479402879,257
"SEEDGWAS756:MRG:4:250059582",-88.90711,20.139394,"maize",524,2.71933128698373,39
"SEEDGWAS772:MRG:4:250059594",-103.847703,18.933399,"maize",221,2.34439227368511,47
"SEEDGWAS773:MRG:4:250059595",-99.65,24.55,"maize",352,2.54654266347813,491
"SEEDGWAS780:MRG:4:250059601",-97.53333333,20.96666667,"maize",499,2.69810054562339,39
"SEEDGWAS782:MRG:4:250059602",-98.383333,21.516667,"maize",339,2.53019969820308,54
"SEEDGWAS783:MRG:4:250059603",-97.83333333,21.66666667,"maize",263,2.41995574848976,40
"SEEDGWAS855:MRG:4:250059706",-88.51666667,20.85,"maize",891,2.94987770403687,27
"SEEDGWAS864:MRG:4:250059713",-98.136052,16.539657,"maize",298,2.47421626407626,394
"SEEDGWAS865:MRG:4:250059714",-88.51666667,20.85,"maize",891,2.94987770403687,27
"SEEDGWAS866:MRG:4:250059715",-88.732723,20.730074,"maize",522,2.71767050300226,28
"SEEDGWAS867:MRG:4:250059716",-92.137003,15.556193,"maize",367,2.56466606425209,1194
"SEEDGWAS868:MRG:4:250059717",-98.136052,16.539657,"maize",298,2.47421626407626,394
"SEEDGWAS869:MRG:4:250059718",-98.136052,16.539657,"maize",298,2.47421626407626,394
"SEEDGWAS871:MRG:4:250059719",-97.95,17.03333333,"maize",493,2.69284691927723,1192
"SEEDGWAS872:MRG:4:250059720",-96.831814,17.528084,"maize",185,2.26717172840301,1905
"SEEDGWAS875:MRG:4:250059723",-105.3333333,20.31666667,"maize",372,2.5705429398819,778
"SEEDGWAS876:MRG:4:250059724",-105.3333333,22.65,"maize",363,2.55990662503611,380
"SEEDGWAS877:MRG:4:250059725",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS878:MRG:4:250059726",-104.499597,22.513281,"maize",205,2.31175386105575,1513
"SEEDGWAS879:MRG:4:250059727",-108.574829,26.417533,"maize",178,2.25042000230889,126
"SEEDGWAS880:MRG:4:250059728",-108.211516,26.425469,"maize",214,2.33041377334919,624
"SEEDGWAS881:MRG:4:250059729",-108.3333333,26.71666667,"maize",170,2.23044892137827,543
"SEEDGWAS885:MRG:4:250059732",-104.915301,21.232846,"maize",187,2.2718416065365,878
"SEEDGWAS886:MRG:4:250059733",-102.53255,19.325525,"maize",200,2.30102999566398,601
"SEEDGWAS890:MRG:4:250059737",-89.021165,20.782939,"maize",553,2.7427251313047,19
"SEEDGWAS906:MRG:4:250067593",-92.899516,15.420631,"maize",436,2.63948648926859,47
"SEEDGWAS920:MRG:4:250067607",-102.06122,19.469084,"maize",273,2.43616264704076,1831
"SEEDGWAS932:MRG:4:250067618",-99.634229,21.83299,"maize",175,2.24303804868629,975
"SEEDGWAS954:MRG:4:250067639",-99.634229,21.83299,"maize",175,2.24303804868629,975
"SEEDGWAS955:MRG:4:250067640",-99.634229,21.83299,"maize",175,2.24303804868629,975
"SEEDGWAS960:MRG:4:250067644",-103.7333333,19.33333333,"maize",211,2.32428245529769,502
"SEEDGWAS975:MRG:4:250067655",-98.41666667,21.15,"maize",453,2.65609820201283,299
"SEEDGWAS983:MRG:4:250067663",-99.36666667,18.71666667,"maize",241,2.38201704257487,1161
"SEEDGWAS984:MRG:4:250067664",-99.620189,22.377599,"maize",191,2.28103336724773,1398
"SEEDGWAS987:MRG:4:250067667",-98.38333333,21.51666667,"maize",339,2.53019969820308,54
