,ZM_PC1,ZMPC2,ZM_PC3
SEEDGWAS520:MRG:4:250059312,0.204953931,0.604442243,-2.63976797
SEEDGWAS5200:MRG:4:250105373,-7.194725382,-1.751017563,3.712858623
SEEDGWAS5201:MRG:4:250105374,0.667344529,0.085191474,1.550207086
SEEDGWAS5202:MRG:4:250105375,-0.761898502,3.029215443,0.209932775
SEEDGWAS5203:MRG:4:250105376,-0.761898502,3.029215443,0.209932775
SEEDGWAS5204:MRG:4:250105377,-0.761898502,3.029215443,0.209932775
SEEDGWAS5205:MRG:4:250105378,-0.761898502,3.029215443,0.209932775
SEEDGWAS5206:MRG:4:250105379,3.640796941,-2.663035559,2.214868882
SEEDGWAS5207:MRG:4:250105380,1.706323841,1.177487556,0.464451391
SEEDGWAS5208:MRG:4:250105381,3.671085705,-1.413852359,-0.163709566
SEEDGWAS5209:MRG:4:250105382,1.539370598,-1.791012537,2.031358229
SEEDGWAS521:MRG:4:250059313,0.204953931,0.604442243,-2.63976797
SEEDGWAS5210:MRG:4:250105383,3.958165258,1.982822299,-2.207765415
SEEDGWAS5214:MRG:4:250105387,-6.333644256,-3.398160304,2.057387663
SEEDGWAS5215:MRG:4:250105388,-7.885397248,-1.553243815,1.942525941
SEEDGWAS5216:MRG:4:250105389,-8.191395903,-1.520524519,1.671018747
SEEDGWAS5219:MRG:4:250105392,-1.367508831,0.311046104,2.015940247
SEEDGWAS522:MRG:4:250059314,-0.172330121,1.323928664,-2.748750524
SEEDGWAS5220:MRG:4:250105393,-7.194725382,-1.751017563,3.712858623
SEEDGWAS5221:MRG:4:250105394,-1.438545587,-0.521902468,2.913820555
SEEDGWAS5227:MRG:4:250105400,-1.090691333,-0.419154486,3.158864624
SEEDGWAS523:MRG:4:250059315,-0.660820033,1.217060084,-3.015467313
SEEDGWAS5232:MRG:4:250105406,-0.162148206,-3.058047635,-4.694257133
SEEDGWAS5234:MRG:4:250105409,3.035656292,1.740073694,-1.721420915
SEEDGWAS5235:MRG:4:250105410,2.775098488,0.880259228,-0.165626852
SEEDGWAS5236:MRG:4:250105411,2.775098488,0.880259228,-0.165626852
SEEDGWAS5237:MRG:4:250105412,2.775098488,0.880259228,-0.165626852
SEEDGWAS5238:MRG:4:250105413,2.415917597,1.42448998,0.012696647
SEEDGWAS5239:MRG:4:250105414,2.014772507,1.303685536,0.170846651
SEEDGWAS524:MRG:4:250059316,-0.34034142,1.202756089,-2.886583431
SEEDGWAS5240:MRG:4:250105415,2.014772507,1.303685536,0.170846651
SEEDGWAS5241:MRG:4:250105416,2.014772507,1.303685536,0.170846651
SEEDGWAS5243:MRG:4:250105418,0.015160161,-3.762197917,2.201620887
SEEDGWAS525:MRG:4:250059317,-0.14132882,0.595695863,-2.70794016
SEEDGWAS526:MRG:4:250059318,-2.89191962,-0.646068813,-0.428657008
SEEDGWAS5262:MRG:4:250105438,1.503942019,-1.505205706,-4.176689689
SEEDGWAS5263:MRG:4:250105439,-3.560834096,1.118273847,1.884040337
SEEDGWAS5264:MRG:4:250105440,3.775595519,1.092458246,-0.557447693
SEEDGWAS5265:MRG:4:250105441,2.353284254,1.237067566,0.034310473
SEEDGWAS5266:MRG:4:250105442,-2.429052748,-1.419273709,0.127260519
SEEDGWAS5267:MRG:4:250105443,1.492438825,1.736844657,0.300803672
SEEDGWAS5268:MRG:4:250105444,1.492438825,1.736844657,0.300803672
SEEDGWAS5269:MRG:4:250105445,-3.556425204,2.110509294,-0.135707407
SEEDGWAS527:MRG:4:250059319,-1.442220546,1.801884197,0.278259867
SEEDGWAS5270:MRG:4:250105446,3.729918165,-1.40973395,1.699963419
SEEDGWAS5271:MRG:4:250105447,1.493772821,-3.477548168,1.148290538
SEEDGWAS5273:MRG:4:250105449,-1.11483437,1.605912715,1.234926173
SEEDGWAS5277:MRG:4:250105453,1.339681923,-0.051372583,-0.009468611
SEEDGWAS528:MRG:4:250059320,-2.335283641,1.794510662,-0.677942273
SEEDGWAS5280:MRG:4:250105456,-1.356220823,0.368708602,-0.659947086
SEEDGWAS5283:MRG:4:250105459,4.797742012,0.926382933,-1.869708591
SEEDGWAS5284:MRG:4:250105460,1.4783338,0.97770086,0.538684496
SEEDGWAS5285:MRG:4:250105461,1.493772821,-3.477548168,1.148290538
SEEDGWAS5286:MRG:4:250105462,-2.665614036,-1.757647959,0.644285492
SEEDGWAS5287:D17PEACXX:3:250098128,4.265044966,0.924543775,-1.189374827
SEEDGWAS5287:D17PEACXX:3:250098215,4.265044966,0.924543775,-1.189374827
SEEDGWAS5288:D17PEACXX:3:250098129,3.021527729,0.310260241,-0.037715675
SEEDGWAS5288:D17PEACXX:3:250098216,3.021527729,0.310260241,-0.037715675
SEEDGWAS5289:D17PEACXX:3:250098130,-1.026827068,-0.802757935,1.218631219
SEEDGWAS5289:D17PEACXX:3:250098217,-1.026827068,-0.802757935,1.218631219
SEEDGWAS529:MRG:4:250059321,-2.84967599,2.64831963,-0.410763681
SEEDGWAS5290:D17PEACXX:3:250098131,-1.442220546,1.801884197,0.278259867
SEEDGWAS5290:D17PEACXX:3:250098218,-1.442220546,1.801884197,0.278259867
SEEDGWAS5291:D17PEACXX:3:250098132,-0.178502673,-0.285121998,1.401199137
SEEDGWAS5291:D17PEACXX:3:250098219,-0.178502673,-0.285121998,1.401199137
SEEDGWAS5292:D17PEACXX:3:250098133,-2.521548502,1.870344631,0.891746643
SEEDGWAS5292:D17PEACXX:3:250098220,-2.521548502,1.870344631,0.891746643
SEEDGWAS5293:D17PEACXX:3:250098134,1.234620665,1.883248884,0.227120885
SEEDGWAS5293:D17PEACXX:3:250098221,1.234620665,1.883248884,0.227120885
SEEDGWAS5294:D17PEACXX:3:250098135,2.103293752,1.730229272,-0.190765238
SEEDGWAS5294:D17PEACXX:3:250098222,2.103293752,1.730229272,-0.190765238
SEEDGWAS5295:D17PEACXX:3:250098136,1.374184572,1.945469829,0.276233572
SEEDGWAS5295:D17PEACXX:3:250098223,1.374184572,1.945469829,0.276233572
SEEDGWAS5296:D17PEACXX:3:250098137,1.86627162,1.396897336,0.182248167
SEEDGWAS5297:D17PEACXX:3:250098138,3.522546659,-0.528522595,0.978006718
SEEDGWAS5298:D17PEACXX:3:250098139,2.030177914,0.401165956,1.059560482
SEEDGWAS5299:D17PEACXX:3:250098140,3.021527729,0.310260241,-0.037715675
SEEDGWAS53:MRG:4:250054483,-2.150855453,1.913434809,-0.692662045
SEEDGWAS530:MRG:4:250059322,-3.717556782,2.902235227,1.054527626
SEEDGWAS5300:D17PEACXX:3:250098141,0.162580645,2.501175649,0.525805293
SEEDGWAS5301:D17PEACXX:3:250098142,2.24112208,1.026039656,0.352123971
SEEDGWAS5302:D17PEACXX:3:250098143,0.455419225,1.426444963,0.915971027
SEEDGWAS5303:D17PEACXX:3:250098144,-4.419952833,0.394829812,-1.029267953
SEEDGWAS5304:D17PEACXX:3:250098145,1.600824948,1.011753443,-1.083686859
SEEDGWAS5305:D17PEACXX:3:250098146,1.985886467,4.751571063,-3.7368918
SEEDGWAS5306:D17PEACXX:3:250098147,3.187189861,0.592494955,-0.202497597
SEEDGWAS5307:D17PEACXX:3:250098148,2.24112208,1.026039656,0.352123971
SEEDGWAS5308:D17PEACXX:3:250098149,2.24112208,1.026039656,0.352123971
SEEDGWAS5309:D17PEACXX:3:250098150,2.084801318,1.221228001,0.374712565
SEEDGWAS531:MRG:4:250059323,-7.752450808,-2.175383878,-1.713281643
SEEDGWAS5310:D17PEACXX:3:250098151,2.876273457,0.467090875,-0.722819701
SEEDGWAS5311:D17PEACXX:3:250098152,2.379965852,-4.253953331,1.648653738
SEEDGWAS5312:D17PEACXX:3:250098153,0.351697827,-2.578905224,0.403572635
SEEDGWAS5313:D17PEACXX:3:250098154,2.718690194,0.070118744,0.876248222
SEEDGWAS5314:D17PEACXX:3:250098155,1.183774829,2.310460822,-1.69121042
SEEDGWAS5315:D17PEACXX:3:250098156,2.391305841,2.892379934,-1.670486947
SEEDGWAS5316:D17PEACXX:3:250098157,2.353284254,1.237067566,0.034310473
SEEDGWAS5317:D17PEACXX:3:250098158,-2.521548502,1.870344631,0.891746643
SEEDGWAS5318:D17PEACXX:3:250098159,1.618859451,1.028404512,0.447160656
SEEDGWAS5319:D17PEACXX:3:250098160,0.867381719,2.201713289,-4.207636905
SEEDGWAS5320:D17PEACXX:3:250098161,2.896302851,0.367350607,-1.000066943
SEEDGWAS5321:D17PEACXX:3:250098163,3.870924148,1.17332688,-2.557446379
SEEDGWAS5322:D17PEACXX:3:250098164,3.410776938,2.083490884,-3.268899779
SEEDGWAS5323:D17PEACXX:3:250098165,3.542930167,1.246768073,-0.566436696
SEEDGWAS5324:D17PEACXX:3:250098166,1.587231246,-1.281414817,2.047982582
SEEDGWAS5325:D17PEACXX:3:250098167,0.455419225,1.426444963,0.915971027
SEEDGWAS5327:D17PEACXX:3:250098169,0.455419225,1.426444963,0.915971027
SEEDGWAS5328:D17PEACXX:3:250098170,1.064859516,-3.045330369,1.198734486
SEEDGWAS5329:D17PEACXX:3:250098171,2.747322082,1.622006524,0.025932861
SEEDGWAS5330:D17PEACXX:3:250098172,2.747322082,1.622006524,0.025932861
SEEDGWAS5331:D17PEACXX:3:250098173,1.381958561,1.62524699,0.373113171
SEEDGWAS5332:D17PEACXX:3:250098174,1.381958561,1.62524699,0.373113171
SEEDGWAS5333:D17PEACXX:3:250098175,-0.884963494,3.427680871,0.003909525
SEEDGWAS5334:D17PEACXX:3:250098176,1.193083878,0.493424857,1.096441468
SEEDGWAS5335:D17PEACXX:3:250098177,0.504332374,0.115154462,1.41838929
SEEDGWAS5336:D17PEACXX:3:250098178,0.317596976,-0.349902202,2.153619698
SEEDGWAS5339:D17PEACXX:3:250098181,3.775595519,1.092458246,-0.557447693
SEEDGWAS5340:D17PEACXX:3:250098182,3.775595519,1.092458246,-0.557447693
SEEDGWAS5342:D17PEACXX:3:250098184,-1.356220823,0.368708602,-0.659947086
SEEDGWAS5343:D17PEACXX:3:250098185,-1.356220823,0.368708602,-0.659947086
SEEDGWAS5344:D17PEACXX:3:250098186,-1.349223186,0.440849968,-0.521011164
SEEDGWAS5345:D17PEACXX:3:250098187,-1.681088129,-4.311179746,-3.518750899
SEEDGWAS5346:D17PEACXX:3:250098188,1.738215372,1.292581704,0.482422548
SEEDGWAS5347:D17PEACXX:3:250098189,1.738215372,1.292581704,0.482422548
SEEDGWAS5348:D17PEACXX:3:250098190,2.305935039,1.411836464,-0.183222823
SEEDGWAS5349:D17PEACXX:3:250098191,2.452080098,1.22844969,0.18921353
SEEDGWAS5350:D17PEACXX:3:250098192,2.452080098,1.22844969,0.18921353
SEEDGWAS5351:D17PEACXX:3:250098193,-1.779285505,1.953104121,0.396706812
SEEDGWAS5352:D17PEACXX:3:250098194,3.021527729,0.310260241,-0.037715675
SEEDGWAS5353:D17PEACXX:3:250098195,1.15483117,2.143516519,0.236332888
SEEDGWAS5354:D17PEACXX:3:250098197,0.474414313,1.803555375,-1.266394118
SEEDGWAS5355:D17PEACXX:3:250098198,0.993771774,0.634188169,0.657249687
SEEDGWAS5357:D17PEACXX:3:250098200,0.107216634,1.443418363,0.867425701
SEEDGWAS5358:D17PEACXX:3:250098201,0.107216634,1.443418363,0.867425701
SEEDGWAS5359:D17PEACXX:3:250098202,1.600824948,1.011753443,-1.083686859
SEEDGWAS536:MRG:4:250059325,-0.142479654,-0.479972926,-3.412029551
SEEDGWAS5361:D17PEACXX:3:250098204,2.393747773,1.0832092,0.193735054
SEEDGWAS5366:D17PEACXX:3:250098210,1.843669458,0.932036523,-1.495616028
SEEDGWAS5367:D17PEACXX:3:250098211,3.878826956,-1.076175825,1.533002249
SEEDGWAS5368:D17PEACXX:3:250098212,4.118992443,-2.113975437,1.713004877
SEEDGWAS537:MRG:4:250059326,-0.794781003,0.586533234,-2.930909109
SEEDGWAS5370:D17PEACXX:3:250098214,-0.986771762,-1.002943239,0.7837996
SEEDGWAS538:MRG:4:250059327,-0.794781003,0.586533234,-2.930909109
SEEDGWAS539:MRG:4:250059328,0.381047607,2.243442613,-2.497756623
SEEDGWAS54:MRG:4:250054484,-2.136993822,2.234199112,-0.734074662
SEEDGWAS541:MRG:4:250059329,0.381047607,2.243442613,-2.497756623
SEEDGWAS542:MRG:4:250059330,0.381047607,2.243442613,-2.497756623
SEEDGWAS543:MRG:4:250059331,-0.309084081,0.642237832,-2.814697563
SEEDGWAS544:MRG:4:250059332,-0.309084081,0.642237832,-2.814697563
SEEDGWAS545:MRG:4:250059333,-0.309084081,0.642237832,-2.814697563
SEEDGWAS547:MRG:4:250059334,-0.193523463,0.507773419,-2.786920065
SEEDGWAS548:MRG:4:250059335,-0.12849977,1.440231316,-2.697838494
SEEDGWAS549:MRG:4:250059336,-3.146108839,1.090998146,-0.236001564
SEEDGWAS55:MRG:4:250054485,-2.150855453,1.913434809,-0.692662045
SEEDGWAS56:MRG:4:250054486,-5.151038819,1.462000545,1.699943926
SEEDGWAS57:MRG:4:250054487,-4.166453756,0.591812591,2.274150347
SEEDGWAS589:MRG:4:250059403,1.169074106,0.923920125,1.187560741
SEEDGWAS59:MRG:4:250054489,-8.428646481,-1.853126375,1.616741306
SEEDGWAS591:MRG:4:250059405,-2.864959252,0.493614348,2.762940004
SEEDGWAS592:MRG:4:250059406,2.805204351,3.487987134,-3.713227752
SEEDGWAS594:MRG:4:250059408,2.440599662,-0.042566868,-0.580908579
SEEDGWAS595:MRG:4:250059409,2.992159424,1.011131486,-1.618607939
SEEDGWAS596:MRG:4:250059410,0.875034893,1.704945444,-1.240057609
SEEDGWAS598:MRG:4:250059412,-0.689089597,0.227609665,0.70730077
SEEDGWAS6:MRG:4:250054450,-4.55187835,1.377780092,-0.156167459
SEEDGWAS601:MRG:4:250059414,-2.776479144,-2.279688841,1.426154683
SEEDGWAS604:MRG:4:250059417,3.921497055,-0.694140928,0.859200069
SEEDGWAS606:MRG:4:250059419,2.992159424,1.011131486,-1.618607939
SEEDGWAS609:MRG:4:250059420,-0.688074819,1.360725915,-1.063125633
SEEDGWAS612:MRG:4:250059423,-2.442272016,-6.470186543,2.366200767
SEEDGWAS613:MRG:4:250059424,-4.018345438,-1.799558911,1.135557407
SEEDGWAS614:MRG:4:250059425,-3.552252515,-2.398898411,1.751094555
SEEDGWAS617:MRG:4:250059428,-4.98093883,-3.336505593,2.840899669
SEEDGWAS618:MRG:4:250059429,-3.044340946,-4.25335689,3.872084258
SEEDGWAS619:MRG:4:250059430,-5.160660595,-5.320150127,1.583323725
SEEDGWAS620:MRG:4:250059431,-4.558910926,-3.956978551,2.427402799
SEEDGWAS621:MRG:4:250059432,-4.47370255,-2.679042916,2.718882678
SEEDGWAS622:MRG:4:250059433,-1.258198959,-0.861888807,1.529007577
SEEDGWAS623:MRG:4:250059434,-4.772452564,-3.779006878,2.824719355
SEEDGWAS624:MRG:4:250059435,-7.379298656,-1.410905031,2.051632499
SEEDGWAS625:MRG:4:250059436,-7.379298656,-1.410905031,2.051632499
SEEDGWAS634:MRG:4:250059441,-3.662908092,-1.037358643,-2.455240589
SEEDGWAS637:MRG:4:250059443,-1.144991375,-0.60803375,2.608854351
SEEDGWAS639:MRG:4:250059444,-0.28598222,2.559464478,0.293649856
SEEDGWAS64:MRG:4:250054492,-2.854855504,-4.14728509,0.881713394
SEEDGWAS640:MRG:4:250059445,0.899124785,1.30207363,0.672813691
SEEDGWAS641:MRG:4:250059446,-1.075495455,-1.009511427,0.040842776
SEEDGWAS644:MRG:4:250059448,-1.955999135,3.333407028,1.121901672
SEEDGWAS645:MRG:4:250059449,1.618859451,1.028404512,0.447160656
SEEDGWAS647:MRG:4:250059450,0.121975483,2.252480444,-1.337946137
SEEDGWAS648:MRG:4:250059451,1.388815461,-0.544569569,0.927516151
SEEDGWAS649:MRG:4:250059452,-2.246041638,0.187530754,-0.763162333
SEEDGWAS65:MRG:4:250054493,-2.523495339,0.222980221,1.2211477
SEEDGWAS650:MRG:4:250059453,-1.364069894,1.872642249,0.40116226
SEEDGWAS651:MRG:4:250059454,0.121975483,2.252480444,-1.337946137
SEEDGWAS652:MRG:4:250059455,-0.374652495,2.884683879,-1.734194358
SEEDGWAS656:MRG:4:250059458,-1.757056222,0.771469171,-0.389514621
SEEDGWAS657:MRG:4:250059459,-2.091575967,-0.050687749,-0.765466234
SEEDGWAS658:MRG:4:250059460,-2.182151991,0.132451952,-0.584068372
SEEDGWAS659:MRG:4:250059461,-0.178502673,-0.285121998,1.401199137
SEEDGWAS66:MRG:4:250054494,-3.180249891,0.465680055,-0.432628583
SEEDGWAS660:MRG:4:250059462,-1.955999135,3.333407028,1.121901672
SEEDGWAS662:MRG:4:250059465,0.202352085,-1.742254274,2.934249822
SEEDGWAS663:MRG:4:250059466,-1.779285505,1.953104121,0.396706812
SEEDGWAS664:MRG:4:250059467,-1.779285505,1.953104121,0.396706812
SEEDGWAS665:MRG:4:250059468,-1.779285505,1.953104121,0.396706812
SEEDGWAS669:MRG:4:250059472,0.351697827,-2.578905224,0.403572635
SEEDGWAS670:MRG:4:250059473,-2.89191962,-0.646068813,-0.428657008
SEEDGWAS674:MRG:4:250059477,-0.186478524,0.634556622,1.261871868
SEEDGWAS677:MRG:4:250059481,-2.543707301,2.533589511,1.515003378
SEEDGWAS68:MRG:4:250054495,-4.212025254,-0.820047,-0.346686817
SEEDGWAS680:MRG:4:250059483,-2.785992465,4.476810638,0.084634914
SEEDGWAS681:MRG:4:250059484,1.602930761,1.470292829,0.379256719
SEEDGWAS682:MRG:4:250059485,-2.75791059,3.116753497,1.180851769
SEEDGWAS683:MRG:4:250059486,-3.767369642,2.541128094,2.026228679
SEEDGWAS684:MRG:4:250059487,-4.179856748,2.457256103,2.369680515
SEEDGWAS685:MRG:4:250059488,-0.458942615,2.633757637,-0.337450526
SEEDGWAS686:MRG:4:250059489,-1.364146654,2.463301166,-2.124840137
SEEDGWAS687:MRG:4:250059490,0.664228958,2.491534474,-3.4750882
SEEDGWAS692:MRG:4:250059493,-2.667364374,-0.288805466,-2.134964231
SEEDGWAS693:MRG:4:250059525,-2.28401789,2.287023301,-0.775129578
SEEDGWAS694:MRG:4:250059526,-2.395870822,2.301372273,-0.723351838
SEEDGWAS695:MRG:4:250059527,-1.779285505,1.953104121,0.396706812
SEEDGWAS696:MRG:4:250059528,-3.000235157,1.438410616,-0.603426231
SEEDGWAS697:MRG:4:250059529,-2.880461199,1.283582012,-0.733454874
SEEDGWAS700:MRG:4:250059532,-2.547185953,3.307719233,0.984698029
SEEDGWAS701:MRG:4:250059533,-0.124157624,4.003508233,-2.267959288
SEEDGWAS702:MRG:4:250059534,-4.594567863,-1.430907457,-0.778812074
SEEDGWAS703:MRG:4:250059535,-2.004177012,-0.019912916,2.15545595
SEEDGWAS704:MRG:4:250059536,-5.135535259,-2.672141248,3.826568924
SEEDGWAS705:MRG:4:250059537,-7.194725382,-1.751017563,3.712858623
SEEDGWAS706:MRG:4:250059538,-7.062925825,-2.530454391,1.308125308
SEEDGWAS707:MRG:4:250059539,-5.935881138,0.866941122,3.004288449
SEEDGWAS71:MRG:4:250054497,-2.172375959,2.438101978,0.613740175
SEEDGWAS710:MRG:4:250059540,-5.094456459,-0.35180748,-0.239092339
SEEDGWAS711:MRG:4:250059541,-2.569152611,1.663402802,0.68439897
SEEDGWAS712:MRG:4:250059542,-6.037489556,-2.472213518,-0.281544638
SEEDGWAS713:MRG:4:250059543,-4.335060506,0.161106633,-0.693200792
SEEDGWAS714:MRG:4:250059544,-3.299511059,0.975437309,-0.357266672
SEEDGWAS717:MRG:4:250059548,-1.927234172,0.170020914,1.953987051
SEEDGWAS718:MRG:4:250059549,-2.776479144,-2.279688841,1.426154683
SEEDGWAS719:MRG:4:250059550,-5.53827528,-0.796261021,-0.614189066
SEEDGWAS720:MRG:4:250059551,-6.700618012,-1.345753133,-0.2759147
SEEDGWAS729:MRG:4:250059560,-2.61803863,1.471328248,0.617343659
SEEDGWAS73:MRG:4:250054499,-6.102029184,-0.840267789,-0.032004785
SEEDGWAS730:MRG:4:250059561,-3.024321875,1.33587791,1.057697451
SEEDGWAS732:MRG:4:250059562,-2.961879591,1.303531971,1.096221403
SEEDGWAS734:MRG:4:250059564,-4.895800043,-1.303316533,-1.135823825
SEEDGWAS735:MRG:4:250059565,-3.996074855,0.245914504,-0.585961486
SEEDGWAS736:MRG:4:250059566,-3.996074855,0.245914504,-0.585961486
SEEDGWAS737:MRG:4:250059567,-4.727158337,-0.42732834,-0.750451752
SEEDGWAS738:MRG:4:250059568,-4.335060506,0.161106633,-0.693200792
SEEDGWAS739:MRG:4:250059569,-5.480148446,-1.313076379,0.199329964
SEEDGWAS740:MRG:4:250059570,-5.480148446,-1.313076379,0.199329964
SEEDGWAS741:MRG:4:250059571,-5.467226178,-0.551671022,0.642839751
SEEDGWAS743:MRG:4:250059572,-6.198698501,-1.345265906,0.634114283
SEEDGWAS744:MRG:4:250059573,-5.611511731,-0.672389375,0.760144622
SEEDGWAS746:MRG:4:250059574,0.81512917,1.592302548,-3.242100833
SEEDGWAS748:MRG:4:250059575,-2.999315239,-2.165417135,1.358813204
SEEDGWAS749:MRG:4:250059576,-5.036967544,2.038057707,2.278383441
SEEDGWAS751:MRG:4:250059577,-1.955999135,3.333407028,1.121901672
SEEDGWAS752:MRG:4:250059578,-1.364069894,1.872642249,0.40116226
SEEDGWAS753:MRG:4:250059579,-1.652405643,2.16845053,-2.407206665
SEEDGWAS754:MRG:4:250059580,0.664228958,2.491534474,-3.4750882
SEEDGWAS755:MRG:4:250059581,-2.067960614,2.093816123,0.240596812
SEEDGWAS756:MRG:4:250059582,-2.552032663,1.943606086,-0.817259997
SEEDGWAS757:MRG:4:250059583,-3.321083976,0.626728638,-0.325323916
SEEDGWAS758:MRG:4:250059584,-3.057059998,1.245294454,-0.505316379
SEEDGWAS759:MRG:4:250059585,-3.057059998,1.245294454,-0.505316379
SEEDGWAS76:MRG:4:250054500,-2.776479144,-2.279688841,1.426154683
SEEDGWAS760:MRG:4:250059586,-3.321083976,0.626728638,-0.325323916
SEEDGWAS761:MRG:4:250059587,-3.335637062,-0.782466164,-1.196638421
SEEDGWAS763:MRG:4:250059588,-2.969164768,0.498647784,-0.390038697
SEEDGWAS764:MRG:4:250059589,-3.044157474,1.228130674,-0.41403598
SEEDGWAS768:MRG:4:250059591,-5.305618587,-2.123702507,-1.234229889
SEEDGWAS769:MRG:4:250059592,-5.467226178,-0.551671022,0.642839751
SEEDGWAS771:MRG:4:250059593,-7.188136554,-0.161273392,3.639528433
SEEDGWAS772:MRG:4:250059594,-2.547185953,3.307719233,0.984698029
SEEDGWAS773:MRG:4:250059595,0.81512917,1.592302548,-3.242100833
SEEDGWAS777:MRG:4:250059599,-4.204568857,1.902588215,1.627229198
SEEDGWAS778:MRG:4:250059600,-4.58230131,2.137098709,1.088567729
SEEDGWAS780:MRG:4:250059601,-2.093453487,0.952940721,-1.799803801
SEEDGWAS782:MRG:4:250059602,-1.731563357,1.760238298,-2.343124355
SEEDGWAS783:MRG:4:250059603,-2.222213468,0.860579672,-1.513934163
SEEDGWAS784:MRG:4:250059604,-6.107882399,-2.508260797,2.010689234
SEEDGWAS785:MRG:4:250059605,-6.107882399,-2.508260797,2.010689234
SEEDGWAS786:MRG:4:250059606,-9.155736518,-5.394438045,-1.399425157
SEEDGWAS787:MRG:4:250059607,-9.155736518,-5.394438045,-1.399425157
SEEDGWAS788:MRG:4:250059608,-9.155736518,-5.394438045,-1.399425157
SEEDGWAS789:MRG:4:250059609,-6.634024761,-1.113594976,0.899770547
SEEDGWAS790:MRG:4:250059610,-8.175476865,-3.712709011,0.041327974
SEEDGWAS791:MRG:4:250059611,-5.024265996,1.52323391,1.712677823
SEEDGWAS792:MRG:4:250059612,-5.669185763,0.024058991,2.315165176
SEEDGWAS793:MRG:4:250059613,-5.007266728,0.441832679,1.646142344
SEEDGWAS794:MRG:4:250059614,-8.434387727,-2.209817053,1.447470651
SEEDGWAS795:MRG:4:250059615,-4.558910926,-3.956978551,2.427402799
SEEDGWAS796:MRG:4:250059616,-4.982176576,0.602056894,2.324085505
SEEDGWAS797:MRG:4:250059618,-5.055330435,0.926794413,2.127002748
SEEDGWAS798:MRG:4:250059619,-5.231451796,1.564354581,1.783967279
SEEDGWAS799:MRG:4:250059620,-3.808644284,0.693282423,2.303501694
SEEDGWAS800:MRG:4:250059652,-4.532164654,2.098477462,2.068589169
SEEDGWAS801:MRG:4:250059653,-3.104748456,0.618505559,2.569609076
SEEDGWAS802:MRG:4:250059654,-3.982264626,1.285571278,-0.474442215
SEEDGWAS803:MRG:4:250059655,-4.175891888,0.963102836,0.375980006
SEEDGWAS804:MRG:4:250059656,-5.994734157,0.738969403,1.786685039
SEEDGWAS805:MRG:4:250059657,-7.612491801,-2.757377672,1.734374333
SEEDGWAS806:MRG:4:250059658,-7.612491801,-2.757377672,1.734374333
SEEDGWAS807:MRG:4:250059660,-8.403419832,-2.070251237,1.460976204
SEEDGWAS808:MRG:4:250059661,-6.8950306,-1.587182554,1.578796726
SEEDGWAS809:MRG:4:250059662,-6.737870603,-1.14432945,1.907780305
SEEDGWAS810:MRG:4:250059663,-4.335060506,0.161106633,-0.693200792
SEEDGWAS812:MRG:4:250059664,-3.180249891,0.465680055,-0.432628583
SEEDGWAS814:MRG:4:250059665,-2.569152611,1.663402802,0.68439897
SEEDGWAS815:MRG:4:250059666,-2.738464269,-0.010829085,0.767972106
SEEDGWAS816:MRG:4:250059667,-2.738464269,-0.010829085,0.767972106
SEEDGWAS817:MRG:4:250059668,-3.008743265,-0.059260197,0.436774571
SEEDGWAS818:MRG:4:250059669,-3.166975375,-0.143222618,0.35971535
SEEDGWAS819:MRG:4:250059670,-4.407892637,-1.175851001,-0.514149466
SEEDGWAS821:MRG:4:250059672,-3.900235437,0.173664945,-0.301704766
