rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
Chr5_17407789.0	5	17407789	0.0006358251	3	AT5G43360;AT5G43350;AT5G43370	AT5G43360	AT5G43360	1735
Chr1_7523631.0	1	7523631	0.00063648	5	AT1G21475;AT1G21480;AT1G21500;AT1G21470;AT1G21510	AT1G21475	AT1G21475	455
Chr5_8695415.0	5	8695415	0.0006367566	3	AT5G25180;AT5G25170;AT5G25160	AT5G25180	AT5G25180	0
Chr1_11550403.0	1	11550403	0.0006377245	4	AT1G32100;AT1G32120;AT1G32090;AT1G32130	AT1G32100	AT1G32100	2409
Chr1_4344393.0	1	4344393	0.0006377258	6	AT1G12740;AT1G12750;AT1G12760;AT1G12730;AT1G12770;AT1G12775	AT1G12740	AT1G12740	0
Chr2_7900809.0	2	7900809	0.0006378098	4	AT2G18160;AT2G18162;AT2G18170;AT2G18150	AT2G18160	AT2G18160	1567
Chr5_7306994.0	5	7306994	0.0006379176	6	AT5G22070;AT5G22060;AT5G22080;AT5G22050;AT5G22090;AT5G22040	AT5G22070	AT5G22070	900
Chr1_6703960.0	1	6703960	0.0006380802	10	AT1G19390;AT1G19380;AT1G19394;AT1G19396;AT1G19376;AT1G19373;AT1G19397;AT1G19400;AT1G19371;AT1G19370	AT1G19390	AT1G19390	592
Chr3_11938593.0	3	11938593	0.0006385511	1	AT3G30320	AT3G30320	AT3G30320	3899
Chr4_9145483.0	4	9145483	0.000638597	5	AT4G16146;AT4G16150;AT4G16144;AT4G16155;AT4G16143	AT4G16146	AT4G16146	900
Chr3_22424238.0	3	22424238	0.0006389617	6	AT3G60670;AT3G60660;AT3G60650;AT3G60647;AT3G60680;AT3G60640	AT3G60670	AT3G60670	274
Chr4_4374220.0	4	4374220	0.0006392148	0	NA	NA	NA	NA
Chr4_1557315.0	4	1557315	0.000639557	6	AT4G03505;AT4G03510;AT4G03500;AT4G03490;AT4G03520;AT4G03480	AT4G03505	AT4G03505	0
Chr1_21716448.0	1	21716448	0.0006400732	5	AT1G58440;AT1G58450;AT1G58430;AT1G58460;AT1G58420	AT1G58440	AT1G58440	0
Chr1_21716642.0	1	21716642	0.0006400732	5	AT1G58440;AT1G58450;AT1G58430;AT1G58460;AT1G58420	AT1G58440	AT1G58440	0
Chr5_25951212.0	5	25951212	0.0006402116	8	AT5G64940;AT5G64950;AT5G64930;AT5G64960;AT5G64920;AT5G64970;AT5G64910;AT5G64980	AT5G64940	AT5G64940	0
Chr1_19958135.0	1	19958135	0.0006402272	7	AT1G53470;AT1G53460;AT1G53450;AT1G53480;AT1G53490;AT1G53440;AT1G53500	AT1G53470	AT1G53470	452
Chr1_19958137.0	1	19958137	0.0006402272	7	AT1G53470;AT1G53460;AT1G53450;AT1G53480;AT1G53490;AT1G53440;AT1G53500	AT1G53470	AT1G53470	450
Chr5_2359747.0	5	2359747	0.0006402681	8	AT5G07450;AT5G07460;AT5G07440;AT5G07470;AT5G07475;AT5G07430;AT5G07480;AT5G07420	AT5G07450	AT5G07450	439
Chr3_2823567.0	3	2823567	0.0006406027	6	AT3G09200;AT3G09190;AT3G09210;AT3G09180;AT3G09220;AT3G09230	AT3G09200	AT3G09200	0
Chr2_5902828.0	2	5902828	0.000640763	2	AT2G14045;AT2G14050	AT2G14045	AT2G14045	3722
Chr4_15976553.0	4	15976553	0.0006407683	8	AT4G33120;AT4G33110;AT4G33130;AT4G33100;AT4G33140;AT4G33090;AT4G33145;AT4G33150	AT4G33120	AT4G33120	0
Chr3_1463597.0	3	1463597	0.0006408988	5	AT3G05165;AT3G05170;AT3G05180;AT3G05160;AT3G05190	AT3G05165	AT3G05165	655
Chr4_2236936.0	4	2236936	0.0006409159	6	AT4G04500;AT4G04490;AT4G04510;AT4G04480;AT4G04470;AT4G04460	AT4G04500	AT4G04500	1475
Chr2_8562553.0	2	8562553	0.0006416333	4	AT2G19830;AT2G19850;AT2G19860;AT2G19820	AT2G19830	AT2G19830	2812
Chr3_11316976.0	3	11316976	0.0006417544	3	AT3G29431;AT3G29430;AT3G29450	AT3G29431	AT3G29431	3836
Chr3_21829083.0	3	21829083	0.000642072	8	AT3G59060;AT3G59050;AT3G59052;AT3G59068;AT3G59070;AT3G59040;AT3G59080;AT3G59030	AT3G59060	AT3G59060	0
Chr3_10847609.0	3	10847609	0.0006420761	3	AT3G28850;AT3G28840;AT3G28857	AT3G28850	AT3G28850	1060
Chr3_10847622.0	3	10847622	0.0006420761	3	AT3G28850;AT3G28840;AT3G28857	AT3G28850	AT3G28850	1047
Chr3_10847633.0	3	10847633	0.0006420761	3	AT3G28850;AT3G28840;AT3G28857	AT3G28850	AT3G28850	1036
Chr3_10847634.0	3	10847634	0.0006420761	3	AT3G28850;AT3G28840;AT3G28857	AT3G28850	AT3G28850	1035
Chr3_10847639.0	3	10847639	0.0006420761	3	AT3G28850;AT3G28840;AT3G28857	AT3G28850	AT3G28850	1030
Chr3_10847645.0	3	10847645	0.0006420761	3	AT3G28850;AT3G28840;AT3G28857	AT3G28850	AT3G28850	1024
Chr5_4990418.0	5	4990418	0.0006423286	7	AT5G15380;AT5G15360;AT5G15350;AT5G15390;AT5G15340;AT5G15400;AT5G15330	AT5G15380	AT5G15380	929
Chr5_4990419.0	5	4990419	0.0006423286	7	AT5G15380;AT5G15360;AT5G15350;AT5G15390;AT5G15340;AT5G15400;AT5G15330	AT5G15380	AT5G15380	928
Chr3_9611892.0	3	9611892	0.000642447	3	AT3G26250;AT3G26240;AT3G26235	AT3G26250	AT3G26250	0
Chr5_8230643.0	5	8230643	0.000642822	6	AT5G24230;AT5G24240;AT5G24250;AT5G24220;AT5G24260;AT5G24270	AT5G24230	AT5G24230	0
Chr2_6555009.0	2	6555009	0.00064323	3	AT2G15110;AT2G15128;AT2G15130	AT2G15110	AT2G15110	0
Chr2_6609294.0	2	6609294	0.00064323	3	AT2G15220;AT2G15230;AT2G15240	AT2G15220	AT2G15220	0
Chr5_11220597.0	5	11220597	0.000643642	0	NA	NA	NA	NA
Chr3_21826437.0	3	21826437	0.0006437571	8	AT3G59050;AT3G59052;AT3G59060;AT3G59040;AT3G59030;AT3G59068;AT3G59070;AT3G59020	AT3G59050	AT3G59050	0
Chr3_21826547.0	3	21826547	0.0006437571	8	AT3G59050;AT3G59052;AT3G59060;AT3G59040;AT3G59030;AT3G59068;AT3G59070;AT3G59020	AT3G59050	AT3G59050	0
Chr3_21826551.0	3	21826551	0.0006437571	8	AT3G59050;AT3G59052;AT3G59060;AT3G59040;AT3G59030;AT3G59068;AT3G59070;AT3G59020	AT3G59050	AT3G59050	0
Chr5_18819255.0	5	18819255	0.0006440817	5	AT5G46390;AT5G46400;AT5G46380;AT5G46410;AT5G46370	AT5G46390	AT5G46390	0
Chr5_18819342.0	5	18819342	0.0006440817	5	AT5G46390;AT5G46400;AT5G46380;AT5G46410;AT5G46370	AT5G46390	AT5G46390	0
Chr5_2209432.0	5	2209432	0.0006441666	10	AT5G07120;AT5G07130;AT5G07110;AT5G07135;AT5G07140;AT5G07100;AT5G07090;AT5G07150;AT5G07080;AT5G07152	AT5G07120	AT5G07120	0
Chr5_2209436.0	5	2209436	0.0006441666	10	AT5G07120;AT5G07130;AT5G07110;AT5G07135;AT5G07140;AT5G07100;AT5G07090;AT5G07150;AT5G07080;AT5G07152	AT5G07120	AT5G07120	0
Chr3_11162903.0	3	11162903	0.0006442907	4	AT3G29190;AT3G29195;AT3G29200;AT3G29185	AT3G29190	AT3G29190	0
Chr4_4957830.0	4	4957830	0.0006444641	1	AT4G08073	AT4G08073	AT4G08073	8085
Chr2_7289253.0	2	7289253	0.0006446355	6	AT2G16810;AT2G16800;AT2G16790;AT2G16780;AT2G16835;AT2G16770	AT2G16810	AT2G16810	308
Chr4_98073.0	4	98073	0.0006447668	7	AT4G00231;AT4G00230;AT4G00232;AT4G00234;AT4G00238;AT4G00220;AT4G00240	AT4G00231	AT4G00231	0
Chr4_98100.0	4	98100	0.0006447668	7	AT4G00231;AT4G00230;AT4G00232;AT4G00234;AT4G00238;AT4G00220;AT4G00240	AT4G00231	AT4G00231	0
Chr4_98148.0	4	98148	0.0006447668	7	AT4G00231;AT4G00230;AT4G00232;AT4G00234;AT4G00238;AT4G00220;AT4G00240	AT4G00231	AT4G00231	0
Chr2_12716650.0	2	12716650	0.0006447731	8	AT2G29770;AT2G29760;AT2G29780;AT2G29790;AT2G29750;AT2G29800;AT2G29740;AT2G29810	AT2G29770	AT2G29770	0
Chr3_16828443.0	3	16828443	0.0006448772	4	AT3G45800;AT3G45790;AT3G45780;AT3G45810	AT3G45800	AT3G45800	1039
Chr5_14524400.0	5	14524400	0.0006451851	1	AT5G36870	AT5G36870	AT5G36870	0
Chr3_16595966.0	3	16595966	0.0006452125	3	AT3G45260;AT3G45252;AT3G45275	AT3G45260	AT3G45260	415
Chr1_13442933.0	1	13442933	0.0006459679	3	AT1G36030;AT1G36050;AT1G36020	AT1G36030	AT1G36030	6105
Chr3_22424223.0	3	22424223	0.0006460022	6	AT3G60670;AT3G60660;AT3G60650;AT3G60647;AT3G60680;AT3G60640	AT3G60670	AT3G60670	289
Chr3_22424231.0	3	22424231	0.0006460022	6	AT3G60670;AT3G60660;AT3G60650;AT3G60647;AT3G60680;AT3G60640	AT3G60670	AT3G60670	281
Chr3_22424297.0	3	22424297	0.0006460022	6	AT3G60670;AT3G60660;AT3G60650;AT3G60647;AT3G60680;AT3G60640	AT3G60670	AT3G60670	215
Chr3_22424338.0	3	22424338	0.0006460022	6	AT3G60670;AT3G60660;AT3G60650;AT3G60647;AT3G60680;AT3G60640	AT3G60670	AT3G60670	174
Chr3_22424339.0	3	22424339	0.0006460022	6	AT3G60670;AT3G60660;AT3G60650;AT3G60647;AT3G60680;AT3G60640	AT3G60670	AT3G60670	173
Chr2_5362330.0	2	5362330	0.000646069	0	NA	NA	NA	NA
Chr1_14286515.0	1	14286515	0.0006461845	2	AT1G38065;AT1G38131	AT1G38065	AT1G38065	3063
Chr1_14286557.0	1	14286557	0.0006461845	2	AT1G38065;AT1G38131	AT1G38065	AT1G38065	3021
Chr1_14286569.0	1	14286569	0.0006461845	2	AT1G38065;AT1G38131	AT1G38065	AT1G38065	3009
Chr1_14286570.0	1	14286570	0.0006461845	2	AT1G38065;AT1G38131	AT1G38065	AT1G38065	3008
Chr3_1162439.0	3	1162439	0.0006463086	8	AT3G04380;AT3G04370;AT3G04390;AT3G04360;AT3G04400;AT3G04350;AT3G04410;AT3G04340	AT3G04380	AT3G04380	0
Chr3_11898537.0	3	11898537	0.0006463339	1	AT3G30247	AT3G30247	AT3G30247	9825
Chr4_957702.0	4	957702	0.0006465142	6	AT4G02170;AT4G02160;AT4G02180;AT4G02150;AT4G02140;AT4G02190	AT4G02170	AT4G02170	347
Chr4_957742.0	4	957742	0.0006465142	6	AT4G02170;AT4G02160;AT4G02180;AT4G02150;AT4G02140;AT4G02190	AT4G02170	AT4G02170	307
Chr3_8547856.0	3	8547856	0.0006465607	3	AT3G23730;AT3G23727;AT3G23740	AT3G23730	AT3G23730	2254
Chr4_16106352.0	4	16106352	0.0006469391	9	AT4G33480;AT4G33470;AT4G33490;AT4G33467;AT4G33495;AT4G33465;AT4G33460;AT4G33500;AT4G33450	AT4G33480	AT4G33480	0
Chr5_19984833.0	5	19984833	0.0006470342	4	AT5G49300;AT5G49290;AT5G49310;AT5G49280	AT5G49300	AT5G49300	16
Chr3_18807495.0	3	18807495	0.0006471149	5	AT3G50650;AT3G50651;AT3G50640;AT3G50630;AT3G50660	AT3G50650	AT3G50650	0
Chr3_18807507.0	3	18807507	0.0006471149	5	AT3G50650;AT3G50651;AT3G50640;AT3G50630;AT3G50660	AT3G50650	AT3G50650	0
Chr5_14784095.0	5	14784095	0.0006471649	4	AT5G37340;AT5G37320;AT5G37310;AT5G37350	AT5G37340	AT5G37340	3169
Chr4_6764777.0	4	6764777	0.0006472212	6	AT4G11090;AT4G11080;AT4G11100;AT4G11070;AT4G11110;AT4G11060	AT4G11090	AT4G11090	0
Chr4_6766831.0	4	6766831	0.0006472212	5	AT4G11090;AT4G11100;AT4G11080;AT4G11110;AT4G11070	AT4G11090	AT4G11090	563
Chr4_6770956.0	4	6770956	0.0006472212	6	AT4G11110;AT4G11100;AT4G11090;AT4G11120;AT4G11080;AT4G11130	AT4G11110	AT4G11110	649
Chr4_6780243.0	4	6780243	0.0006472212	3	AT4G11120;AT4G11130;AT4G11110	AT4G11120	AT4G11120	77
Chr4_6787746.0	4	6787746	0.0006472212	3	AT4G11130;AT4G11140;AT4G11120	AT4G11130	AT4G11130	3306
Chr4_6789240.0	4	6789240	0.0006472212	3	AT4G11130;AT4G11140;AT4G11120	AT4G11130	AT4G11130	4800
Chr4_6791755.0	4	6791755	0.0006472212	3	AT4G11140;AT4G11130;AT4G11150	AT4G11140	AT4G11140	3021
Chr2_9822938.0	2	9822938	0.0006472796	6	AT2G23067;AT2G23070;AT2G23080;AT2G23090;AT2G23060;AT2G23093	AT2G23067	AT2G23067	790
Chr1_28167362.0	1	28167362	0.0006472992	6	AT1G75010;AT1G75000;AT1G75020;AT1G74990;AT1G75030;AT1G74970	AT1G75010	AT1G75010	0
Chr1_15866890.0	1	15866890	0.0006475641	0	NA	NA	NA	NA
Chr4_17213602.0	4	17213602	0.0006475809	8	AT4G36460;AT4G36470;AT4G36450;AT4G36440;AT4G36480;AT4G36430;AT4G36490;AT4G36420	AT4G36460	AT4G36460	503
Chr5_14949091.0	5	14949091	0.0006477237	4	AT5G37630;AT5G37640;AT5G37620;AT5G37650	AT5G37630	AT5G37630	0
Chr4_13543511.0	4	13543511	0.0006477887	6	AT4G26970;AT4G26965;AT4G26960;AT4G26980;AT4G26990;AT4G26950	AT4G26970	AT4G26970	0
Chr4_13543515.0	4	13543515	0.0006477887	6	AT4G26970;AT4G26965;AT4G26960;AT4G26980;AT4G26990;AT4G26950	AT4G26970	AT4G26970	0
Chr4_13543516.0	4	13543516	0.0006477887	6	AT4G26970;AT4G26965;AT4G26960;AT4G26980;AT4G26990;AT4G26950	AT4G26970	AT4G26970	0
Chr3_3219815.0	3	3219815	0.0006478136	5	AT3G10380;AT3G10370;AT3G10360;AT3G10350;AT3G10390	AT3G10380	AT3G10380	0
Chr3_3238380.0	3	3238380	0.0006478136	10	AT3G10415;AT3G10410;AT3G10420;AT3G10405;AT3G10430;AT3G10400;AT3G10390;AT3G10439;AT3G10440;AT3G10380	AT3G10415	AT3G10415	0
Chr3_3238573.0	3	3238573	0.0006478136	10	AT3G10415;AT3G10410;AT3G10420;AT3G10405;AT3G10430;AT3G10400;AT3G10390;AT3G10439;AT3G10440;AT3G10380	AT3G10415	AT3G10415	171
Chr3_3241748.0	3	3241748	0.0006478136	10	AT3G10420;AT3G10430;AT3G10415;AT3G10439;AT3G10440;AT3G10410;AT3G10405;AT3G10450;AT3G10400;AT3G10390	AT3G10420	AT3G10420	0
Chr3_3241976.0	3	3241976	0.0006478136	10	AT3G10420;AT3G10430;AT3G10439;AT3G10440;AT3G10415;AT3G10410;AT3G10405;AT3G10450;AT3G10400;AT3G10390	AT3G10420	AT3G10420	0
Chr3_3242621.0	3	3242621	0.0006478136	9	AT3G10420;AT3G10430;AT3G10439;AT3G10440;AT3G10415;AT3G10410;AT3G10450;AT3G10405;AT3G10400	AT3G10420	AT3G10420	84
Chr3_3243741.0	3	3243741	0.0006478136	8	AT3G10430;AT3G10420;AT3G10439;AT3G10440;AT3G10415;AT3G10410;AT3G10450;AT3G10405	AT3G10430	AT3G10430	0
Chr3_3245530.0	3	3245530	0.0006478136	7	AT3G10440;AT3G10439;AT3G10430;AT3G10420;AT3G10450;AT3G10415;AT3G10410	AT3G10440	AT3G10440	0
Chr3_3250331.0	3	3250331	0.0006478136	6	AT3G10450;AT3G10440;AT3G10439;AT3G10460;AT3G10430;AT3G10420	AT3G10450	AT3G10450	0
Chr3_3251090.0	3	3251090	0.0006478136	7	AT3G10450;AT3G10440;AT3G10460;AT3G10439;AT3G10430;AT3G10420;AT3G10470	AT3G10450	AT3G10450	0
Chr3_3252355.0	3	3252355	0.0006478136	7	AT3G10450;AT3G10440;AT3G10460;AT3G10439;AT3G10470;AT3G10430;AT3G10420	AT3G10450	AT3G10450	0
Chr5_15317501.0	5	15317501	0.0006479689	7	AT5G38330;AT5G38320;AT5G38317;AT5G38340;AT5G38314;AT5G38310;AT5G38344	AT5G38330	AT5G38330	266
Chr5_15320044.0	5	15320044	0.0006479689	8	AT5G38340;AT5G38330;AT5G38320;AT5G38317;AT5G38344;AT5G38314;AT5G38350;AT5G38310	AT5G38340	AT5G38340	463
Chr5_15320146.0	5	15320146	0.0006479689	8	AT5G38340;AT5G38330;AT5G38320;AT5G38317;AT5G38344;AT5G38314;AT5G38350;AT5G38310	AT5G38340	AT5G38340	361
Chr2_221224.0	2	221224	0.0006481224	7	AT2G01490;AT2G01480;AT2G01500;AT2G01470;AT2G01505;AT2G01460;AT2G01510	AT2G01490	AT2G01490	22
Chr1_7811616.0	1	7811616	0.000648139	5	AT1G22130;AT1G22120;AT1G22140;AT1G22150;AT1G22110	AT1G22130	AT1G22130	771
Chr2_16645884.0	2	16645884	0.0006481419	7	AT2G39870;AT2G39880;AT2G39865;AT2G39860;AT2G39885;AT2G39855;AT2G39890	AT2G39870	AT2G39870	507
Chr5_8314332.0	5	8314332	0.0006486297	6	AT5G24355;AT5G24360;AT5G24352;AT5G24350;AT5G24370;AT5G24380	AT5G24355	AT5G24355	573
Chr2_11860949.0	2	11860949	0.0006486771	7	AT2G27830;AT2G27840;AT2G27820;AT2G27850;AT2G27860;AT2G27810;AT2G27800	AT2G27830	AT2G27830	0
Chr2_8764768.0	2	8764768	0.0006488103	4	AT2G20310;AT2G20320;AT2G20300;AT2G20330	AT2G20310	AT2G20310	1616
Chr2_2883799.0	2	2883799	0.0006489299	1	AT2G06983	AT2G06983	AT2G06983	5152
Chr5_22902352.0	5	22902352	0.0006491499	7	AT5G56560;AT5G56570;AT5G56580;AT5G56590;AT5G56550;AT5G56600;AT5G56540	AT5G56560	AT5G56560	367
Chr1_19857214.0	1	19857214	0.0006492088	10	AT1G53250;AT1G53240;AT1G53260;AT1G53265;AT1G53233;AT1G53230;AT1G53270;AT1G53280;AT1G53220;AT1G53210	AT1G53250	AT1G53250	137
Chr2_9736513.0	2	9736513	0.0006496373	7	AT2G22860;AT2G22870;AT2G22850;AT2G22880;AT2G22840;AT2G22890;AT2G22900	AT2G22860	AT2G22860	1094
Chr4_4882200.0	4	4882200	0.0006499041	2	AT4G08039;AT4G08040	AT4G08039	AT4G08039	2648
Chr3_11053685.0	3	11053685	0.0006499087	3	AT3G29075;AT3G29070;AT3G29060	AT3G29075	AT3G29075	991
Chr5_23022246.0	5	23022246	0.0006499735	6	AT5G56900;AT5G56910;AT5G56920;AT5G56930;AT5G56890;AT5G56940	AT5G56900	AT5G56900	0
Chr3_3134694.0	3	3134694	0.0006500055	6	AT3G10140;AT3G10130;AT3G10150;AT3G10120;AT3G10160;AT3G10116	AT3G10140	AT3G10140	179
Chr3_11504683.0	3	11504683	0.0006500219	1	AT3G29644	AT3G29644	AT3G29644	3317
Chr4_231692.0	4	231692	0.0006500443	8	AT4G00520;AT4G00525;AT4G00530;AT4G00540;AT4G00500;AT4G00550;AT4G00490;AT4G00560	AT4G00520	AT4G00520	0
Chr2_6439943.0	2	6439943	0.0006508624	1	AT2G14935	AT2G14935	AT2G14935	8117
Chr1_14300097.0	1	14300097	0.0006513093	2	AT1G38131;AT1G38065	AT1G38131	AT1G38131	3906
Chr3_22424373.0	3	22424373	0.0006517336	6	AT3G60670;AT3G60660;AT3G60650;AT3G60647;AT3G60680;AT3G60640	AT3G60670	AT3G60670	139
Chr3_4634305.0	3	4634305	0.000651903	4	AT3G14000;AT3G14010;AT3G13990;AT3G14020	AT3G14000	AT3G14000	389
Chr5_14925088.0	5	14925088	0.0006523218	5	AT5G37570;AT5G37560;AT5G37590;AT5G37550;AT5G37600	AT5G37570	AT5G37570	0
Chr1_9115552.0	1	9115552	0.0006524245	7	AT1G26350;AT1G26340;AT1G26330;AT1G26355;AT1G26360;AT1G26370;AT1G26320	AT1G26350	AT1G26350	458
Chr5_4154775.0	5	4154775	0.0006525289	7	AT5G13090;AT5G13100;AT5G13080;AT5G13110;AT5G13070;AT5G13060;AT5G13120	AT5G13090	AT5G13090	103
Chr4_14032044.0	4	14032044	0.0006525453	9	AT4G28362;AT4G28365;AT4G28360;AT4G28370;AT4G28350;AT4G28340;AT4G28380;AT4G28330;AT4G28390	AT4G28362	AT4G28362	446
Chr4_5119709.0	4	5119709	0.0006528681	0	NA	NA	NA	NA
Chr3_10126891.0	3	10126891	0.0006531013	6	AT3G27350;AT3G27360;AT3G27380;AT3G27340;AT3G27330;AT3G27390	AT3G27350	AT3G27350	0
Chr3_21992554.0	3	21992554	0.000653127	9	AT3G59520;AT3G59530;AT3G59510;AT3G59540;AT3G59500;AT3G59550;AT3G59490;AT3G59480;AT3G59570	AT3G59520	AT3G59520	0
Chr3_21995419.0	3	21995419	0.000653127	8	AT3G59530;AT3G59540;AT3G59550;AT3G59520;AT3G59570;AT3G59510;AT3G59500;AT3G59490	AT3G59530	AT3G59530	111
Chr3_21995972.0	3	21995972	0.000653127	8	AT3G59540;AT3G59530;AT3G59550;AT3G59520;AT3G59570;AT3G59510;AT3G59500;AT3G59490	AT3G59540	AT3G59540	0
Chr3_22003723.0	3	22003723	0.000653127	5	AT3G59570;AT3G59550;AT3G59580;AT3G59540;AT3G59530	AT3G59570	AT3G59570	0
Chr2_9850719.0	2	9850719	0.0006533826	9	AT2G23142;AT2G23140;AT2G23148;AT2G23149;AT2G23130;AT2G23150;AT2G23120;AT2G23118;AT2G23110	AT2G23142	AT2G23142	100
Chr2_9853095.0	2	9853095	0.0006533826	7	AT2G23148;AT2G23142;AT2G23149;AT2G23150;AT2G23140;AT2G23130;AT2G23160	AT2G23148	AT2G23148	523
Chr2_9855206.0	2	9855206	0.0006533826	8	AT2G23149;AT2G23150;AT2G23148;AT2G23142;AT2G23140;AT2G23160;AT2G23170;AT2G23130	AT2G23149	AT2G23149	651
Chr2_9857082.0	2	9857082	0.0006533826	8	AT2G23150;AT2G23149;AT2G23148;AT2G23160;AT2G23142;AT2G23170;AT2G23140;AT2G23171	AT2G23150	AT2G23150	0
Chr1_5574207.0	1	5574207	0.0006533841	7	AT1G16300;AT1G16290;AT1G16280;AT1G16310;AT1G16270;AT1G16320;AT1G16330	AT1G16300	AT1G16300	103
Chr2_9791632.0	2	9791632	0.0006534081	4	AT2G23000;AT2G22990;AT2G23010;AT2G22980	AT2G23000	AT2G23000	580
Chr2_9791888.0	2	9791888	0.0006534081	4	AT2G23000;AT2G22990;AT2G23010;AT2G22980	AT2G23000	AT2G23000	324
Chr3_15748221.0	3	15748221	0.0006534927	5	AT3G43900;AT3G43910;AT3G43890;AT3G43920;AT3G43880	AT3G43900	AT3G43900	1127
Chr3_15748536.0	3	15748536	0.0006534927	5	AT3G43900;AT3G43910;AT3G43920;AT3G43890;AT3G43880	AT3G43900	AT3G43900	1442
Chr4_2254331.0	4	2254331	0.0006537898	2	AT4G04540;AT4G04510	AT4G04540	AT4G04540	5249
Chr5_10666677.0	5	10666677	0.0006538773	1	AT5G28646	AT5G28646	AT5G28646	8137
Chr3_15973550.0	3	15973550	0.000654262	3	AT3G44290;AT3G44280;AT3G44300	AT3G44290	AT3G44290	0
Chr1_28997409.0	1	28997409	0.0006543704	8	AT1G77170;AT1G77160;AT1G77180;AT1G77150;AT1G77190;AT1G77145;AT1G77200;AT1G77140	AT1G77170	AT1G77170	638
Chr3_1003865.0	3	1003865	0.0006544295	8	AT3G03900;AT3G03890;AT3G03910;AT3G03880;AT3G03920;AT3G03870;AT3G03930;AT3G03860	AT3G03900	AT3G03900	0
Chr1_3879341.0	1	3879341	0.0006544836	12	AT1G11545;AT1G11540;AT1G11550;AT1G11560;AT1G11530;AT1G11570;AT1G11572;AT1G11520;AT1G11510;AT1G11500;AT1G11490;AT1G11580	AT1G11545	AT1G11545	0
Chr3_9648194.0	3	9648194	0.0006545892	8	AT3G26330;AT3G26320;AT3G26340;AT3G26310;AT3G26350;AT3G26300;AT3G26360;AT3G26370	AT3G26330	AT3G26330	0
Chr3_9660491.0	3	9660491	0.0006545892	8	AT3G26380;AT3G26370;AT3G26390;AT3G26360;AT3G26350;AT3G26400;AT3G26340;AT3G26410	AT3G26380	AT3G26380	0
Chr3_9665621.0	3	9665621	0.0006545892	8	AT3G26400;AT3G26390;AT3G26380;AT3G26410;AT3G26370;AT3G26420;AT3G26430;AT3G26360	AT3G26400	AT3G26400	995
Chr3_9665890.0	3	9665890	0.0006545892	8	AT3G26400;AT3G26390;AT3G26380;AT3G26410;AT3G26420;AT3G26430;AT3G26370;AT3G26360	AT3G26400	AT3G26400	726
Chr4_9828096.0	4	9828096	0.0006551386	7	AT4G17650;AT4G17640;AT4G17620;AT4G17660;AT4G17670;AT4G17616;AT4G17615	AT4G17650	AT4G17650	0
Chr4_9828258.0	4	9828258	0.0006551386	7	AT4G17650;AT4G17640;AT4G17660;AT4G17620;AT4G17670;AT4G17616;AT4G17615	AT4G17650	AT4G17650	0
Chr1_18922450.0	1	18922450	0.0006551885	8	AT1G51040;AT1G51055;AT1G51060;AT1G51035;AT1G51070;AT1G51030;AT1G51080;AT1G51020	AT1G51040	AT1G51040	0
Chr2_1382759.0	2	1382759	0.0006552648	2	AT2G04115;AT2G04100	AT2G04115	AT2G04115	2690
Chr2_1384786.0	2	1384786	0.0006552648	2	AT2G04115;AT2G04100	AT2G04115	AT2G04115	663
Chr1_4736627.0	1	4736627	0.0006553935	8	AT1G13820;AT1G13810;AT1G13800;AT1G13830;AT1G13840;AT1G13790;AT1G13850;AT1G13860	AT1G13820	AT1G13820	0
Chr2_8426112.0	2	8426112	0.0006554272	5	AT2G19450;AT2G19460;AT2G19440;AT2G19470;AT2G19430	AT2G19450	AT2G19450	94
Chr2_8426113.0	2	8426113	0.0006554272	5	AT2G19450;AT2G19460;AT2G19440;AT2G19470;AT2G19430	AT2G19450	AT2G19450	93
Chr1_14457702.0	1	14457702	0.0006554906	0	NA	NA	NA	NA
Chr3_19615298.0	3	19615298	0.0006562538	5	AT3G52905;AT3G52910;AT3G52900;AT3G52890;AT3G52920	AT3G52905	AT3G52905	0
Chr5_13125126.0	5	13125126	0.00065629	0	NA	NA	NA	NA
Chr3_15347132.0	3	15347132	0.0006564882	4	AT3G43420;AT3G43410;AT3G43430;AT3G43431	AT3G43420	AT3G43420	1453
Chr3_19432155.0	3	19432155	0.0006565586	7	AT3G52430;AT3G52420;AT3G52440;AT3G52400;AT3G52390;AT3G52450;AT3G52380	AT3G52430	AT3G52430	0
Chr4_272136.0	4	272136	0.0006566188	7	AT4G00651;AT4G00650;AT4G00660;AT4G00630;AT4G00670;AT4G00680;AT4G00690	AT4G00651	AT4G00651	257
Chr5_15162703.0	5	15162703	0.000657379	4	AT5G38010;AT5G38020;AT5G38005;AT5G38030	AT5G38010	AT5G38010	2491
Chr3_8069567.0	3	8069567	0.0006574722	4	AT3G22810;AT3G22820;AT3G22800;AT3G22830	AT3G22810	AT3G22810	0
Chr5_18728887.0	5	18728887	0.000657848	5	AT5G46200;AT5G46210;AT5G46190;AT5G46180;AT5G46220	AT5G46200	AT5G46200	0
Chr2_14958622.0	2	14958622	0.0006580707	5	AT2G35615;AT2G35620;AT2G35612;AT2G35610;AT2G35630	AT2G35615	AT2G35615	769
Chr1_29909717.0	1	29909717	0.0006581023	6	AT1G79510;AT1G79500;AT1G79520;AT1G79529;AT1G79530;AT1G79490	AT1G79510	AT1G79510	0
