rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
S1_192178224	1	192178224	0.004451691	3	At3g57810_0;Zm00001eb034900;Zm00001eb034910	At3g57810_0	Zm00001eb034890	25
S1_192178225	1	192178225	0.004451691	3	At3g57810_0;Zm00001eb034900;Zm00001eb034910	At3g57810_0	Zm00001eb034890	26
S1_192178226	1	192178226	0.004451691	3	At3g57810_0;Zm00001eb034900;Zm00001eb034910	At3g57810_0	Zm00001eb034890	27
S4_247205560	4	247205560	0.004453722	6	Zm00001eb208580;Zm00001eb208600;Zm00001eb208590;Zm00001eb208570;Zm00001eb208610;Zm00001eb208620	Zm00001eb208580	Zm00001eb208580	0
S4_55393168	4	55393168	0.004455914	1	FAR1_1	FAR1_1	Zm00001eb176110	0
S10_130929718	10	130929718	0.004456479	4	Zm00001eb425940;Zm00001eb425930;Zm00001eb425920;Zm00001eb425910	Zm00001eb425940	Zm00001eb425940	1175
S2_22711779	2	22711779	0.004459785	7	Zm00001eb075060;Zm00001eb075070;THX32;Zm00001eb075090;Zm00001eb075100;Zm00001eb075110;Zm00001eb075120	Zm00001eb075060	Zm00001eb075060	0
S6_116789852	6	116789852	0.004463765	3	Zm00001eb277940;Zm00001eb277950;Zm00001eb277960	Zm00001eb277940	Zm00001eb277940	0
S7_111782045	7	111782045	0.004468389	0	NA	NA	NA	NA
S6_157701690	6	157701690	0.004473853	2	Zm00001eb287950;Zm00001eb287960	Zm00001eb287950	Zm00001eb287950	1709
S8_23458032	8	23458032	0.004475193	4	Zm00001eb338030;Zm00001eb338020;Zm00001eb338040;Zm00001eb338010	Zm00001eb338030	Zm00001eb338030	1040
S1_281117502	1	281117502	0.004475956	6	Zm00001eb056620;Zm00001eb056630;Zm00001eb056610;Zm00001eb056640;Zm00001eb056650;Zm00001eb056660	Zm00001eb056620	Zm00001eb056620	64
S9_130359066	9	130359066	0.004476684	1	Zm00001eb393450	Zm00001eb393450	Zm00001eb393450	173
S1_82597475	1	82597475	0.00447731	2	Zm00001eb021730;Zm00001eb021720	Zm00001eb021730	Zm00001eb021730	6427
S2_10493562	2	10493562	0.004477557	1	Zm00001eb070820	Zm00001eb070820	Zm00001eb070820	389
S4_208190070	4	208190070	0.00447847	2	Zm00001eb200520;At4g15470_2	Zm00001eb200520	Zm00001eb200520	0
S5_31511669	5	31511669	0.004482432	2	Zm00001eb222050;Zm00001eb222040	Zm00001eb222050	Zm00001eb222050	16
S4_195127233	4	195127233	0.004482525	2	Zm00001eb197160;Zm00001eb197150	Zm00001eb197160	Zm00001eb197160	0
S9_93975066	9	93975066	0.004484406	1	Zm00001eb386160	Zm00001eb386160	Zm00001eb386160	1314
S9_93350981	9	93350981	0.004484517	1	Zm00001eb386030	Zm00001eb386030	Zm00001eb386030	0
S7_171021997	7	171021997	0.004485091	2	Zm00001eb326050;Zm00001eb326040	Zm00001eb326050	Zm00001eb326050	0
S8_168904502	8	168904502	0.004489852	4	Zm00001eb364890;Zm00001eb364870;Zm00001eb364880;Zm00001eb364860	Zm00001eb364890	Zm00001eb364890	5721
S4_237958667	4	237958667	0.004489904	1	PP2C17	PP2C17	Zm00001eb205090	0
S6_67736409	6	67736409	0.004491669	2	Zm00001eb268890;Zm00001eb268900	Zm00001eb268890	Zm00001eb268890	3106
S3_15903975	3	15903975	0.004491891	3	Zm00001eb123940;Zm00001eb123930;Zm00001eb123920	Zm00001eb123940	Zm00001eb123940	0
S9_142049461	9	142049461	0.004492259	2	Zm00001eb396330;Zm00001eb396340	Zm00001eb396330	Zm00001eb396330	0
S5_211234240	5	211234240	0.004493697	3	Zm00001eb252770;Zm00001eb252780;Zm00001eb252790	Zm00001eb252770	Zm00001eb252770	7926
S1_8240567	1	8240567	0.004494613	4	Zm00001eb003020;Zm00001eb003030;Orphan357;Zm00001eb003000	Zm00001eb003020	Zm00001eb003020	0
S3_157225806	3	157225806	0.004495376	2	Os01g0933500;Zm00001eb142240	Os01g0933500	Zm00001eb142230	0
S7_174505130	7	174505130	0.004499807	2	Zm00001eb327430;Zm00001eb327420	Zm00001eb327430	Zm00001eb327430	182
S1_218416156	1	218416156	0.004502365	1	MYB105_1	MYB105_1	Zm00001eb041450	0
S2_5291494	2	5291494	0.004502595	8	Zm00001eb068290;Zm00001eb068280;Zm00001eb068300;Zm00001eb068310;Zm00001eb068270;Zm00001eb068320;Zm00001eb068330;Zm00001eb068340	Zm00001eb068290	Zm00001eb068290	2825
S1_169534008	1	169534008	0.004504505	0	NA	NA	NA	NA
S2_40117757	2	40117757	0.004507855	4	Zm00001eb079870;Zm00001eb079880;Zm00001eb079890;Zm00001eb079900	Zm00001eb079870	Zm00001eb079870	2655
S3_187614901	3	187614901	0.004511355	2	ICR2_1;Zm00001eb148870	ICR2_1	Zm00001eb148880	14919
S1_242648748	1	242648748	0.004511522	2	Zm00001eb047200;Zm00001eb047210	Zm00001eb047200	Zm00001eb047200	0
S8_174117590	8	174117590	0.004516328	5	Zm00001eb367420;Zm00001eb367430;Zm00001eb367410;Zm00001eb367400;Zm00001eb367390	Zm00001eb367420	Zm00001eb367420	1242
S8_174117592	8	174117592	0.004516328	5	Zm00001eb367420;Zm00001eb367430;Zm00001eb367410;Zm00001eb367400;Zm00001eb367390	Zm00001eb367420	Zm00001eb367420	1240
S5_205869810	5	205869810	0.004517277	2	Zm00001eb251030;Zm00001eb251040	Zm00001eb251030	Zm00001eb251030	0
S1_258511970	1	258511970	0.004519027	1	Zm00001eb050770	Zm00001eb050770	Zm00001eb050770	327
S10_147340886	10	147340886	0.004520722	5	Zm00001eb432020;Os04g0644700;Zm00001eb432030;Zm00001eb432040;Zm00001eb432050	Zm00001eb432020	Zm00001eb432020	0
S2_148025264	2	148025264	0.004522709	1	Zm00001eb092710	Zm00001eb092710	Zm00001eb092710	0
S1_6264226	1	6264226	0.004522795	7	Zm00001eb002250;Zm00001eb002240;Zm00001eb002260;Zm00001eb002220;Zm00001eb002230;Zm00001eb002200;Zm00001eb002210	Zm00001eb002250	Zm00001eb002250	0
S3_130306259	3	130306259	0.004527671	1	Zm00001eb136940	Zm00001eb136940	Zm00001eb136940	0
S9_146480187	9	146480187	0.004530777	4	Zm00001eb397950;Zm00001eb397940;Zm00001eb397930;Zm00001eb397920	Zm00001eb397950	Zm00001eb397950	0
S2_9763483	2	9763483	0.004531428	1	Zm00001eb070450	Zm00001eb070450	Zm00001eb070450	0
S6_143784975	6	143784975	0.004532783	1	Zm00001eb284290	Zm00001eb284290	Zm00001eb284290	0
S1_234069869	1	234069869	0.004535131	5	Zm00001eb044910;Zm00001eb044930;Zm00001eb044940;Zm00001eb044920;Zm00001eb044950	Zm00001eb044910	Zm00001eb044910	0
S9_147110508	9	147110508	0.004535192	2	Zm00001eb398120;Zm00001eb398110	Zm00001eb398120	Zm00001eb398120	0
S1_7953734	1	7953734	0.004544726	1	Zm00001eb002830	Zm00001eb002830	Zm00001eb002830	0
S5_58059357	5	58059357	0.004547986	1	Zm00001eb226810	Zm00001eb226810	Zm00001eb226810	0
S2_227383461	2	227383461	0.004550663	6	Zm00001eb112640;Zm00001eb112630;Zm00001eb112650;Zm00001eb112620;Zm00001eb112660;Zm00001eb112670	Zm00001eb112640	Zm00001eb112640	371
S5_178912625	5	178912625	0.004555807	11	Zm00001eb244620;Zm00001eb244610;Zm00001eb244630;Zm00001eb244640;Zm00001eb244600;Zm00001eb244650;Zm00001eb244590;Zm00001eb244660;Zm00001eb244580;Zm00001eb244570;TCEA1_3	Zm00001eb244620	Zm00001eb244620	0
S7_105345146	7	105345146	0.004557654	0	NA	NA	NA	NA
S10_143199581	10	143199581	0.004563473	5	Zm00001eb430350;Zm00001eb430340;Zm00001eb430330;Zm00001eb430320;Zm00001eb430300	Zm00001eb430350	Zm00001eb430350	0
S3_208045000	3	208045000	0.004569652	2	Zm00001eb154790;Zm00001eb154780	Zm00001eb154790	Zm00001eb154790	0
S5_196213470	5	196213470	0.004571511	4	Zm00001eb249470;Zm00001eb249480;Zm00001eb249460;Zm00001eb249490	Zm00001eb249470	Zm00001eb249470	0
S3_140873860	3	140873860	0.004571916	1	Zm00001eb138790	Zm00001eb138790	Zm00001eb138790	3254
S8_19587060	8	19587060	0.004572346	2	Zm00001eb337140;Zm00001eb337130	Zm00001eb337140	Zm00001eb337140	0
S4_130381041	4	130381041	0.004574122	2	Zm00001eb183160;Zm00001eb183150	Zm00001eb183160	Zm00001eb183160	0
S10_84945439	10	84945439	0.004574801	2	Zm00001eb416730;PUB8	Zm00001eb416730	Zm00001eb416730	4315
S9_110503738	9	110503738	0.004580336	5	Zm00001eb389070;Zm00001eb389080;Zm00001eb389090;Zm00001eb389060;Zm00001eb389100	Zm00001eb389070	Zm00001eb389070	3956
S7_135306476	7	135306476	0.00458218	3	bHLH86;Zm00001eb315860;Zm00001eb315880	bHLH86	Zm00001eb315870	0
S7_2257732	7	2257732	0.004586685	4	Zm00001eb298770;Zm00001eb298750;Zm00001eb298760;Zm00001eb298740	Zm00001eb298770	Zm00001eb298770	0
S10_142076813	10	142076813	0.004590009	2	Zm00001eb429870;Zm00001eb429880	Zm00001eb429870	Zm00001eb429870	0
S7_127656442	7	127656442	0.004593368	3	Zm00001eb314270;Zm00001eb314280;Zm00001eb314260	Zm00001eb314270	Zm00001eb314270	4688
S9_3681262	9	3681262	0.00459448	2	Zm00001eb371880;Zm00001eb371890	Zm00001eb371880	Zm00001eb371880	1272
S5_5986260	5	5986260	0.004595191	5	Zm00001eb213860;Zm00001eb213870;Zm00001eb213850;Zm00001eb213880;Zm00001eb213890	Zm00001eb213860	Zm00001eb213860	0
S6_153894223	6	153894223	0.004596585	2	Zm00001eb286950;Zm00001eb286960	Zm00001eb286950	Zm00001eb286950	0
S8_179241936	8	179241936	0.004598155	4	Zm00001eb370100;Zm00001eb370110;Zm00001eb370120;Zm00001eb370130	Zm00001eb370100	Zm00001eb370100	0
S1_233824476	1	233824476	0.00459905	1	Zm00001eb044860	Zm00001eb044860	Zm00001eb044860	0
S1_121236575	1	121236575	0.004602744	3	Zm00001eb026470;Zm00001eb026480;Zm00001eb026460	Zm00001eb026470	Zm00001eb026470	713
S4_182456921	4	182456921	0.004603243	2	Zm00001eb193320;TBL16_3	Zm00001eb193320	Zm00001eb193320	2965
S9_151731246	9	151731246	0.004608287	5	Zm00001eb399660;Zm00001eb399670;Zm00001eb399680;Zm00001eb399650;Zm00001eb399640	Zm00001eb399660	Zm00001eb399660	623
S10_112098897	10	112098897	0.004611726	3	dnaJ_15;NFD4_19;LSM6B	dnaJ_15	Zm00001eb421150	0
S4_3370273	4	3370273	0.004612238	3	Zm00001eb165270;Zm00001eb165280;Zm00001eb165260	Zm00001eb165270	Zm00001eb165270	0
S8_82468574	8	82468574	0.004613523	1	Zm00001eb345880	Zm00001eb345880	Zm00001eb345880	0
S8_124357812	8	124357812	0.004615112	1	Zm00001eb352710	Zm00001eb352710	Zm00001eb352710	0
S7_160994611	7	160994611	0.004617713	1	Zm00001eb322380	Zm00001eb322380	Zm00001eb322380	1687
S2_154783056	2	154783056	0.004618073	2	CHX15_6;Zm00001eb093720	CHX15_6	Zm00001eb093710	0
S9_93975067	9	93975067	0.004619037	1	Zm00001eb386160	Zm00001eb386160	Zm00001eb386160	1313
S7_2411280	7	2411280	0.0046192	1	Zm00001eb298800	Zm00001eb298800	Zm00001eb298800	0
S1_281117501	1	281117501	0.004622784	6	Zm00001eb056620;Zm00001eb056630;Zm00001eb056610;Zm00001eb056640;Zm00001eb056650;Zm00001eb056660	Zm00001eb056620	Zm00001eb056620	65
S4_150814417	4	150814417	0.004626186	2	Zm00001eb185570;Zm00001eb185560	Zm00001eb185570	Zm00001eb185570	0
S2_91154949	2	91154949	0.004629696	0	NA	NA	NA	NA
S4_5276706	4	5276706	0.00463332	4	Zm00001eb166100;Zm00001eb166110;TDC_3;CAF1-9_2	Zm00001eb166100	Zm00001eb166100	961
S7_172775622	7	172775622	0.004633684	5	Zm00001eb326870;Zm00001eb326860;Zm00001eb326850;Zm00001eb326840;Zm00001eb326830	Zm00001eb326870	Zm00001eb326870	0
S1_32056737	1	32056737	0.004636426	2	OBE3_0;Zm00001eb010150	OBE3_0	Zm00001eb010160	0
S5_173599525	5	173599525	0.00463644	1	Zm00001eb243120	Zm00001eb243120	Zm00001eb243120	2704
S3_6774505	3	6774505	0.004636998	2	PFK3_1;AUR1_0	PFK3_1	Zm00001eb121310	0
S5_223734241	5	223734241	0.004637062	4	Zm00001eb258660;DESI1;Zm00001eb258650;Zm00001eb258680	Zm00001eb258660	Zm00001eb258660	0
S7_106546743	7	106546743	0.004638538	1	SSL10_18	SSL10_18	Zm00001eb311440	0
S1_197382374	1	197382374	0.004641358	3	Zm00001eb036270;Zm00001eb036250;Zm00001eb036260	Zm00001eb036270	Zm00001eb036270	134
S4_158923589	4	158923589	0.004641643	3	Zm00001eb186880;Zm00001eb186870;Zm00001eb186860	Zm00001eb186880	Zm00001eb186880	0
S4_175933605	4	175933605	0.00464203	7	Zm00001eb191130;Zm00001eb191120;Zm00001eb191140;Zm00001eb191150;Zm00001eb191160;Zm00001eb191170;PMAT2_3	Zm00001eb191130	Zm00001eb191130	0
S5_31511659	5	31511659	0.004649623	2	Zm00001eb222050;Zm00001eb222040	Zm00001eb222050	Zm00001eb222050	26
S3_196249576	3	196249576	0.004650261	3	Zm00001eb151530;Zm00001eb151510;Zm00001eb151520	Zm00001eb151530	Zm00001eb151530	0
S8_83290570	8	83290570	0.00465062	0	NA	NA	NA	NA
S1_4861999	1	4861999	0.004653053	3	Zm00001eb001650;Zm00001eb001640;Zm00001eb001630	Zm00001eb001650	Zm00001eb001650	0
S3_196200861	3	196200861	0.004654535	2	Zm00001eb151510;Zm00001eb151500	Zm00001eb151510	Zm00001eb151510	0
S8_1686078	8	1686078	0.004655594	1	Zm00001eb332520	Zm00001eb332520	Zm00001eb332520	0
S4_163423358	4	163423358	0.004656296	2	Zm00001eb187950;Zm00001eb187960	Zm00001eb187950	Zm00001eb187950	0
S9_153836101	9	153836101	0.004659369	4	Zm00001eb400490;Zm00001eb400500;Zm00001eb400510;MAF1_0	Zm00001eb400490	Zm00001eb400490	0
S2_180543743	2	180543743	0.004661101	1	Zm00001eb098320	Zm00001eb098320	Zm00001eb098320	9993
S8_9252900	8	9252900	0.004662326	2	Zm00001eb334600;Zm00001eb334610	Zm00001eb334600	Zm00001eb334600	0
S6_155305691	6	155305691	0.004663491	1	Zm00001eb287310	Zm00001eb287310	Zm00001eb287310	62
S6_168329701	6	168329701	0.004664243	5	Zm00001eb292010;Zm00001eb292020;Zm00001eb292030;Zm00001eb292000;Zm00001eb291980	Zm00001eb292010	Zm00001eb292010	0
S10_112687819	10	112687819	0.004666434	2	Zm00001eb421240;Zm00001eb421230	Zm00001eb421240	Zm00001eb421240	78
S2_9989051	2	9989051	0.004670971	3	Zm00001eb070570;Zm00001eb070560;Zm00001eb070580	Zm00001eb070570	Zm00001eb070570	0
S1_19199852	1	19199852	0.004673001	2	Os03g0188200_1;Zm00001eb006660	Os03g0188200_1	Zm00001eb006670	0
S6_7649026	6	7649026	0.004676288	2	Zm00001eb260370;Zm00001eb260360	Zm00001eb260370	Zm00001eb260370	0
S1_235136549	1	235136549	0.004676452	2	Zm00001eb045280;Zm00001eb045290	Zm00001eb045280	Zm00001eb045280	0
S5_55688039	5	55688039	0.004677104	2	Zm00001eb226450;Zm00001eb226460	Zm00001eb226450	Zm00001eb226450	913
S1_292718061	1	292718061	0.00468408	4	DNAJ1_5;Zm00001eb060060;Zm00001eb060070;Zm00001eb060080	DNAJ1_5	Zm00001eb060050	0
S1_282350335	1	282350335	0.004687761	4	ATG16;Zm00001eb057060;Zm00001eb057040;Zm00001eb057030	ATG16	Zm00001eb057050	233
S5_17364482	5	17364482	0.00468948	2	Zm00001eb218630;Zm00001eb218640	Zm00001eb218630	Zm00001eb218630	0
S1_215414427	1	215414427	0.004698742	1	Zm00001eb040920	Zm00001eb040920	Zm00001eb040920	0
S2_10868418	2	10868418	0.004699509	6	Zm00001eb070940;RPS11_1;Rqcd1;Zm00001eb070970;Zm00001eb070980;Zm00001eb070990	Zm00001eb070940	Zm00001eb070940	0
S7_18023743	7	18023743	0.004709586	1	Zm00001eb302950	Zm00001eb302950	Zm00001eb302950	11914
S3_184704163	3	184704163	0.004709735	3	Zm00001eb148000;Zm00001eb147990;Zm00001eb147980	Zm00001eb148000	Zm00001eb148000	0
S9_145258433	9	145258433	0.004715152	6	ZAT5_2;Zm00001eb397480;H2A_3;H2B1_3;Zm00001eb397520;Zm00001eb397470	ZAT5_2	Zm00001eb397490	1555
S5_8347934	5	8347934	0.004722305	6	WRKY113;Zm00001eb215200;Zm00001eb215180;Zm00001eb215150;Zm00001eb215170;Zm00001eb215160	WRKY113	Zm00001eb215190	0
S10_144669648	10	144669648	0.004726554	3	Zm00001eb430930;Zm00001eb430920;Zm00001eb430940	Zm00001eb430930	Zm00001eb430930	751
S3_177598882	3	177598882	0.004727803	0	NA	NA	NA	NA
S3_136531848	3	136531848	0.004730088	1	Zm00001eb138040	Zm00001eb138040	Zm00001eb138040	0
S5_217596431	5	217596431	0.004730338	3	FKBP12;Zm00001eb255590;Zm00001eb255610	FKBP12	Zm00001eb255600	38
S5_104488591	5	104488591	0.004732192	0	NA	NA	NA	NA
S1_31852116	1	31852116	0.004733418	4	Zm00001eb010090;Zm00001eb010070;Zm00001eb010080;Zm00001eb010060	Zm00001eb010090	Zm00001eb010090	0
S9_105515823	9	105515823	0.00473927	1	Zm00001eb388090	Zm00001eb388090	Zm00001eb388090	0
S2_194570149	2	194570149	0.004739412	4	Zm00001eb101710;Zm00001eb101720;Zm00001eb101730;WRKY71	Zm00001eb101710	Zm00001eb101710	37
S2_2227411	2	2227411	0.004743186	5	Zm00001eb066450;Zm00001eb066440;Zm00001eb066460;Zm00001eb066470;Zm00001eb066430	Zm00001eb066450	Zm00001eb066450	1642
S7_163586797	7	163586797	0.004744841	3	Zm00001eb323220;Zm00001eb323210;Zm00001eb323230	Zm00001eb323220	Zm00001eb323220	0
S1_18375235	1	18375235	0.004749799	3	Zm00001eb006530;Zm00001eb006540;Zm00001eb006550	Zm00001eb006530	Zm00001eb006530	12803
S1_199019573	1	199019573	0.004750058	4	At3g07680_1;Zm00001eb036750;Zm00001eb036770;Zm00001eb036740	At3g07680_1	Zm00001eb036760	86
S8_90092606	8	90092606	0.004753825	1	Zm00001eb346790	Zm00001eb346790	Zm00001eb346790	0
S6_145472774	6	145472774	0.004757016	1	Zm00001eb284720	Zm00001eb284720	Zm00001eb284720	6462
S1_6222564	1	6222564	0.004757225	6	Zm00001eb002180;Zm00001eb002190;Zm00001eb002170;Zm00001eb002200;Zm00001eb002160;Zm00001eb002210	Zm00001eb002180	Zm00001eb002180	1036
S5_7590174	5	7590174	0.004760141	4	Zm00001eb214850;hxa103;Zm00001eb214830;Zm00001eb214820	Zm00001eb214850	Zm00001eb214850	117
S9_93975068	9	93975068	0.004764025	1	Zm00001eb386160	Zm00001eb386160	Zm00001eb386160	1312
S1_303703466	1	303703466	0.004765088	3	Zm00001eb063930;Zm00001eb063940;Zm00001eb063950	Zm00001eb063930	Zm00001eb063930	131
S1_250515753	1	250515753	0.004766758	3	Zm00001eb048760;Zm00001eb048750;ZIM21	Zm00001eb048760	Zm00001eb048760	886
S5_220085261	5	220085261	0.004767999	5	Zm00001eb256730;Zm00001eb256720;Zm00001eb256710;Atg12;Zm00001eb256690	Zm00001eb256730	Zm00001eb256730	442
S2_86019896	2	86019896	0.004768365	1	Zm00001eb086680	Zm00001eb086680	Zm00001eb086680	0
S7_174600997	7	174600997	0.004770514	3	Zm00001eb327460;Zm00001eb327450;Zm00001eb327470	Zm00001eb327460	Zm00001eb327460	7830
S2_215939254	2	215939254	0.00477124	4	GH3.8_1;ZFP7_0;RPPL1_7;MAF1_3	GH3.8_1	Zm00001eb108330	0
S3_7588226	3	7588226	0.004771732	1	Zm00001eb121520	Zm00001eb121520	Zm00001eb121520	0
S9_12271950	9	12271950	0.004773971	1	Zm00001eb373920	Zm00001eb373920	Zm00001eb373920	56
S10_58539146	10	58539146	0.004778396	2	Zm00001eb413110;Zm00001eb413100	Zm00001eb413110	Zm00001eb413110	7096
S7_14392660	7	14392660	0.004778446	2	Os07g0190000;Zm00001eb302380	Os07g0190000	Zm00001eb302370	0
S2_215793755	2	215793755	0.004781693	2	Zm00001eb108280;Zm00001eb108290	Zm00001eb108280	Zm00001eb108280	0
S3_118387013	3	118387013	0.004784488	2	Zm00001eb135470;Zm00001eb135480	Zm00001eb135470	Zm00001eb135470	0
S2_9869288	2	9869288	0.004784989	4	Zm00001eb070500;Zm00001eb070510;Zm00001eb070520;Zm00001eb070490	Zm00001eb070500	Zm00001eb070500	1771
S3_195532152	3	195532152	0.004786362	3	Zm00001eb151310;Zm00001eb151300;Zm00001eb151290	Zm00001eb151310	Zm00001eb151310	0
S3_226958479	3	226958479	0.004789191	2	Zm00001eb160650;Zm00001eb160660	Zm00001eb160650	Zm00001eb160650	0
S6_47244007	6	47244007	0.004790363	1	Zm00001eb267020	Zm00001eb267020	Zm00001eb267020	59
S4_249556899	4	249556899	0.004790997	3	Zm00001eb209960;Zm00001eb209970;Zm00001eb209950	Zm00001eb209960	Zm00001eb209960	0
S1_97208631	1	97208631	0.004797612	1	Zm00001eb023990	Zm00001eb023990	Zm00001eb023990	17233
S5_87261844	5	87261844	0.004797924	3	Zm00001eb233130;Zm00001eb233120;GAPCP1_1	Zm00001eb233130	Zm00001eb233130	2388
S8_74091311	8	74091311	0.004799148	1	Zm00001eb344260	Zm00001eb344260	Zm00001eb344260	0
S9_143428218	9	143428218	0.004801905	5	ETO1_0;Zm00001eb396910;Zm00001eb396890;Zm00001eb396880;Zm00001eb396870	ETO1_0	Zm00001eb396900	0
S5_6900102	5	6900102	0.004802439	6	PMLN;Zm00001eb214340;UAF30_1;Zm00001eb214360;Orphan326;rmt2	PMLN	Zm00001eb214350	0
S5_976385	5	976385	0.004811086	8	Zm00001eb210430;Zm00001eb210410;Zm00001eb210420;Zm00001eb210400;Zm00001eb210390;Zm00001eb210380;Zm00001eb210440;Zm00001eb210370	Zm00001eb210430	Zm00001eb210430	0
S4_244303149	4	244303149	0.004812145	4	Zm00001eb207070;Zm00001eb207080;Zm00001eb207090;Zm00001eb207060	Zm00001eb207070	Zm00001eb207070	38
S10_113352299	10	113352299	0.004812565	1	Hcf106C	Hcf106C	Zm00001eb421330	0
S2_203976664	2	203976664	0.004812764	2	Zm00001eb104260;SNRNP31_0	Zm00001eb104260	Zm00001eb104260	113
S1_202845786	1	202845786	0.004813606	1	Zm00001eb037730	Zm00001eb037730	Zm00001eb037730	3554
S7_125579709	7	125579709	0.00482608	1	Zm00001eb313850	Zm00001eb313850	Zm00001eb313850	0
S9_40705601	9	40705601	0.004831078	2	Zm00001eb380830;Zm00001eb380840	Zm00001eb380830	Zm00001eb380830	0
S1_275103423	1	275103423	0.004833232	1	Zm00001eb055180	Zm00001eb055180	Zm00001eb055180	0
S5_214151373	5	214151373	0.004833319	5	Zm00001eb254130;Zm00001eb254140;Zm00001eb254120;Zm00001eb254110;Zm00001eb254150	Zm00001eb254130	Zm00001eb254130	401
S9_93926018	9	93926018	0.004834519	1	Zm00001eb386150	Zm00001eb386150	Zm00001eb386150	4945
S1_286714410	1	286714410	0.00483507	4	Zm00001eb058370;GSTT1_0;GNAT15;Zm00001eb058350	Zm00001eb058370	Zm00001eb058370	1640
S1_41149782	1	41149782	0.004836051	4	Zm00001eb012510;Zm00001eb012500;Zm00001eb012520;Zm00001eb012530	Zm00001eb012510	Zm00001eb012510	1324
S4_168086227	4	168086227	0.004837653	0	NA	NA	NA	NA
S1_217081259	1	217081259	0.00483949	0	NA	NA	NA	NA
S4_52619452	4	52619452	0.004839862	1	Zm00001eb175850	Zm00001eb175850	Zm00001eb175850	0
S10_127716480	10	127716480	0.004841931	3	Zm00001eb424890;Zm00001eb424880;Zm00001eb424870	Zm00001eb424890	Zm00001eb424890	0
S1_304738114	1	304738114	0.004843014	2	Zm00001eb064380;emc2-a_0	Zm00001eb064380	Zm00001eb064380	0
S10_82996459	10	82996459	0.004843289	2	MYB92;Zm00001eb416390	MYB92	Zm00001eb416400	0
S2_178993967	2	178993967	0.004843456	2	Zm00001eb097940;Zm00001eb097930	Zm00001eb097940	Zm00001eb097940	0
S3_189077874	3	189077874	0.004858419	1	Zm00001eb149310	Zm00001eb149310	Zm00001eb149310	0
S3_156989752	3	156989752	0.004863444	1	SLC25A19_1	SLC25A19_1	Zm00001eb142190	0
S6_176085445	6	176085445	0.004865471	1	wox9C	wox9C	Zm00001eb295920	0
S2_14764394	2	14764394	0.004867088	2	Zm00001eb072610;Zm00001eb072620	Zm00001eb072610	Zm00001eb072610	1349
S5_192867323	5	192867323	0.004867979	4	Zm00001eb248490;Zm00001eb248500;Zm00001eb248510;Zm00001eb248520	Zm00001eb248490	Zm00001eb248490	1817
S3_149480743	3	149480743	0.004869914	4	Zm00001eb140550;Zm00001eb140560;Zm00001eb140570;Zm00001eb140540	Zm00001eb140550	Zm00001eb140550	0
S3_217657593	3	217657593	0.004870473	3	Zm00001eb157840;Zm00001eb157830;Zm00001eb157820	Zm00001eb157840	Zm00001eb157840	1904
S9_10007981	9	10007981	0.004873599	3	Zm00001eb373450;Zm00001eb373440;Zm00001eb373430	Zm00001eb373450	Zm00001eb373450	0
S1_51364350	1	51364350	0.004874795	0	NA	NA	NA	NA
S1_17899898	1	17899898	0.004875975	7	Zm00001eb006360;Zm00001eb006350;Zm00001eb006370;Zm00001eb006380;Zm00001eb006320;Zm00001eb006340;Zm00001eb006330	Zm00001eb006360	Zm00001eb006360	22
S2_117322960	2	117322960	0.004878093	1	Zm00001eb089620	Zm00001eb089620	Zm00001eb089620	0
S1_288704682	1	288704682	0.00487891	3	Zm00001eb058970;Zm00001eb058960;Zm00001eb058950	Zm00001eb058970	Zm00001eb058970	5681
S3_213108748	3	213108748	0.004883491	3	Zm00001eb156470;Zm00001eb156480;Zm00001eb156490	Zm00001eb156470	Zm00001eb156470	0
S8_3659988	8	3659988	0.004883801	4	Zm00001eb333010;Zm00001eb332990;Zm00001eb333000;Zm00001eb332980	Zm00001eb333010	Zm00001eb333010	0
S6_60440225	6	60440225	0.004891539	0	NA	NA	NA	NA
S10_115575373	10	115575373	0.004892729	3	Zm00001eb421700;Zm00001eb421690;Zm00001eb421680	Zm00001eb421700	Zm00001eb421700	1113
S4_246760434	4	246760434	0.004893199	1	Zm00001eb208310	Zm00001eb208310	Zm00001eb208310	0
S1_11060765	1	11060765	0.0048932	7	Zm00001eb003990;Zm00001eb003980;Os04g0590900_2;Zm00001eb004010;KLCR1_2;EREB95;Zm00001eb004030	Zm00001eb003990	Zm00001eb003990	1807
S6_175834927	6	175834927	0.004893259	6	Zm00001eb295760;Zm00001eb295770;Zm00001eb295750;Zm00001eb295780;Zm00001eb295740;Zm00001eb295790	Zm00001eb295760	Zm00001eb295760	0
S8_165716566	8	165716566	0.004894243	4	Zm00001eb363430;Zm00001eb363420;Zm00001eb363410;Zm00001eb363400	Zm00001eb363430	Zm00001eb363430	0
